Feature,Importance (MDI),Std,q25,q75,Language,partID,syllable,lang_profile,pc1,pc2,Stdx2
spec_dur,0.3716742069783692,0.14459612459592858,0.2624219895323914,0.4740246014291659,spa,era049,pen,l3_eng,-0.7570101950591521,3.4535051505670182,0.28919224919185715
f0_creak,0.31555669419746757,0.13946857909628427,0.21573015869414922,0.4090484983739291,spa,era049,pen,l3_eng,-0.7570101950591521,3.4535051505670182,0.27893715819256854
vowel_periph,0.3127690988241633,0.13350487774943934,0.21730907619179618,0.39741213227280303,spa,era049,pen,l3_eng,-0.7570101950591521,3.4535051505670182,0.2670097554988787
spec_dur,0.44058343535432826,0.16261922442518834,0.31300696079037155,0.5686739726534864,eng,ers160,pen,mono,,,0.32523844885037667
f0_creak,0.3059274736336151,0.1555966591685265,0.1743071887445799,0.43431912932035,eng,ers160,pen,mono,,,0.311193318337053
vowel_periph,0.2534890910120566,0.10458193014675075,0.18068722668242787,0.3213933722064238,eng,ers160,pen,mono,,,0.2091638602935015
spec_dur,0.27305741904604297,0.11192922196242654,0.19055334098673668,0.35067126420157835,cat,irm067,pen,l1_eng,3.361366884382204,-2.325885957243341,0.22385844392485307
f0_creak,0.3796277487462932,0.1498884020585869,0.2754666563796468,0.48951012425741136,cat,irm067,pen,l1_eng,3.361366884382204,-2.325885957243341,0.2997768041171738
vowel_periph,0.3473148322076639,0.14945791302811393,0.2417481855547479,0.45163550744681924,cat,irm067,pen,l1_eng,3.361366884382204,-2.325885957243341,0.29891582605622785
spec_dur,0.3458929379402932,0.13223807477998684,0.24392184960466065,0.4412249404743472,eng,irm067,pen,l1_eng,3.361366884382204,-2.325885957243341,0.2644761495599737
f0_creak,0.3632846347160921,0.12319052138728866,0.26474759757693983,0.45578398990639035,eng,irm067,pen,l1_eng,3.361366884382204,-2.325885957243341,0.2463810427745773
vowel_periph,0.29082242734361463,0.10942762226378283,0.21225584297565347,0.36007149565754326,eng,irm067,pen,l1_eng,3.361366884382204,-2.325885957243341,0.21885524452756566
spec_dur,0.33351599554722877,0.130087687048617,0.23684687634191778,0.4204885742197381,spa,irm067,pen,l1_eng,3.361366884382204,-2.325885957243341,0.260175374097234
f0_creak,0.3265708556591999,0.12470034567421828,0.2343511795918105,0.4186373532463119,spa,irm067,pen,l1_eng,3.361366884382204,-2.325885957243341,0.24940069134843657
vowel_periph,0.33991314879357143,0.1443208804146206,0.23888948731888882,0.44475276962355714,spa,irm067,pen,l1_eng,3.361366884382204,-2.325885957243341,0.2886417608292412
spec_dur,0.334950127678561,0.1227151459523811,0.2524596628225766,0.4205577391566103,cat,irs023,pen,l1_eng,4.920638395836401,-1.0342179678999557,0.2454302919047622
f0_creak,0.3265612745365131,0.11448600285445694,0.24876297857687205,0.3999396443136676,cat,irs023,pen,l1_eng,4.920638395836401,-1.0342179678999557,0.22897200570891388
vowel_periph,0.33848859778492574,0.13331814497094077,0.2403472038135066,0.42072895514740016,cat,irs023,pen,l1_eng,4.920638395836401,-1.0342179678999557,0.26663628994188154
spec_dur,0.5120646310054778,0.1368187659209924,0.416883150664271,0.6127559800138216,eng,irs023,pen,l1_eng,4.920638395836401,-1.0342179678999557,0.2736375318419848
f0_creak,0.2582250180341422,0.1138029726122039,0.1722118861690607,0.32439659693181516,eng,irs023,pen,l1_eng,4.920638395836401,-1.0342179678999557,0.2276059452244078
vowel_periph,0.22971035096038012,0.10416121972102901,0.15631492777319064,0.28817235503758515,eng,irs023,pen,l1_eng,4.920638395836401,-1.0342179678999557,0.20832243944205803
spec_dur,0.3381963502340794,0.12437398685366458,0.24971828650446914,0.4306142304477866,spa,irs023,pen,l1_eng,4.920638395836401,-1.0342179678999557,0.24874797370732915
f0_creak,0.32694847060932974,0.13111848834976084,0.2323071184987464,0.4169637789148776,spa,irs023,pen,l1_eng,4.920638395836401,-1.0342179678999557,0.2622369766995217
vowel_periph,0.33485517915659097,0.13225073695980863,0.24423480968086786,0.4186511869929803,spa,irs023,pen,l1_eng,4.920638395836401,-1.0342179678999557,0.26450147391961726
spec_dur,0.30098506664068825,0.12651056324550253,0.21558980632069477,0.39143809107010563,cat,irx018,pen,l3_eng,-4.037812671364068,-4.166713569751294,0.25302112649100506
f0_creak,0.3055470178949843,0.14986119120257782,0.19605581259798205,0.40852136449658843,cat,irx018,pen,l3_eng,-4.037812671364068,-4.166713569751294,0.29972238240515564
vowel_periph,0.3934679154643275,0.1681293416230834,0.26689425334005845,0.5104979652401107,cat,irx018,pen,l3_eng,-4.037812671364068,-4.166713569751294,0.3362586832461668
spec_dur,0.5012679526309453,0.1501407262034147,0.4026874196299235,0.615006847637219,eng,irx018,pen,l3_eng,-4.037812671364068,-4.166713569751294,0.3002814524068294
f0_creak,0.2634272799585723,0.10598753297651409,0.1886957429051117,0.33160741011267525,eng,irx018,pen,l3_eng,-4.037812671364068,-4.166713569751294,0.21197506595302817
vowel_periph,0.23530476741048253,0.1137283545959979,0.16106503546002002,0.3072734024447037,eng,irx018,pen,l3_eng,-4.037812671364068,-4.166713569751294,0.2274567091919958
spec_dur,0.3265338317001927,0.12281281818810862,0.24213151828789625,0.4131243535150306,spa,irx018,pen,l3_eng,-4.037812671364068,-4.166713569751294,0.24562563637621723
f0_creak,0.339406140125763,0.1432443105677495,0.23109625264915684,0.44565780905007074,spa,irx018,pen,l3_eng,-4.037812671364068,-4.166713569751294,0.286488621135499
vowel_periph,0.3340600281740442,0.12899978648566016,0.24435306017791825,0.41999613212527864,spa,irx018,pen,l3_eng,-4.037812671364068,-4.166713569751294,0.2579995729713203
spec_dur,0.3271265025832497,0.1146009671817288,0.24618662456860946,0.4023816913232061,cat,ldm015,pen,l3_eng,-6.873663262294687,2.552005044002522,0.2292019343634576
f0_creak,0.37337719514771006,0.13903646038530232,0.2638580269530276,0.47585010886528395,cat,ldm015,pen,l3_eng,-6.873663262294687,2.552005044002522,0.27807292077060464
vowel_periph,0.29949630226904017,0.1305346146125202,0.20019304027490664,0.39214855683003014,cat,ldm015,pen,l3_eng,-6.873663262294687,2.552005044002522,0.2610692292250404
spec_dur,0.4878513506923743,0.18414567790910533,0.33863846752426974,0.6371569030605949,eng,ldm015,pen,l3_eng,-6.873663262294687,2.552005044002522,0.36829135581821065
f0_creak,0.2823168732674898,0.1392792698505457,0.17665794407741103,0.3867923702683397,eng,ldm015,pen,l3_eng,-6.873663262294687,2.552005044002522,0.2785585397010914
vowel_periph,0.2298317760401359,0.12959443190217382,0.13421047516681373,0.31206754510849655,eng,ldm015,pen,l3_eng,-6.873663262294687,2.552005044002522,0.25918886380434764
spec_dur,0.3140519235460509,0.11470191913611248,0.2284563631274851,0.3899376326670261,spa,ldm015,pen,l3_eng,-6.873663262294687,2.552005044002522,0.22940383827222496
f0_creak,0.3085576112546522,0.11670883307596071,0.2291188527493788,0.38030055849411465,spa,ldm015,pen,l3_eng,-6.873663262294687,2.552005044002522,0.23341766615192142
vowel_periph,0.3773904651992969,0.1298107903440642,0.28529906679374784,0.46292382627657896,spa,ldm015,pen,l3_eng,-6.873663262294687,2.552005044002522,0.2596215806881284
spec_dur,0.4434144208253166,0.16485739373292274,0.3214484135476801,0.5541413096756269,eng,lld029,pen,mono,,,0.3297147874658455
f0_creak,0.2778230434775761,0.14090372720029695,0.16710957811903202,0.38056758080501407,eng,lld029,pen,mono,,,0.2818074544005939
vowel_periph,0.27876253569710735,0.14162988007652558,0.16762207654548808,0.37390084923338684,eng,lld029,pen,mono,,,0.28325976015305115
spec_dur,0.2759447555204062,0.20226455787005015,0.10987310117277974,0.3977165435492696,cat,lld031,pen,l1_eng,8.32039784632548,4.558126373270108,0.4045291157401003
f0_creak,0.5235013500809309,0.25830739408988174,0.3310585030942233,0.73709429648581,cat,lld031,pen,l1_eng,8.32039784632548,4.558126373270108,0.5166147881797635
vowel_periph,0.20055389439866284,0.15786957446404618,0.07458777969560927,0.3193614225713567,cat,lld031,pen,l1_eng,8.32039784632548,4.558126373270108,0.31573914892809235
spec_dur,0.44373949091516085,0.13650860879897767,0.34584205500000587,0.5429362728487607,eng,lld031,pen,l1_eng,8.32039784632548,4.558126373270108,0.27301721759795533
f0_creak,0.26433761354886837,0.10359204178386905,0.19360396426320017,0.3270680620244609,eng,lld031,pen,l1_eng,8.32039784632548,4.558126373270108,0.2071840835677381
vowel_periph,0.29192289553597073,0.12318836600410207,0.19906341552758833,0.3772553768303978,eng,lld031,pen,l1_eng,8.32039784632548,4.558126373270108,0.24637673200820415
spec_dur,0.3027040239993519,0.17992749466657756,0.16386266351780532,0.4209537791758169,spa,lld031,pen,l1_eng,8.32039784632548,4.558126373270108,0.35985498933315513
f0_creak,0.42878952076304716,0.21733979215411398,0.27693240279937004,0.5862665363341385,spa,lld031,pen,l1_eng,8.32039784632548,4.558126373270108,0.43467958430822795
vowel_periph,0.2685064552376008,0.1801919599894788,0.12934659641830631,0.3927206431660109,spa,lld031,pen,l1_eng,8.32039784632548,4.558126373270108,0.3603839199789576
spec_dur,0.38069377491457146,0.13451195615970307,0.27787349843701914,0.4792340824812506,eng,lnd078,pen,mono,,,0.26902391231940614
f0_creak,0.2819898443876995,0.11781925261885526,0.1913046454353497,0.36412362585139624,eng,lnd078,pen,mono,,,0.23563850523771052
vowel_periph,0.3373163806977292,0.12648007365178782,0.2441511106628518,0.43141584670086214,eng,lnd078,pen,mono,,,0.25296014730357563
spec_dur,0.2702650597746469,0.20121056605264281,0.11971743483154654,0.3895083746820647,cat,lnm175,pen,l1_eng,5.595493204618044,-0.7884938377436606,0.40242113210528563
f0_creak,0.42628266227730754,0.26973449230579194,0.20617071632532574,0.6258793669964454,cat,lnm175,pen,l1_eng,5.595493204618044,-0.7884938377436606,0.5394689846115839
vowel_periph,0.3034522779480456,0.24857829636110196,0.07948217726135293,0.4848335332422189,cat,lnm175,pen,l1_eng,5.595493204618044,-0.7884938377436606,0.4971565927222039
spec_dur,0.4683092765405885,0.2645732583247495,0.23940031869953798,0.7326064780505555,eng,lnm175,pen,l1_eng,5.595493204618044,-0.7884938377436606,0.529146516649499
f0_creak,0.30933440957245323,0.23023752011460308,0.09973601446744863,0.5078087362063861,eng,lnm175,pen,l1_eng,5.595493204618044,-0.7884938377436606,0.46047504022920616
vowel_periph,0.22235631388695823,0.15921289546548786,0.09490099805297217,0.34221861610682647,eng,lnm175,pen,l1_eng,5.595493204618044,-0.7884938377436606,0.3184257909309757
spec_dur,0.2140813798199808,0.26329457142718626,0.0,0.27708168251080106,spa,lnm175,pen,l1_eng,5.595493204618044,-0.7884938377436606,0.5265891428543725
f0_creak,0.5116952321367129,0.3899808135224184,0.0,0.8204142572193364,spa,lnm175,pen,l1_eng,5.595493204618044,-0.7884938377436606,0.7799616270448368
vowel_periph,0.27422338804330626,0.3056464053000028,0.0,0.43338225296680466,spa,lnm175,pen,l1_eng,5.595493204618044,-0.7884938377436606,0.6112928106000056
spec_dur,0.35496575525067453,0.11982063415351056,0.27516838067319394,0.4345245098414826,cat,lrv099,pen,l3_eng,-5.560950612484583,-3.1509565735981013,0.23964126830702112
f0_creak,0.3269212603626285,0.11796594835007015,0.23903094629785354,0.40674736212232526,cat,lrv099,pen,l3_eng,-5.560950612484583,-3.1509565735981013,0.2359318967001403
vowel_periph,0.318112984386697,0.12329438711629044,0.23024976551000786,0.3992045174847599,cat,lrv099,pen,l3_eng,-5.560950612484583,-3.1509565735981013,0.24658877423258088
spec_dur,0.4304504396774452,0.12259722812403777,0.34848992612116125,0.5115737134232399,eng,lrv099,pen,l3_eng,-5.560950612484583,-3.1509565735981013,0.24519445624807554
f0_creak,0.2716155405025583,0.10556953650476843,0.20227576603921693,0.34071640758176897,eng,lrv099,pen,l3_eng,-5.560950612484583,-3.1509565735981013,0.21113907300953685
vowel_periph,0.29793401981999657,0.1028107449354264,0.23007534482922393,0.36289095219340683,eng,lrv099,pen,l3_eng,-5.560950612484583,-3.1509565735981013,0.2056214898708528
spec_dur,0.32421856650431263,0.10737096490753763,0.2504765233551485,0.39443579343726864,spa,lrv099,pen,l3_eng,-5.560950612484583,-3.1509565735981013,0.21474192981507526
f0_creak,0.38588854080535656,0.11501800611977285,0.30701110896300304,0.4572843704799507,spa,lrv099,pen,l3_eng,-5.560950612484583,-3.1509565735981013,0.2300360122395457
vowel_periph,0.28989289269033075,0.11320429486438287,0.21329373107800795,0.35891517706737375,spa,lrv099,pen,l3_eng,-5.560950612484583,-3.1509565735981013,0.22640858972876574
spec_dur,0.45222529783392706,0.15091951503441536,0.34513231686216506,0.5676317715044155,eng,mae116,pen,mono,,,0.3018390300688307
f0_creak,0.31663220018978927,0.1316895047070365,0.21707189125429915,0.4177670654034074,eng,mae116,pen,mono,,,0.263379009414073
vowel_periph,0.23114250197628364,0.10127297357265637,0.15511149883057593,0.2979829150101338,eng,mae116,pen,mono,,,0.20254594714531274
spec_dur,0.31602458535186867,0.12653983435648516,0.22191720737792878,0.4036956163799391,cat,nde013,pen,l1_eng,2.538149818596855,-2.341167948540112,0.25307966871297033
f0_creak,0.2884712449440067,0.12392235939454584,0.20225858739202918,0.3670777755167011,cat,nde013,pen,l1_eng,2.538149818596855,-2.341167948540112,0.24784471878909167
vowel_periph,0.39550416970412466,0.15215832936785736,0.2863712200653797,0.5064818912588509,cat,nde013,pen,l1_eng,2.538149818596855,-2.341167948540112,0.30431665873571473
spec_dur,0.4749140804509011,0.17392133719193986,0.3384914373073411,0.6126413672838884,eng,nde013,pen,l1_eng,2.538149818596855,-2.341167948540112,0.3478426743838797
f0_creak,0.2836640618751626,0.1546102470558404,0.16216889343444182,0.40417466982628913,eng,nde013,pen,l1_eng,2.538149818596855,-2.341167948540112,0.3092204941116808
vowel_periph,0.2414218576739363,0.1136511143023674,0.15851889560824958,0.312075723147601,eng,nde013,pen,l1_eng,2.538149818596855,-2.341167948540112,0.2273022286047348
spec_dur,0.3452522971290183,0.13617024355667043,0.2514778153132,0.4351986985221291,spa,nde013,pen,l1_eng,2.538149818596855,-2.341167948540112,0.27234048711334086
f0_creak,0.3948327872175308,0.14450790456404236,0.2951678102073056,0.4942297897162733,spa,nde013,pen,l1_eng,2.538149818596855,-2.341167948540112,0.2890158091280847
vowel_periph,0.2599149156534509,0.12604871155993655,0.16947645461749494,0.3438437990930581,spa,nde013,pen,l1_eng,2.538149818596855,-2.341167948540112,0.2520974231198731
spec_dur,0.3856473924169925,0.13872266520517046,0.2895373491150216,0.4799675851238228,cat,nir048,pen,l1_eng,3.892734422087786,-2.7268145203117564,0.2774453304103409
f0_creak,0.30565969364885953,0.12964007063253655,0.21163164301772933,0.39487533836572675,cat,nir048,pen,l1_eng,3.892734422087786,-2.7268145203117564,0.2592801412650731
vowel_periph,0.3086929139341481,0.13280634811455588,0.21844949185713206,0.3932013017665056,cat,nir048,pen,l1_eng,3.892734422087786,-2.7268145203117564,0.26561269622911177
spec_dur,0.4851324468972509,0.15514367246760635,0.367027058273836,0.608931602303725,eng,nir048,pen,l1_eng,3.892734422087786,-2.7268145203117564,0.3102873449352127
f0_creak,0.28058319703328377,0.12704733625600448,0.18918110410842937,0.36333767155187474,eng,nir048,pen,l1_eng,3.892734422087786,-2.7268145203117564,0.25409467251200896
vowel_periph,0.23428435606946546,0.11965280752512246,0.14303531422419902,0.3162848690331173,eng,nir048,pen,l1_eng,3.892734422087786,-2.7268145203117564,0.23930561505024492
spec_dur,0.34125722229457095,0.1317158006326343,0.24106215168466708,0.4348412072357877,spa,nir048,pen,l1_eng,3.892734422087786,-2.7268145203117564,0.2634316012652686
f0_creak,0.35512392013092997,0.14302875147458144,0.2490526509652375,0.4629478154911368,spa,nir048,pen,l1_eng,3.892734422087786,-2.7268145203117564,0.2860575029491629
vowel_periph,0.30361885757449913,0.11653870658597654,0.21938928233356314,0.38130714437412905,spa,nir048,pen,l1_eng,3.892734422087786,-2.7268145203117564,0.23307741317195307
spec_dur,0.31252099394998856,0.14730038371045998,0.1955691072549771,0.42447835205820256,cat,nlc102,pen,l3_eng,-7.496278821928531,2.840881906915788,0.29460076742091995
f0_creak,0.38224369733905966,0.13685586773793917,0.28896581330812754,0.4813030144677487,cat,nlc102,pen,l3_eng,-7.496278821928531,2.840881906915788,0.27371173547587835
vowel_periph,0.3052353087109518,0.14461185719852634,0.198821640354654,0.40895667965552374,cat,nlc102,pen,l3_eng,-7.496278821928531,2.840881906915788,0.2892237143970527
spec_dur,0.44802139700927573,0.17114647380675388,0.3124986132192362,0.5904669139842129,eng,nlc102,pen,l3_eng,-7.496278821928531,2.840881906915788,0.34229294761350776
f0_creak,0.32235749504358313,0.16552893802687488,0.1904862649591467,0.44831086370090023,eng,nlc102,pen,l3_eng,-7.496278821928531,2.840881906915788,0.33105787605374976
vowel_periph,0.2296211079471411,0.10854289800749417,0.15035427826975173,0.29376549961735826,eng,nlc102,pen,l3_eng,-7.496278821928531,2.840881906915788,0.21708579601498834
spec_dur,0.31777543384984275,0.12634479899030832,0.22820100328209164,0.39798447957457495,spa,nlc102,pen,l3_eng,-7.496278821928531,2.840881906915788,0.25268959798061663
f0_creak,0.3419666825673403,0.13782038485813977,0.24707242852757896,0.4410904885444126,spa,nlc102,pen,l3_eng,-7.496278821928531,2.840881906915788,0.27564076971627954
vowel_periph,0.3402578835828169,0.1361796658960322,0.23805790135908333,0.44228675715984384,spa,nlc102,pen,l3_eng,-7.496278821928531,2.840881906915788,0.2723593317920644
spec_dur,0.3806900957912954,0.11544891579454568,0.2942232485680081,0.4637794795311739,eng,oan043,pen,mono,,,0.23089783158909136
f0_creak,0.3141166373179118,0.10421688355205035,0.2388906357788824,0.386036107320586,eng,oan043,pen,mono,,,0.2084337671041007
vowel_periph,0.3051932668907929,0.10194440409688313,0.22978163000279037,0.371816041209554,eng,oan043,pen,mono,,,0.20388880819376626
spec_dur,0.3210928931648149,0.11498575793437732,0.23869727806096647,0.40427381834990184,cat,rre101,pen,l3_eng,-4.6982062141367,3.409552863213947,0.22997151586875464
f0_creak,0.3023859893934516,0.11432277318257413,0.2230348829306312,0.3771398057506139,cat,rre101,pen,l3_eng,-4.6982062141367,3.409552863213947,0.22864554636514825
vowel_periph,0.37652111744173344,0.13137299710157863,0.28856510469760616,0.47217820326959814,cat,rre101,pen,l3_eng,-4.6982062141367,3.409552863213947,0.26274599420315725
spec_dur,0.4021728723173013,0.193744937783148,0.24449624706369566,0.5425539274941639,eng,rre101,pen,l3_eng,-4.6982062141367,3.409552863213947,0.387489875566296
f0_creak,0.3484820192511792,0.1926962192931735,0.19418208244068985,0.48736383900783514,eng,rre101,pen,l3_eng,-4.6982062141367,3.409552863213947,0.385392438586347
vowel_periph,0.2493451084315195,0.12882696341959923,0.16010486207519292,0.3364740098202143,eng,rre101,pen,l3_eng,-4.6982062141367,3.409552863213947,0.25765392683919847
spec_dur,0.3529337975510468,0.14122856775938605,0.2548835809327211,0.4476365684886439,spa,rre101,pen,l3_eng,-4.6982062141367,3.409552863213947,0.2824571355187721
f0_creak,0.32567198715164003,0.13765407608547736,0.22645194177279873,0.4219468153289011,spa,rre101,pen,l3_eng,-4.6982062141367,3.409552863213947,0.2753081521709547
vowel_periph,0.3213942152973132,0.13891707549500829,0.22465424948806667,0.40544645897177345,spa,rre101,pen,l3_eng,-4.6982062141367,3.409552863213947,0.27783415099001657
spec_dur,0.29777575065108963,0.1448678215283568,0.19484537676930508,0.3867619102720975,cat,rrr070,pen,l3_eng,-3.845810047538216,-0.1338343406165303,0.2897356430567136
f0_creak,0.3366045354225132,0.18035573926423873,0.1933931451472266,0.460308482498536,cat,rrr070,pen,l3_eng,-3.845810047538216,-0.1338343406165303,0.36071147852847746
vowel_periph,0.365619713926397,0.18443562370118308,0.22574645032524437,0.49033486303372825,cat,rrr070,pen,l3_eng,-3.845810047538216,-0.1338343406165303,0.36887124740236615
spec_dur,0.48655773656725887,0.14328423015833205,0.39856731239459187,0.5862550238617787,eng,rrr070,pen,l3_eng,-3.845810047538216,-0.1338343406165303,0.2865684603166641
f0_creak,0.25007922634311364,0.11628189242632528,0.16249778158024958,0.33224216181034666,eng,rrr070,pen,l3_eng,-3.845810047538216,-0.1338343406165303,0.23256378485265056
vowel_periph,0.2633630370896275,0.11992361043710105,0.1802245421021659,0.33481629667274837,eng,rrr070,pen,l3_eng,-3.845810047538216,-0.1338343406165303,0.2398472208742021
spec_dur,0.34852455495650714,0.1358101042767287,0.25696317866620644,0.4410042432822119,spa,rrr070,pen,l3_eng,-3.845810047538216,-0.1338343406165303,0.2716202085534574
f0_creak,0.3347929625718402,0.1475639100170103,0.22953051006004652,0.4288117088722547,spa,rrr070,pen,l3_eng,-3.845810047538216,-0.1338343406165303,0.2951278200340206
vowel_periph,0.3166824824716527,0.14630623837157625,0.20492021114440487,0.4177386811197622,spa,rrr070,pen,l3_eng,-3.845810047538216,-0.1338343406165303,0.2926124767431525
spec_dur,0.4246196184173199,0.1996491112774408,0.26956441187872016,0.5931209439695976,eng,rsj0489,pen,mono,,,0.3992982225548816
f0_creak,0.3004161998961978,0.15197056442527118,0.17595523772034105,0.41385084748018447,eng,rsj0489,pen,mono,,,0.30394112885054236
vowel_periph,0.2749641816864823,0.1470631075424871,0.16041474547093076,0.37357481577465224,eng,rsj0489,pen,mono,,,0.2941262150849742
spec_dur,0.38829403854182604,0.11525305951585864,0.3089543220841898,0.46995871001742356,eng,ruj030,pen,mono,,,0.23050611903171728
f0_creak,0.32762391327077656,0.11982439608320923,0.24067468892209415,0.4099182114507466,eng,ruj030,pen,mono,,,0.23964879216641846
vowel_periph,0.28408204818739746,0.10857757783687404,0.20808267299920313,0.3560075994826,eng,ruj030,pen,mono,,,0.21715515567374807
spec_dur,0.37103358934507913,0.12923470470825027,0.27696216464945417,0.46145539168571303,eng,sas050,pen,mono,,,0.25846940941650054
f0_creak,0.35220311067728005,0.11969768353033906,0.26786812410420957,0.43298735845119596,eng,sas050,pen,mono,,,0.23939536706067813
vowel_periph,0.2767632999776407,0.12705599476884039,0.1822669155074665,0.35713206733684744,eng,sas050,pen,mono,,,0.25411198953768077
spec_dur,0.42814030524472724,0.16005313416358835,0.2948462073733955,0.5517095817581716,eng,sln040,pen,mono,,,0.3201062683271767
f0_creak,0.2682517745698219,0.11679203009921073,0.17879739047385484,0.35300518338891357,eng,sln040,pen,mono,,,0.23358406019842146
vowel_periph,0.30360792018545085,0.1370551310955367,0.19654702758138437,0.4076172865505131,eng,sln040,pen,mono,,,0.2741102621910734
spec_dur,0.3791906576424967,0.13732550003740904,0.2806716274631871,0.48291847972228624,cat,srm056,pen,l3_eng,-7.669850446167048,1.5806970368776103,0.2746510000748181
f0_creak,0.350106630240322,0.1476747313874812,0.23720591872930702,0.459451579272359,cat,srm056,pen,l3_eng,-7.669850446167048,1.5806970368776103,0.2953494627749624
vowel_periph,0.27070271211718117,0.12152730858464386,0.18290274050182295,0.34377469094615776,cat,srm056,pen,l3_eng,-7.669850446167048,1.5806970368776103,0.24305461716928772
spec_dur,0.4145230162299579,0.13461556815306414,0.3196381295457683,0.5090723716731702,eng,srm056,pen,l3_eng,-7.669850446167048,1.5806970368776103,0.26923113630612827
f0_creak,0.28325488375012176,0.11023703816611043,0.2026323054166767,0.3680774322767345,eng,srm056,pen,l3_eng,-7.669850446167048,1.5806970368776103,0.22047407633222085
vowel_periph,0.3022221000199202,0.1400077188937792,0.19433622242733833,0.3930172617707059,eng,srm056,pen,l3_eng,-7.669850446167048,1.5806970368776103,0.2800154377875584
spec_dur,0.41375212208723133,0.31188809695325836,0.09626922358615668,0.7073071451682231,spa,srm056,pen,l3_eng,-7.669850446167048,1.5806970368776103,0.6237761939065167
f0_creak,0.4418394369275496,0.31720072532452465,0.15340643090892261,0.747259282996719,spa,srm056,pen,l3_eng,-7.669850446167048,1.5806970368776103,0.6344014506490493
vowel_periph,0.14440844098521902,0.11705987892109833,0.05117872428767051,0.22919605272630342,spa,srm056,pen,l3_eng,-7.669850446167048,1.5806970368776103,0.23411975784219666
spec_dur,0.2719136750898649,0.1139200863250117,0.1847232543136143,0.3406053812639729,cat,usm074,pen,l3_eng,-6.8966799355352535,2.2151969843269907,0.2278401726500234
f0_creak,0.4410462682062659,0.1551313949669609,0.3257735207261865,0.5539902330410627,cat,usm074,pen,l3_eng,-6.8966799355352535,2.2151969843269907,0.3102627899339218
vowel_periph,0.28704005670386923,0.1365766878841895,0.17850862125909722,0.3794594247750148,cat,usm074,pen,l3_eng,-6.8966799355352535,2.2151969843269907,0.273153375768379
spec_dur,0.4430050310422225,0.20269761690250981,0.2792990162912751,0.5914500327234868,eng,usm074,pen,l3_eng,-6.8966799355352535,2.2151969843269907,0.40539523380501963
f0_creak,0.2556989638647229,0.14582305617970795,0.13609034968277983,0.36515485341336584,eng,usm074,pen,l3_eng,-6.8966799355352535,2.2151969843269907,0.2916461123594159
vowel_periph,0.3012960050930546,0.16308035302923787,0.15907085456124972,0.4180105320937906,eng,usm074,pen,l3_eng,-6.8966799355352535,2.2151969843269907,0.32616070605847575
spec_dur,0.35980089181296976,0.1775131491633906,0.22085178567038316,0.49252778411359843,spa,usm074,pen,l3_eng,-6.8966799355352535,2.2151969843269907,0.3550262983267812
f0_creak,0.4296607794016412,0.1695825680465509,0.2963842013150594,0.5564878171853765,spa,usm074,pen,l3_eng,-6.8966799355352535,2.2151969843269907,0.3391651360931018
vowel_periph,0.2105383287853889,0.10880891227408403,0.1262931978537486,0.2810810254605804,spa,usm074,pen,l3_eng,-6.8966799355352535,2.2151969843269907,0.21761782454816805
spec_dur,0.49357480377285723,0.13291259324884316,0.40016573719490833,0.5912037815894883,eng,ywm017,pen,mono,,,0.2658251864976863
f0_creak,0.24791121977991556,0.1045574197422867,0.17284824830610568,0.3137357337490987,eng,ywm017,pen,mono,,,0.2091148394845734
vowel_periph,0.2585139764472273,0.10358664202284966,0.18673900915443392,0.3231611065704391,eng,ywm017,pen,mono,,,0.20717328404569932
spec_dur,0.40929529514159824,0.1417112098031711,0.29643154210048817,0.5159545563431094,eng,ael236,pen,mono,,,0.2834224196063422
f0_creak,0.3154261917458836,0.12286762911366653,0.22391436756994598,0.4061461592180602,eng,ael236,pen,mono,,,0.24573525822733305
vowel_periph,0.27527851311251816,0.11499440562170808,0.18918730593075045,0.35559844702023025,eng,ael236,pen,mono,,,0.22998881124341616
spec_dur,0.3072779764107743,0.12067078501367016,0.21689712714573772,0.39500934649747754,cat,anm149,pen,l1_eng,1.5568666708087515,0.403033134076766,0.24134157002734033
f0_creak,0.3231403218251458,0.1293879514380995,0.22944029487022594,0.39892462369842047,cat,anm149,pen,l1_eng,1.5568666708087515,0.403033134076766,0.258775902876199
vowel_periph,0.36958170176407995,0.1418015251917965,0.2702178742445055,0.4676577724311181,cat,anm149,pen,l1_eng,1.5568666708087515,0.403033134076766,0.283603050383593
spec_dur,0.42906116744144707,0.13632052928129978,0.33364191531858406,0.5313200936177093,eng,anm149,pen,l1_eng,1.5568666708087515,0.403033134076766,0.27264105856259957
f0_creak,0.30073251523113403,0.11230663892749175,0.21697419130549458,0.3775842956528235,eng,anm149,pen,l1_eng,1.5568666708087515,0.403033134076766,0.2246132778549835
vowel_periph,0.270206317327419,0.10214103442399507,0.1963242774800264,0.34413095000343524,eng,anm149,pen,l1_eng,1.5568666708087515,0.403033134076766,0.20428206884799013
spec_dur,0.304218094771256,0.12181036631657453,0.22115273095076227,0.3866441938031024,spa,anm149,pen,l1_eng,1.5568666708087515,0.403033134076766,0.24362073263314907
f0_creak,0.37886722941863377,0.13436167158310539,0.28502192668294785,0.4699171687554279,spa,anm149,pen,l1_eng,1.5568666708087515,0.403033134076766,0.26872334316621077
vowel_periph,0.31691467581011024,0.13470382635626638,0.2116566844653225,0.40222423299798127,spa,anm149,pen,l1_eng,1.5568666708087515,0.403033134076766,0.26940765271253275
