dur_period,vowel_periph,Label,partID,Language,word,stress,f0,syllable,lang_profile,pc1,pc2
2.9511730719207523,-0.2321328088989764,a,ake031,cat,disseminar,1,-3.880301646665351,ult,l1_eng,4.930392874791377,-0.787288204850397
1.5329630300008803,0.3450249763421945,i,ake031,cat,elimina,1,1.139338330992134,pen,l1_eng,4.930392874791377,-0.787288204850397
1.136541762653125,-1.4659629560400975,a,ake031,cat,elimina,0,4.491952247010945,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.1977495079173446,1.045917784206238,i,ake031,cat,descamina,1,-0.5326299899075867,pen,l1_eng,4.930392874791377,-0.787288204850397
2.015307855462482,-0.1056832300436601,a,ake031,cat,descamina,0,-4.632311067730402,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.5258771228331374,1.6101106993229903,i,ake031,cat,discrimina,1,-0.061024145183658,pen,l1_eng,4.930392874791377,-0.787288204850397
1.0270856582342351,0.0695256002003223,a,ake031,cat,discrimina,0,-0.3492469131394132,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.337439127320172,0.6565193416865146,i,ake031,cat,denominar,0,-0.4197637535300902,pen,l1_eng,4.930392874791377,-0.787288204850397
3.925539734759921,0.117109554637892,a,ake031,cat,denominar,1,-1.649865919743276,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.3641740611447117,1.1696331240005058,i,ake031,cat,recriminar,0,-0.086958414488095,pen,l1_eng,4.930392874791377,-0.787288204850397
1.2230163676593804,0.1775042570507649,a,ake031,cat,recriminar,1,-0.640241216468557,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.2039784660762165,0.8640989136526801,i,ake031,cat,desanimar,0,-0.3900184335252722,pen,l1_eng,4.930392874791377,-0.787288204850397
0.5073204852386184,0.5233188536992704,a,ake031,cat,desanimar,1,-0.4535420096315186,ult,l1_eng,4.930392874791377,-0.787288204850397
1.6208164155132894,2.830130124477386,i,ake031,cat,abomina,1,0.0925830467139513,pen,l1_eng,4.930392874791377,-0.787288204850397
3.6284027145951145,-0.9803058685883274,a,ake031,cat,abomina,0,-0.2861007904340497,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.485065574428436,1.1028466028059036,i,ake031,cat,examina,1,-0.3347660464709431,pen,l1_eng,4.930392874791377,-0.787288204850397
0.4280527601870444,-0.0374437864526199,a,ake031,cat,examina,0,-0.9893763879691476,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.478469543106934,1.718806092660771,i,ake031,cat,determinar,0,-0.3146042786352805,pen,l1_eng,4.930392874791377,-0.787288204850397
4.749227328319315,0.0600723190763538,a,ake031,cat,determinar,1,-1.6016709657835302,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.476120829451229,2.191691746955464,i,ake031,cat,encamina,1,-2.514136043925401,pen,l1_eng,4.930392874791377,-0.787288204850397
0.4460596086370546,0.8338261597598088,a,ake031,cat,encamina,0,-3.0447921817901946,ult,l1_eng,4.930392874791377,-0.787288204850397
2.3823939134772085,1.879020693823796,i,ake031,cat,incriminar,0,0.2947788779268194,pen,l1_eng,4.930392874791377,-0.787288204850397
4.579320301104771,-0.4760509239530194,a,ake031,cat,incriminar,1,-0.2659190987903331,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.3669395545576246,0.6145291806171338,i,ake031,cat,abominar,0,-2.6828698444361376,pen,l1_eng,4.930392874791377,-0.787288204850397
2.63533008380693,0.7509756261645311,a,ake031,cat,abominar,1,-8.133776742551456,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.5299365956513493,1.6910748957653494,i,ake031,cat,determina,1,0.2105520550968086,pen,l1_eng,4.930392874791377,-0.787288204850397
-0.0416213003451136,0.1654546812919737,a,ake031,cat,determina,0,-2.3488704473775432,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.2951607715372435,1.8537671602824384,i,ake031,cat,il·lumina,1,-0.9159146717548772,pen,l1_eng,4.930392874791377,-0.787288204850397
2.756150621174481,-0.7436439207151316,a,ake031,cat,il·lumina,0,-0.1232465714381403,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.48982557667546,1.5631083418212557,i,ake031,cat,discriminar,0,0.2627614097268529,pen,l1_eng,4.930392874791377,-0.787288204850397
4.017088502175196,-0.0734227233620482,a,ake031,cat,discriminar,1,-1.5047963660023345,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.342419552532654,0.6011476642613159,i,ake031,cat,denomina,1,-0.3126355807432204,pen,l1_eng,4.930392874791377,-0.787288204850397
1.225719978890365,-0.3134749472305984,a,ake031,cat,denomina,0,-0.2499972818965952,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.243532837512351,0.605152040912746,i,ake031,cat,descaminar,0,0.1517401259641164,pen,l1_eng,4.930392874791377,-0.787288204850397
4.699795402560167,-0.2235527587357185,a,ake031,cat,descaminar,1,-1.2648347157042588,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.510949308202202,1.674417749088443,i,ake031,cat,exterminar,0,0.5773993691986605,pen,l1_eng,4.930392874791377,-0.787288204850397
0.2878174556973962,0.5776800788437896,a,ake031,cat,exterminar,1,-0.0307646573678249,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.0112462210320428,-0.1479981687845505,i,ake031,cat,encaminar,0,-0.1902944588096497,pen,l1_eng,4.930392874791377,-0.787288204850397
0.6453304290064553,1.4319115661713075,a,ake031,cat,encaminar,1,-0.2654342679478267,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.414672810529874,1.5199684173555872,i,ake031,cat,examinar,0,0.2844381884948603,pen,l1_eng,4.930392874791377,-0.787288204850397
0.2189949067589248,0.8398352736150388,a,ake031,cat,examinar,1,-3.693966344833593,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.3464877690017207,1.429982033778794,i,ake031,cat,eliminar,0,-0.3896486524200845,pen,l1_eng,4.930392874791377,-0.787288204850397
3.1120685331254854,1.3817338008938271,a,ake031,cat,eliminar,1,-3.93036933631191,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.263822160833555,1.927136840277513,i,ake031,cat,recrimina,1,-0.0500792450954015,pen,l1_eng,4.930392874791377,-0.787288204850397
0.7254668642937488,0.1433763645139328,a,ake031,cat,recrimina,0,-2.70764519635756,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.2297054919921475,0.6166170698829327,i,ake031,cat,incriminar,0,-0.0374751704187261,pen,l1_eng,4.930392874791377,-0.787288204850397
3.772407868312526,0.2358767871576257,a,ake031,cat,incriminar,1,-1.2778332767502476,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.403884601011421,1.5884027644605945,i,ake031,cat,discrimina,1,0.6444005986394308,pen,l1_eng,4.930392874791377,-0.787288204850397
2.521519183103337,-0.559987798784851,a,ake031,cat,discrimina,0,0.1639207458947466,ult,l1_eng,4.930392874791377,-0.787288204850397
1.3230180314549214,2.1964331887205413,i,ake031,cat,encamina,1,-0.952014148805576,pen,l1_eng,4.930392874791377,-0.787288204850397
3.5470442077561133,-0.9531726133765872,a,ake031,cat,encamina,0,-0.2824879573965431,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.1951293998055954,0.1648153568927769,i,ake031,cat,recriminar,0,0.0351180068809697,pen,l1_eng,4.930392874791377,-0.787288204850397
4.557065814694922,0.1614824750140345,a,ake031,cat,recriminar,1,-2.69274966376182,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.30794952960461,1.0565338987646036,i,ake031,cat,desanimar,0,0.0262197958139124,pen,l1_eng,4.930392874791377,-0.787288204850397
3.115175685416878,0.2921225091259996,a,ake031,cat,desanimar,1,-4.20567087186067,ult,l1_eng,4.930392874791377,-0.787288204850397
0.6636206062046909,1.9730045627944888,i,ake031,cat,extermina,1,0.7655307981629932,pen,l1_eng,4.930392874791377,-0.787288204850397
4.210658943227002,-0.8278734436342059,a,ake031,cat,extermina,0,-3.2905773638618343,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.345324361454374,0.8008548261568422,i,ake031,cat,denominar,0,-3.162224304042064,pen,l1_eng,4.930392874791377,-0.787288204850397
-0.3994583860668834,0.9497924108293212,a,ake031,cat,denominar,1,-5.416036035151891,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.0102417297635102,0.5119324798992293,i,ake031,cat,abomina,1,-0.0552197598448042,pen,l1_eng,4.930392874791377,-0.787288204850397
0.5867929564000162,0.0037476569082046,a,ake031,cat,abomina,0,-1.6240955385677671,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.7878565496851566,2.963495445303372,i,ake031,cat,elimina,1,-2.286142399508284,pen,l1_eng,4.930392874791377,-0.787288204850397
-0.3114328790075452,1.1406801580779848,a,ake031,cat,elimina,0,-4.642612594191216,ult,l1_eng,4.930392874791377,-0.787288204850397
1.185229069647185,3.102165996572793,i,ake031,cat,examina,1,-0.9466449047062148,pen,l1_eng,4.930392874791377,-0.787288204850397
0.4241544179930394,0.2985269370981124,a,ake031,cat,examina,0,-2.4038107150574497,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.09319066663324,0.3018822245456256,i,ake031,cat,il·luminar,0,0.3828934598880656,pen,l1_eng,4.930392874791377,-0.787288204850397
1.5955155534524197,0.8297641717097313,a,ake031,cat,il·luminar,1,-5.421241741383713,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.1971878819049304,1.277093467497069,i,ake031,cat,descamina,1,0.280853783680836,pen,l1_eng,4.930392874791377,-0.787288204850397
1.6252850344667555,-0.4352225168707847,a,ake031,cat,descamina,0,-1.1524455843585637,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.346033912709158,0.6592037302125304,i,ake031,cat,disseminar,0,-1.7370727469859213,pen,l1_eng,4.930392874791377,-0.787288204850397
0.3149246709576427,0.4052784122217057,a,ake031,cat,disseminar,1,-3.120997752876982,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.133385730834412,-0.3643408186855536,i,ake031,cat,determinar,0,-0.3803336262574474,pen,l1_eng,4.930392874791377,-0.787288204850397
0.3636975040205857,0.0909684856938866,a,ake031,cat,determinar,1,-0.3621843091084742,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.1622846050468505,-0.3252141536082408,i,ake031,cat,determina,1,-0.1058788322242023,pen,l1_eng,4.930392874791377,-0.787288204850397
-0.2030436550070859,0.2601937753237014,a,ake031,cat,determina,0,-0.7344811970018169,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.360995138002563,1.3464901199953228,i,ake031,cat,descaminar,0,0.2456010787991632,pen,l1_eng,4.930392874791377,-0.787288204850397
-0.7624345771656342,2.375625092832748,a,ake031,cat,descaminar,1,0.9414215101083504,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.5209362204033363,1.2781847361082768,i,ake031,cat,eliminar,0,-0.7480901695374326,pen,l1_eng,4.930392874791377,-0.787288204850397
-0.5166163996847635,1.5808048490541478,a,ake031,cat,eliminar,1,-7.061293168046613,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.404572728464395,2.588002259860905,i,ake031,cat,denomina,1,-1.2932782442929696,pen,l1_eng,4.930392874791377,-0.787288204850397
1.532817680730782,-0.1486839410943221,a,ake031,cat,denomina,0,-3.512066240714145,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.512508912680094,1.9555689482396548,i,ake031,cat,incrimina,1,-1.0117616346495637,pen,l1_eng,4.930392874791377,-0.787288204850397
-0.6455389753232851,0.769407517795772,a,ake031,cat,incrimina,0,-1.3486468521327413,ult,l1_eng,4.930392874791377,-0.787288204850397
0.7908417821889965,2.551699320774675,i,ake031,cat,desanima,1,1.0184841335614374,pen,l1_eng,4.930392874791377,-0.787288204850397
0.6228551142720535,0.2438327333411862,a,ake031,cat,desanima,0,-5.426882880549572,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.6062366124437215,2.573019427418353,i,ake031,cat,exterminar,0,-1.4607806794035647,pen,l1_eng,4.930392874791377,-0.787288204850397
0.8570107751712117,0.6935943552567674,a,ake031,cat,exterminar,1,-2.777522770377705,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.528554582816834,2.016955953411384,i,ake031,cat,discriminar,0,0.3783413493216285,pen,l1_eng,4.930392874791377,-0.787288204850397
0.6360092874535089,0.9463627215352174,a,ake031,cat,discriminar,1,-0.0581786120348103,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.390859695985022,0.7730283671559552,i,ake031,cat,examinar,0,0.1098163097488861,pen,l1_eng,4.930392874791377,-0.787288204850397
0.3086318016437705,0.6312277891871259,a,ake031,cat,examinar,1,-0.0926970462359364,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.176728030735968,0.6227192637390252,i,ake031,cat,il·lumina,1,0.0206796882076584,pen,l1_eng,4.930392874791377,-0.787288204850397
-1.0308640662216506,2.52704728090895,a,ake031,cat,il·lumina,0,-6.876945515369162,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.37947048158402,1.4015578993391025,i,ake031,cat,recrimina,1,0.2045417523179655,pen,l1_eng,4.930392874791377,-0.787288204850397
1.6549983755345117,-0.3957895078694772,a,ake031,cat,recrimina,0,-1.3234521842556042,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.3355575070173296,1.077089359861299,i,ake031,cat,dissemina,1,0.1956075766425686,pen,l1_eng,4.930392874791377,-0.787288204850397
2.651563410352835,-0.3594178841998081,a,ake031,cat,dissemina,0,-0.9979077834426634,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.467412478984331,0.8209058292878675,i,ake031,cat,encaminar,0,-2.440147610693027,pen,l1_eng,4.930392874791377,-0.787288204850397
-0.1231604239137991,1.633307824561536,a,ake031,cat,encaminar,1,-5.517842886817938,ult,l1_eng,4.930392874791377,-0.787288204850397
-2.6507766395407013,-1.1041604661618607,pen,ake031,eng,forebear,1,0.2632454884774908,pen,l1_eng,4.930392874791377,-0.787288204850397
-2.6167027067936948,-1.5612088807494295,ult,ake031,eng,forebear,0,0.8592555189863318,ult,l1_eng,4.930392874791377,-0.787288204850397
-2.9671377300724884,-2.259046879670757,pen,ake031,eng,project,0,1.0752944200518353,pen,l1_eng,4.930392874791377,-0.787288204850397
2.295325677132536,-0.8008329770620322,ult,ake031,eng,project,1,0.629887211000144,ult,l1_eng,4.930392874791377,-0.787288204850397
-2.65953243229056,-2.732543109113267,pen,ake031,eng,subject,1,0.8711917331054387,pen,l1_eng,4.930392874791377,-0.787288204850397
3.350258297463286,0.0221029721353029,ult,ake031,eng,subject,0,0.805543604942343,ult,l1_eng,4.930392874791377,-0.787288204850397
-2.8698161918609384,-0.9325419338824932,pen,ake031,eng,impress,1,-0.2371977122694071,pen,l1_eng,4.930392874791377,-0.787288204850397
-2.25630712971136,-2.576076764946883,ult,ake031,eng,impress,0,-0.7582224395408725,ult,l1_eng,4.930392874791377,-0.787288204850397
-2.733494880854153,-1.1338546355775578,pen,ake031,eng,discount,0,0.6896407008210393,pen,l1_eng,4.930392874791377,-0.787288204850397
3.328051011565657,-1.3461296455219696,ult,ake031,eng,discount,1,-0.5104191849710422,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.0435651984432943,-0.187594308053246,pen,ake031,eng,import,0,-2.249742360629344,pen,l1_eng,4.930392874791377,-0.787288204850397
-2.839847224856114,-1.0612412622795326,ult,ake031,eng,import,1,1.3550645344799648,ult,l1_eng,4.930392874791377,-0.787288204850397
-2.6234876141595835,-2.247424900135129,pen,ake031,eng,trusty,1,0.3921261481456073,pen,l1_eng,4.930392874791377,-0.787288204850397
-3.1028205525292964,0.9302185899616068,ult,ake031,eng,trusty,0,1.5862186839574108,ult,l1_eng,4.930392874791377,-0.787288204850397
-2.8581891951240466,-0.955015766541882,pen,ake031,eng,convict,0,0.9946519556701904,pen,l1_eng,4.930392874791377,-0.787288204850397
-3.0267048242046286,-0.047919175810412,ult,ake031,eng,convict,1,-1.741454637724201,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.126562030381806,-1.9620990719468705,pen,ake031,eng,relay,0,0.5338633982160156,pen,l1_eng,4.930392874791377,-0.787288204850397
3.1772613104056395,-0.3854310592514295,ult,ake031,eng,relay,1,0.3312759863366452,ult,l1_eng,4.930392874791377,-0.787288204850397
2.089575442342208,0.2257872426519497,pen,ake031,eng,record,0,1.99432862217076,pen,l1_eng,4.930392874791377,-0.787288204850397
-2.705143381990617,-0.5345248918623703,ult,ake031,eng,record,1,1.236395901371436,ult,l1_eng,4.930392874791377,-0.787288204850397
2.9199585457550854,-1.1354917582739168,pen,ake031,eng,object,1,-1.8469486726579012,pen,l1_eng,4.930392874791377,-0.787288204850397
-2.6381930584380933,-1.2150943487863384,ult,ake031,eng,object,0,0.5021000196067081,ult,l1_eng,4.930392874791377,-0.787288204850397
2.145565979322918,-2.0833822902036205,pen,ake031,eng,permit,1,1.634254125984557,pen,l1_eng,4.930392874791377,-0.787288204850397
1.9201497530012015,0.0396196430445398,ult,ake031,eng,permit,0,-1.0442914373202454,ult,l1_eng,4.930392874791377,-0.787288204850397
2.7885202541592715,-1.1280564013047465,pen,ake031,eng,converts,1,0.3561964924710517,pen,l1_eng,4.930392874791377,-0.787288204850397
3.4678304022703217,-0.6786408889989475,ult,ake031,eng,converts,0,0.2114310406208953,ult,l1_eng,4.930392874791377,-0.787288204850397
2.4737760687671173,-1.2338740566107196,pen,ake031,eng,desert,1,-0.1183569233585084,pen,l1_eng,4.930392874791377,-0.787288204850397
-2.758381359251384,-1.0064081644035523,ult,ake031,eng,desert,0,-1.2632889245556147,ult,l1_eng,4.930392874791377,-0.787288204850397
1.7043700678196452,-1.334638787955763,pen,ake031,eng,billow,1,-0.4755901095218957,pen,l1_eng,4.930392874791377,-0.787288204850397
3.544525688581854,-0.1295270209731304,ult,ake031,eng,billow,0,-0.474732875063257,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.030946920130702,-0.5762338316565183,pen,ake031,eng,contract,0,2.535877920253952,pen,l1_eng,4.930392874791377,-0.787288204850397
-2.446109031801845,-1.7911442701177642,ult,ake031,eng,contract,1,-1.5194346027613808,ult,l1_eng,4.930392874791377,-0.787288204850397
-2.82523063066263,-2.4760680261786634,pen,ake031,eng,combine,0,2.77504145538681,pen,l1_eng,4.930392874791377,-0.787288204850397
3.090158352716069,0.5107216828170257,ult,ake031,eng,combine,1,0.2132545749410176,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.3919010213770515,0.2202065102088546,pen,ake031,eng,incite,0,-2.0875807983145784,pen,l1_eng,4.930392874791377,-0.787288204850397
2.6376130494484067,-0.1248631836021446,ult,ake031,eng,incite,1,-0.0542618057685562,ult,l1_eng,4.930392874791377,-0.787288204850397
2.638244949804719,-1.0915243155955063,pen,ake031,eng,compact,0,-0.6940213227215132,pen,l1_eng,4.930392874791377,-0.787288204850397
2.6840620881059274,0.0639953586670644,ult,ake031,eng,compact,1,-2.297062497749414,ult,l1_eng,4.930392874791377,-0.787288204850397
-2.785861977964369,-2.2233943126824243,pen,ake031,eng,subject,0,1.915404731855288,pen,l1_eng,4.930392874791377,-0.787288204850397
2.228858989885292,-1.151645617480598,ult,ake031,eng,subject,1,1.0993425407413304,ult,l1_eng,4.930392874791377,-0.787288204850397
-2.846478006005121,-1.8716465247895997,pen,ake031,eng,object,0,1.6363606064659122,pen,l1_eng,4.930392874791377,-0.787288204850397
1.9904378580651392,-1.313582815549225,ult,ake031,eng,object,1,0.7575273554759612,ult,l1_eng,4.930392874791377,-0.787288204850397
1.725836786909731,-0.9123242913501786,pen,ake031,eng,convict,1,1.8120568872362248,pen,l1_eng,4.930392874791377,-0.787288204850397
1.7980096312388532,-0.2183150664036615,ult,ake031,eng,convict,0,2.4219594310949524,ult,l1_eng,4.930392874791377,-0.787288204850397
-2.676243552716272,-2.2681634212338557,pen,ake031,eng,desert,0,0.5893736800600594,pen,l1_eng,4.930392874791377,-0.787288204850397
1.1211205220585674,-1.0072431622954428,ult,ake031,eng,desert,1,-1.4080637244917498,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.059503884892532,-0.5296040208737884,pen,ake031,eng,insight,1,0.1280413990476422,pen,l1_eng,4.930392874791377,-0.787288204850397
2.298131445122432,-1.045592387842604,ult,ake031,eng,insight,0,-0.60058250922173,ult,l1_eng,4.930392874791377,-0.787288204850397
-2.7732275629255083,-1.5614719557150885,pen,ake031,eng,forbear,0,-0.4516167529871094,pen,l1_eng,4.930392874791377,-0.787288204850397
-2.6014315571586963,-2.149486477699745,ult,ake031,eng,forbear,1,0.6218761419212893,ult,l1_eng,4.930392874791377,-0.787288204850397
-2.95062811387278,-0.6745215710899883,pen,ake031,eng,record,1,-4.098630272281203,pen,l1_eng,4.930392874791377,-0.787288204850397
2.4857836918093343,-0.5295063522402865,ult,ake031,eng,record,0,-0.0302664616126439,ult,l1_eng,4.930392874791377,-0.787288204850397
-2.5217024797419376,-2.409380695616776,pen,ake031,eng,project,1,0.2265180621489238,pen,l1_eng,4.930392874791377,-0.787288204850397
2.8501657909478557,-0.7359615127958135,ult,ake031,eng,project,0,0.8275765564066144,ult,l1_eng,4.930392874791377,-0.787288204850397
2.262944117175055,-0.3083170251091551,pen,ake031,eng,contract,1,-4.10399196974184,pen,l1_eng,4.930392874791377,-0.787288204850397
-2.820230974412837,-0.4640045740176005,ult,ake031,eng,contract,0,0.4781644969447962,ult,l1_eng,4.930392874791377,-0.787288204850397
-2.9924644586080698,-0.2424536772268308,pen,ake031,eng,discount,1,-2.823551785537116,pen,l1_eng,4.930392874791377,-0.787288204850397
-0.3834063520945517,-0.4961076024303448,ult,ake031,eng,discount,0,-4.258415177330858,ult,l1_eng,4.930392874791377,-0.787288204850397
-2.9205871217979893,-1.929765731770145,pen,ake031,eng,compact,0,1.918998891830092,pen,l1_eng,4.930392874791377,-0.787288204850397
2.0693783764245053,-0.255806411408744,ult,ake031,eng,compact,1,-3.6773512580672287,ult,l1_eng,4.930392874791377,-0.787288204850397
2.7786452642415904,-0.7457868426570939,pen,ake031,eng,convert,0,2.378987031259306,pen,l1_eng,4.930392874791377,-0.787288204850397
3.090097190363765,-1.4399629473595636,ult,ake031,eng,convert,1,0.0582435877279288,ult,l1_eng,4.930392874791377,-0.787288204850397
0.942241866946271,-0.0633640463399303,pen,ake031,eng,combine,1,-3.0532139597101056,pen,l1_eng,4.930392874791377,-0.787288204850397
0.719090395101684,-0.4605158623693223,ult,ake031,eng,combine,0,-7.872540903380212,ult,l1_eng,4.930392874791377,-0.787288204850397
-2.7221724750664795,-2.786284805441422,pen,ake031,eng,permit,0,1.3531129755965874,pen,l1_eng,4.930392874791377,-0.787288204850397
-2.850581934398704,-0.8935103779747038,ult,ake031,eng,permit,1,-1.919123267767452,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.046956542176556,-0.7932321076182067,pen,ake031,eng,below,0,0.7931475859166285,pen,l1_eng,4.930392874791377,-0.787288204850397
4.357960815530197,-0.3173197117786081,ult,ake031,eng,below,1,0.6384221489680534,ult,l1_eng,4.930392874791377,-0.787288204850397
-2.8185269132953934,-1.3559925356697422,pen,ake031,eng,relay,1,2.006049356699792,pen,l1_eng,4.930392874791377,-0.787288204850397
3.8359514749902672,-0.1137157412171764,ult,ake031,eng,relay,0,1.8062597564095928,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.0474337509778944,-1.027781278879822,pen,ake031,eng,import,1,0.9631538252128304,pen,l1_eng,4.930392874791377,-0.787288204850397
-2.572169288053148,-1.755286135462054,ult,ake031,eng,import,0,0.3302277746757111,ult,l1_eng,4.930392874791377,-0.787288204850397
-2.7865313335115425,-1.9519305791479769,pen,ake031,eng,impress,0,1.2071044208598083,pen,l1_eng,4.930392874791377,-0.787288204850397
3.7024950529313063,-2.1640894869742846,ult,ake031,eng,impress,1,-0.7906371699817916,ult,l1_eng,4.930392874791377,-0.787288204850397
-2.3072401163672938,-2.1961273152138108,pen,ake031,eng,trustee,0,0.2523498381629042,pen,l1_eng,4.930392874791377,-0.787288204850397
3.056342988887478,1.9941161501018745,ult,ake031,eng,trustee,1,1.837519359962565,ult,l1_eng,4.930392874791377,-0.787288204850397
-2.6243499983482845,-2.272630289205932,pen,ake031,eng,trustee,0,0.5647413553891855,pen,l1_eng,4.930392874791377,-0.787288204850397
1.9184671718860384,2.1380025816960946,ult,ake031,eng,trustee,1,1.3678080954508574,ult,l1_eng,4.930392874791377,-0.787288204850397
-2.728198496325173,-1.4637514031043708,pen,ake031,eng,convert,0,2.965201718133136,pen,l1_eng,4.930392874791377,-0.787288204850397
2.873201494702144,-1.4325503685073506,ult,ake031,eng,convert,1,-0.0475424142105572,ult,l1_eng,4.930392874791377,-0.787288204850397
2.4568153570511804,-1.6977541851217104,pen,ake031,eng,convict,1,0.1246998634736964,pen,l1_eng,4.930392874791377,-0.787288204850397
2.27205747484233,-0.1057407675140756,ult,ake031,eng,convict,0,1.4080946254621065,ult,l1_eng,4.930392874791377,-0.787288204850397
2.3668677797343123,1.5406951447151205,pen,ake031,eng,relay,1,0.9217612106570318,pen,l1_eng,4.930392874791377,-0.787288204850397
3.642807829213118,-0.434087935549085,ult,ake031,eng,relay,0,-0.6173525488826126,ult,l1_eng,4.930392874791377,-0.787288204850397
3.107412188905958,-1.8730710146286145,pen,ake031,eng,project,1,-0.4368429392735764,pen,l1_eng,4.930392874791377,-0.787288204850397
2.119991940611872,0.1386188421559158,ult,ake031,eng,project,0,1.6898447806501118,ult,l1_eng,4.930392874791377,-0.787288204850397
-1.8185289794660289,0.9200728734838456,pen,ake031,eng,project,1,-7.868857072078077,pen,l1_eng,4.930392874791377,-0.787288204850397
-2.7355451527440886,-0.7169050937426411,ult,ake031,eng,project,0,-2.622757295374986,ult,l1_eng,4.930392874791377,-0.787288204850397
-2.602521200107554,-2.3605716831055616,pen,ake031,eng,record,1,0.2907398033668483,pen,l1_eng,4.930392874791377,-0.787288204850397
-2.724041146441047,-1.449583839309167,ult,ake031,eng,record,0,0.3006156514346247,ult,l1_eng,4.930392874791377,-0.787288204850397
2.858756021929031,-1.7473036472005263,pen,ake031,eng,project,1,-0.9638526472068122,pen,l1_eng,4.930392874791377,-0.787288204850397
3.829852153408203,-1.2114177292972348,ult,ake031,eng,project,0,0.2551123628597201,ult,l1_eng,4.930392874791377,-0.787288204850397
1.6457580612066434,-0.728610644485318,pen,ake031,eng,discount,1,-0.027249072418569,pen,l1_eng,4.930392874791377,-0.787288204850397
1.6825421991615357,-1.0301541939135677,ult,ake031,eng,discount,0,0.4626100765536104,ult,l1_eng,4.930392874791377,-0.787288204850397
-2.559522419629127,-2.9226996254882747,pen,ake031,eng,permit,0,0.3705702582223215,pen,l1_eng,4.930392874791377,-0.787288204850397
-2.817849477607276,-1.3873437459958389,ult,ake031,eng,permit,1,0.3672136023218263,ult,l1_eng,4.930392874791377,-0.787288204850397
3.648417556660373,-1.0325644048702978,pen,ake031,eng,contract,1,-0.3676986936966371,pen,l1_eng,4.930392874791377,-0.787288204850397
-3.046160716260237,0.2417345299376049,ult,ake031,eng,contract,0,-2.2734195741051253,ult,l1_eng,4.930392874791377,-0.787288204850397
-2.490472273483201,-3.716979944397685,pen,ake031,eng,forbear,0,1.4894127117144245,pen,l1_eng,4.930392874791377,-0.787288204850397
2.2418912531886623,-1.2564407904710175,ult,ake031,eng,forbear,1,1.1247001607266356,ult,l1_eng,4.930392874791377,-0.787288204850397
-2.850171438589681,-2.5479129012014794,pen,ake031,eng,desert,0,1.2676175986783456,pen,l1_eng,4.930392874791377,-0.787288204850397
3.594217693028837,-0.3725837108148059,ult,ake031,eng,desert,1,1.34904595972368,ult,l1_eng,4.930392874791377,-0.787288204850397
-3.3155934099928186,0.1633636576805247,pen,ake031,eng,below,0,2.255549199328801,pen,l1_eng,4.930392874791377,-0.787288204850397
