Feature,Importance (MDI),Std,q25,q75,Language,partID,lang_profile,pc1,pc2,Stdx2
spec_dur_ratio,0.34558039865851514,0.12049750767795309,0.2661997015478947,0.4214168563071774,eng,sas050,mono,,,0.24099501535590617
vowel_periph_ratio,0.29288767425845263,0.11293949393982179,0.21528734160420152,0.3728949958881961,eng,sas050,mono,,,0.22587898787964358
f0_creak_ratio,0.3209427215637366,0.11350049741403291,0.24422101412806965,0.4023772643428868,eng,sln040,mono,,,0.22700099482806582
spec_dur_ratio,0.3618897694113467,0.11342923872756092,0.28808900191262066,0.4328723695184058,eng,sln040,mono,,,0.22685847745512183
vowel_periph_ratio,0.31716750902491664,0.1168966199441159,0.23685762284333145,0.3946953940702091,eng,sln040,mono,,,0.2337932398882318
f0_creak_ratio,0.30686698578110405,0.1201660838520016,0.21765373718943093,0.39230563342307967,cat,srm056,l3_eng,-7.669850446167048,1.5806970368776103,0.2403321677040032
spec_dur_ratio,0.3797423859178051,0.13925081370829775,0.27854627900708884,0.4700858437996676,cat,srm056,l3_eng,-7.669850446167048,1.5806970368776103,0.2785016274165955
vowel_periph_ratio,0.31339062830109077,0.13404768431074351,0.22417502780688753,0.39650386113312436,cat,srm056,l3_eng,-7.669850446167048,1.5806970368776103,0.26809536862148703
f0_creak_ratio,0.3114777613562663,0.12094159858933656,0.22078114550940642,0.39596001349262583,eng,srm056,l3_eng,-7.669850446167048,1.5806970368776103,0.24188319717867313
spec_dur_ratio,0.37924125166437245,0.14155381314602547,0.2641334499024956,0.48486226049347764,eng,srm056,l3_eng,-7.669850446167048,1.5806970368776103,0.28310762629205094
vowel_periph_ratio,0.3092809869793612,0.12969150864208884,0.214281594741053,0.39889757761390787,eng,srm056,l3_eng,-7.669850446167048,1.5806970368776103,0.2593830172841777
f0_creak_ratio,0.4352885553583021,0.18421079733773907,0.2975428562740847,0.5750366619419401,spa,srm056,l3_eng,-7.669850446167048,1.5806970368776103,0.36842159467547814
spec_dur_ratio,0.30598016293045177,0.15469639574312322,0.18375599867317244,0.4135416190781146,spa,srm056,l3_eng,-7.669850446167048,1.5806970368776103,0.30939279148624643
vowel_periph_ratio,0.2587312817112461,0.13770896812777975,0.14608150777568357,0.3468685991188221,spa,srm056,l3_eng,-7.669850446167048,1.5806970368776103,0.2754179362555595
f0_creak_ratio,0.4187466690023594,0.21290818135834025,0.23464347130044805,0.5890611592992545,cat,usm074,l3_eng,-6.8966799355352535,2.2151969843269907,0.4258163627166805
spec_dur_ratio,0.28359521450960756,0.18630424814359886,0.1450895745984439,0.40100872760025286,cat,usm074,l3_eng,-6.8966799355352535,2.2151969843269907,0.3726084962871977
vowel_periph_ratio,0.29765811648803314,0.16788826295944764,0.1695183964086936,0.4105426927554171,cat,usm074,l3_eng,-6.8966799355352535,2.2151969843269907,0.3357765259188953
f0_creak_ratio,0.31826683968151204,0.1442728668354328,0.20289984348990456,0.42415514840924057,eng,usm074,l3_eng,-6.8966799355352535,2.2151969843269907,0.2885457336708656
spec_dur_ratio,0.40720455804959216,0.1827091000951012,0.27546921134099267,0.5345701861630707,eng,usm074,l3_eng,-6.8966799355352535,2.2151969843269907,0.3654182001902024
vowel_periph_ratio,0.27452860226889575,0.15317270195035093,0.16046153571224803,0.3809605967318883,eng,usm074,l3_eng,-6.8966799355352535,2.2151969843269907,0.30634540390070186
f0_creak_ratio,0.35200406097157877,0.13533240110833486,0.2559013586051192,0.45361486813867763,spa,usm074,l3_eng,-6.8966799355352535,2.2151969843269907,0.2706648022166697
spec_dur_ratio,0.3569357089991035,0.14483045228013144,0.24208014285275065,0.4610069941081535,spa,usm074,l3_eng,-6.8966799355352535,2.2151969843269907,0.2896609045602629
vowel_periph_ratio,0.29106023002931786,0.1335042209120596,0.18804075275932458,0.38462796824756706,spa,usm074,l3_eng,-6.8966799355352535,2.2151969843269907,0.2670084418241192
f0_creak_ratio,0.26652897418445826,0.10243969490895997,0.19582587967361775,0.3370176462497535,eng,ywm017,mono,,,0.20487938981791995
spec_dur_ratio,0.404608855806064,0.14718573913259003,0.29078307551653143,0.515003967845941,eng,ywm017,mono,,,0.29437147826518006
vowel_periph_ratio,0.32886217000947765,0.12771300145965628,0.23603344593910633,0.4228113324716232,eng,ywm017,mono,,,0.25542600291931256
f0_creak_ratio,0.4030709704310813,0.13689476169071926,0.3050965231456193,0.5071717487548568,eng,ael236,mono,,,0.2737895233814385
spec_dur_ratio,0.3126300825493805,0.11628285823660109,0.23023591252525172,0.3921961681579552,eng,ael236,mono,,,0.23256571647320218
vowel_periph_ratio,0.2842989470195382,0.1150771201894832,0.2027473069023024,0.3575617121964212,eng,ael236,mono,,,0.2301542403789664
f0_creak_ratio,0.34394547632342626,0.17393772192248394,0.20846151658700382,0.47623399744793543,cat,anm149,l1_eng,1.5568666708087515,0.403033134076766,0.3478754438449679
spec_dur_ratio,0.3632221231657401,0.1882643792070809,0.22515047982302278,0.5028995698643961,cat,anm149,l1_eng,1.5568666708087515,0.403033134076766,0.3765287584141618
vowel_periph_ratio,0.2928324005108337,0.15589883683473194,0.17487504325739625,0.39172492465837894,cat,anm149,l1_eng,1.5568666708087515,0.403033134076766,0.31179767366946387
f0_creak_ratio,0.32991204282532777,0.11221843316522487,0.2493756486476441,0.4141290993223591,eng,anm149,l1_eng,1.5568666708087515,0.403033134076766,0.22443686633044974
spec_dur_ratio,0.3812810458753199,0.12365527747040392,0.29814849861532594,0.4480793962479295,eng,anm149,l1_eng,1.5568666708087515,0.403033134076766,0.24731055494080784
vowel_periph_ratio,0.2888069112993524,0.1094262754668259,0.20662772012138575,0.35974835492136065,eng,anm149,l1_eng,1.5568666708087515,0.403033134076766,0.2188525509336518
f0_creak_ratio,0.28816581448085227,0.1158438967495027,0.21155754622155587,0.36866174756799763,spa,anm149,l1_eng,1.5568666708087515,0.403033134076766,0.2316877934990054
spec_dur_ratio,0.39807017887627294,0.14640245854116127,0.28889693989947995,0.5009395041138351,spa,anm149,l1_eng,1.5568666708087515,0.403033134076766,0.29280491708232254
vowel_periph_ratio,0.31376400664287474,0.14049892852927887,0.21035524072352718,0.40127175264954784,spa,anm149,l1_eng,1.5568666708087515,0.403033134076766,0.28099785705855773
f0_creak_ratio,0.36283591579274294,0.13018312565979984,0.2677926941912796,0.4547702315487677,cat,arr030,l3_eng,-4.591303916406846,-3.3652944630503807,0.2603662513195997
spec_dur_ratio,0.30896929357572384,0.1133740825164285,0.2275695001485443,0.3749398315872624,cat,arr030,l3_eng,-4.591303916406846,-3.3652944630503807,0.226748165032857
vowel_periph_ratio,0.32819479063153323,0.12138075479407757,0.23967446172577805,0.40706582675972436,cat,arr030,l3_eng,-4.591303916406846,-3.3652944630503807,0.24276150958815515
f0_creak_ratio,0.37898542477699576,0.12975941848319872,0.29439292501120834,0.46274168982115305,eng,arr030,l3_eng,-4.591303916406846,-3.3652944630503807,0.25951883696639744
spec_dur_ratio,0.3433454202703918,0.12569407288813,0.24929822745956248,0.4343702017849211,eng,arr030,l3_eng,-4.591303916406846,-3.3652944630503807,0.25138814577626
vowel_periph_ratio,0.2776691549526124,0.10915547855366327,0.2016368913529897,0.3538399786086478,eng,arr030,l3_eng,-4.591303916406846,-3.3652944630503807,0.21831095710732654
f0_creak_ratio,0.3264132921805228,0.11650081093722384,0.2427976834378275,0.40155627520700865,spa,arr030,l3_eng,-4.591303916406846,-3.3652944630503807,0.23300162187444767
spec_dur_ratio,0.34481807626488636,0.12232829266540475,0.2603270267071597,0.422687414436503,spa,arr030,l3_eng,-4.591303916406846,-3.3652944630503807,0.2446565853308095
vowel_periph_ratio,0.3287686315545908,0.1278476642357427,0.23764668367346942,0.4127446283280639,spa,arr030,l3_eng,-4.591303916406846,-3.3652944630503807,0.2556953284714854
f0_creak_ratio,0.3393784734722918,0.16620979448117507,0.21391854447541317,0.4594116840035163,cat,dis022,l1_eng,5.450197048775659,-0.1360480028004232,0.33241958896235013
