Filename	Label	seg_Start	seg_End	H1c_mean	H2c_mean	H4c_mean	A1c_mean	A2c_mean	A3c_mean	H2Kc_mean	H1H2c_mean	H2H4c_mean	H1A1c_mean	H1A2c_mean	H1A3c_mean	H42Kc_mean	H2KH5Kc_mean	CPP_mean	Energy_mean	HNR05_mean	HNR15_mean	HNR25_mean	HNR35_mean	SHR_mean	H1u_mean	H2u_mean	H4u_mean	A1u_mean	A2u_mean	A3u_mean	H2Ku_mean	H5Ku_mean	H1H2u_mean	H2H4u_mean	H1A1u_mean	H1A2u_mean	H1A3u_mean	H42Ku_mean	H2KH5Ku_mean	strF0_mean	sF0_mean	pF0_mean	shrF0_mean	oF0_mean	sF1_mean	sF2_mean	sF3_mean	sF4_mean	pF1_mean	pF2_mean	pF3_mean	pF4_mean	oF1_mean	oF2_mean	oF3_mean	oF4_mean	sB1_mean	sB2_mean	sB3_mean	sB4_mean	pB1_mean	pB2_mean	pB3_mean	pB4_mean	oB1_mean	oB2_mean	oB3_mean	oB4_mean	epoch_mean	soe_mean	
lrv099_catala_exp2_a.mat	"va"	61991.800	62141.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154.097	215.030	211.428	0	453.404	1911.434	2999.089	4029.727	853.459	2600.061	4201.355	5039.739	0	0	0	0	127.570	441.436	464.276	495.336	592.998	1108.745	1155.335	1666.074	0	0	0	0	0.172	0.030	
lrv099_catala_exp2_a.mat	"il·luminar"	62141.800	62531.800	17.091	4.220	-11.102	-16.463	-17.292	-9.645	-15.114	12.871	15.322	33.554	34.383	26.736	4.012	0.912	24.149	1.766	30.008	36.854	41.383	43.004	0.047	17.827	7.514	6.971	9.059	-2.385	-8.197	-10.644	-16.026	10.313	0.543	8.768	20.212	26.024	17.614	4.302	195.950	202.865	203.576	203.271	0	621.075	2006.504	2986.919	3964.170	495.912	2317.640	3760.988	4848.370	0	0	0	0	316.413	387.748	344.370	332.672	292.292	823.540	601.308	1163.612	0	0	0	0	0.202	0.078	
lrv099_catala_exp2_a.mat	"content"	62531.800	63091.800	11.144	4.317	-13.426	-20.809	-22.180	-21.460	-14.629	6.827	17.743	31.954	33.324	32.604	1.203	12.504	21.583	0.253	15.249	23.464	31.289	36.359	0.040	11.814	7.266	3.805	5.515	-3.710	-22.367	-19.307	-27.133	4.548	3.462	6.299	15.524	34.181	23.112	6.340	175.873	164.190	177.795	181.721	0	308.220	1680.308	2927.997	4164.942	625.486	2267.967	3852.756	4945.873	0	0	0	0	142.926	505.104	465.051	589.378	629.248	1366.783	860.064	568.360	0	0	0	0	0.173	0.041	
lrv099_catala_exp2_a.mat	"no"	74745.800	74905.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179.392	229.412	230.153	0	419.284	1893.397	3075.335	4284.017	711.437	2293.895	3905.316	4754.052	0	0	0	0	202.744	474.162	342.169	598.708	569.245	1293.977	745.135	828.209	0	0	0	0	0.180	0.061	
lrv099_catala_exp2_a.mat	"passaré"	74905.800	75255.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195.122	251.026	254.778	0	327.317	1789.385	3158.860	4374.832	791.520	2964.488	4171.434	4982.373	0	0	0	0	258.359	323.440	176.505	386.451	568.669	1131.880	640.963	443.052	0	0	0	0	0.236	0.025	
lrv099_catala_exp2_a.mat	"mai"	75255.800	75395.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269.617	267.514	269.387	0	287.188	1888.382	2929.849	3844.555	600.624	2367.719	3662.398	4678.423	0	0	0	0	200.535	321.098	266.120	413.425	522.510	1398.823	935.648	1630.591	0	0	0	0	0.262	0.043	
lrv099_catala_exp2_a.mat	"l'examen"	75395.800	75995.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174.663	198.499	193.524	0	656.807	1785.336	3002.450	4283.067	690.423	2198.673	3735.831	4802.354	0	0	0	0	258.224	499.037	441.044	456.818	379.365	1139.232	1039.900	508.621	0	0	0	0	0.188	0.032	
lrv099_catala_exp2_a.mat	"es"	76055.800	76220.803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135.201	206.436	173.470	0	759.609	1711.371	2951.898	4036.841	740.382	2544.726	3837.165	5001.361	0	0	0	0	399.377	479.412	347.754	494.422	600.593	1588.067	854.936	534.837	0	0	0	0	0.175	0.029	
lrv099_catala_exp2_a.mat	"desanima"	76220.803	76665.800	18.258	5.963	-12.656	-19.296	-18.476	-14.226	-12.710	12.296	18.619	37.554	36.734	32.484	0.054	12.316	24.400	1.477	30.571	37.908	43.873	44.926	0.042	19.002	9.325	2.949	5.949	-7.401	-10.166	-16.244	-25.026	9.677	6.376	13.053	26.403	29.168	19.193	9.161	196.967	177.035	198.839	199.548	0	692.483	2042.068	3176.099	4275.010	634.477	2810.591	4181.871	4998.545	0	0	0	0	342.545	381.042	343.414	430.255	607.341	1203.412	688.347	847.868	0	0	0	0	0.193	0.060	
lrv099_catala_exp2_a.mat	"seriós"	76665.800	77275.800	16.694	5.670	-19.450	-28.101	-30.028	-14.094	-15.309	11.025	25.120	44.795	46.723	30.788	-4.141	2.512	20.453	0.692	34.447	39.019	43.572	43.385	0.078	17.390	8.724	0.127	-0.293	-8.945	-16.308	-18.972	-17.821	8.666	8.597	17.683	26.336	33.699	19.099	5.904	194.641	99.598	172.107	177.113	0	452.538	1887.019	3204.142	4015.389	998.849	3117.656	4233.348	5223.804	0	0	0	0	353.476	519.712	365.465	319.508	729.135	700.179	904.530	911.041	0	0	0	0	0.152	0.026	
lrv099_catala_exp2_a.mat	"la"	78861.800	79001.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110.941	224.908	185.715	0	542.725	1786.391	3079.703	4402.838	832.088	2755.119	4321.067	4668.201	0	0	0	0	409.699	411.909	240.336	278.045	483.257	1229.436	679.962	968.313	0	0	0	0	0.184	0.044	
lrv099_catala_exp2_a.mat	"massa"	79001.800	79301.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186.248	231.051	230.156	0	280.176	1260.130	3074.868	4164.592	920.973	3108.671	4529.151	4958.739	0	0	0	0	184.018	324.026	242.789	349.350	602.193	963.082	759.849	780.920	0	0	0	0	0.223	0.048	
lrv099_catala_exp2_a.mat	"de"	79301.800	79411.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236.784	243.554	238.675	0	559.955	1539.509	3124.587	4264.717	723.755	1792.435	3600.161	4479.085	0	0	0	0	162.302	303.456	115.159	249.835	532.325	1820.453	487.348	336.134	0	0	0	0	0.234	0.028	
lrv099_catala_exp2_a.mat	"l'àtom"	79411.800	79851.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244.671	249.417	249.608	0	497.943	1548.632	3005.658	4244.781	622.672	2041.410	3785.823	4602.568	0	0	0	0	156.181	400.713	251.130	305.198	327.668	1586.401	671.653	681.931	0	0	0	0	0.243	0.029	
lrv099_catala_exp2_a.mat	"és"	79881.800	80041.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137.235	234.507	208.334	0	412.980	2113.839	3146.289	4289.577	630.511	2910.109	4159.911	5069.040	0	0	0	0	138.610	299.250	200.491	337.448	391.462	726.771	868.568	1293.984	0	0	0	0	0.180	0.032	
lrv099_catala_exp2_a.mat	"mesurable"	80041.800	80631.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194.484	197.751	196.788	0	447.695	2035.463	3148.747	4421.322	590.079	2015.546	3798.100	4850.448	0	0	0	0	156.656	390.298	404.705	567.814	381.210	1130.277	1019.489	839.969	0	0	0	0	0.195	0.054	
lrv099_catala_exp2_a.mat	"determina"	80956.018	81421.800	20.153	6.038	-7.254	-15.490	-16.955	-9.129	-12.991	14.115	13.292	35.642	37.108	29.281	5.737	3.446	26.008	2.660	35.949	43.152	46.887	47.573	0.034	20.968	9.750	7.328	9.542	-3.765	-7.128	-10.243	-16.437	11.219	2.422	11.426	24.733	28.096	17.571	6.034	206.367	199.834	210.679	207.189	0	663.148	1915.082	3047.727	4356.391	531.381	2229.926	3598.260	4777.513	0	0	0	0	256.345	367.031	274.394	511.254	398.561	1509.840	743.655	549.736	0	0	0	0	0.197	0.060	
lrv099_catala_exp2_a.mat	"complaguda"	81421.800	82121.800	11.395	2.927	-12.484	-19.384	-27.102	-17.790	-15.159	8.468	15.411	30.780	38.497	29.185	2.675	10.462	22.528	0.203	23.724	30.587	37.561	40.701	0.120	12.167	6.392	3.992	7.084	-8.116	-18.582	-20.093	-25.621	5.775	2.399	5.082	20.283	30.749	24.086	3.731	201.550	164.288	182.320	180.214	0	405.203	1252.296	2877.320	4043.160	602.974	2083.640	4031.976	4920.633	0	0	0	0	189.596	329.537	390.069	381.538	330.895	1136.904	705.688	968.902	0	0	0	0	0.178	0.045	
lrv099_catala_exp2_a.mat	"aquest"	84075.800	84345.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166.079	197.979	205.464	0	704.993	2022.659	3056.961	4387.821	753.034	2534.518	4002.744	5022.409	0	0	0	0	204.402	343.668	387.279	429.485	465.268	879.257	991.891	656.290	0	0	0	0	0.192	0.034	
lrv099_catala_exp2_a.mat	"gen"	84345.800	84745.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252.482	255.397	255.665	0	325.694	2099.287	3249.250	4170.056	645.078	2532.392	3872.601	4714.469	0	0	0	0	122.159	356.391	341.743	311.404	317.865	844.925	733.725	671.862	0	0	0	0	0.224	0.046	
lrv099_catala_exp2_a.mat	"es"	84775.800	84905.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143.585	211.986	222.087	0	770.644	1793.213	3184.054	4228.143	673.583	2994.365	4325.676	5152.831	0	0	0	0	279.975	279.645	132.728	398.964	487.328	1152.614	563.750	789.033	0	0	0	0	0.176	0.045	
lrv099_catala_exp2_a.mat	"diu"	84905.800	85065.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185.061	212.404	220.682	0	477.812	1926.669	2956.177	4161.102	496.230	2872.567	4335.635	4579.799	0	0	0	0	227.341	509.561	366.954	382.775	404.548	1270.203	807.004	857.624	0	0	0	0	0.217	0.039	
lrv099_catala_exp2_a.mat	"beta"	85065.800	85465.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154.943	190.175	180.911	0	607.728	1758.646	2908.328	4258.144	620.135	2318.998	3893.135	4818.125	0	0	0	0	160.239	392.040	385.028	370.607	375.833	1188.249	1147.477	766.851	0	0	0	0	0.175	0.043	
lrv099_catala_exp2_a.mat	"denomina"	85846.191	86295.800	21.021	6.624	-9.553	-15.244	-16.368	-7.750	-14.511	14.397	16.177	36.265	37.389	28.771	4.958	1.436	25.448	2.763	30.719	39.555	44.143	44.842	0.001	21.805	10.179	6.467	9.896	-3.787	-4.147	-10.707	-15.948	11.626	3.713	11.909	25.593	25.952	17.174	4.390	205.677	204.890	205.348	204.637	0	788.893	2261.800	3127.873	4270.731	568.442	2467.193	3862.747	4692.194	0	0	0	0	305.973	435.589	318.967	320.257	578.591	1265.365	675.239	717.348	0	0	0	0	0.206	0.084	
lrv099_catala_exp2_a.mat	"concret"	86295.800	86905.800	12.302	1.995	-18.400	-28.044	-31.641	-19.892	-20.330	10.307	20.395	40.346	43.944	32.194	1.930	7.165	19.620	0.203	18.603	27.279	35.172	38.947	0.091	12.899	4.573	-1.466	0.069	-10.286	-19.294	-20.865	-27.495	8.327	6.039	12.830	23.185	32.194	19.399	7.354	202.290	119.832	177.158	193.522	0	433.509	1601.051	2923.806	4182.892	628.400	2525.214	4049.289	4853.394	0	0	0	0	184.710	351.194	474.108	561.198	519.105	985.567	1109.335	1235.756	0	0	0	0	0.154	0.032	
lrv099_catala_exp2_a.mat	"aquest"	88567.800	88857.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157.465	217.932	226.601	0	604.543	2078.652	3139.651	4292.452	758.236	2526.853	4014.223	4842.806	0	0	0	0	260.781	330.014	368.422	431.933	501.957	891.060	987.577	902.734	0	0	0	0	0.189	0.024	
lrv099_catala_exp2_a.mat	"és"	88857.800	88967.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270.228	268.451	271.073	0	320.705	1958.672	3228.684	4633.956	495.640	2664.011	4073.038	4944.168	0	0	0	0	258.846	211.262	114.789	253.513	266.257	838.266	515.953	272.853	0	0	0	0	0.261	0.022	
lrv099_catala_exp2_a.mat	"el"	88967.800	89067.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253.543	258.257	254.586	0	550.916	1593.758	3152.765	4502.508	774.975	2968.558	4484.573	4697.322	0	0	0	0	216.743	176.997	133.076	222.483	725.510	648.130	376.765	427.501	0	0	0	0	0.248	0.029	
lrv099_catala_exp2_a.mat	"camí"	89067.800	89337.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219.083	243.247	243.342	0	672.130	1916.718	3029.581	4074.265	614.455	2472.635	3882.277	4628.843	0	0	0	0	350.395	262.869	225.607	369.451	381.785	954.593	1044.879	716.237	0	0	0	0	0.225	0.049	
lrv099_catala_exp2_a.mat	"més"	89337.800	89567.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191.449	249.542	244.234	0	332.442	1954.473	3089.374	4080.013	1017.323	3126.844	4233.698	4885.148	0	0	0	0	167.484	440.706	277.178	284.507	674.488	987.720	785.917	900.865	0	0	0	0	0.234	0.037	
lrv099_catala_exp2_a.mat	"curt"	89567.800	89937.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106.454	199.706	201.058	0	597.485	2176.020	3268.715	4307.540	798.260	2965.171	4284.705	5522.188	0	0	0	0	254.301	563.516	500.206	561.667	574.822	1360.521	1090.556	1276.168	0	0	0	0	0.146	0.023	
lrv099_catala_exp2_a.mat	"la"	90207.800	90517.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87.545	175.915	214.654	0	630.954	1619.555	2837.860	4089.144	859.453	2733.993	4235.962	5056.241	0	0	0	0	305.224	455.036	395.599	517.763	764.982	1005.080	1245.466	1299.560	0	0	0	0	0.145	0.024	
lrv099_catala_exp2_a.mat	"va"	90517.800	90629.269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208.830	208.556	208.868	0	628.372	1386.258	2869.973	4024.398	678.743	2381.586	3922.875	5138.506	0	0	0	0	83.777	301.286	166.078	342.125	150.612	1573.984	1024.100	1444.482	0	0	0	0	0.214	0.046	
lrv099_catala_exp2_a.mat	"descaminar"	90629.269	91127.800	17.982	3.107	-17.869	-20.992	-18.900	-7.598	-17.285	14.876	20.976	38.974	36.883	25.580	-0.585	3.696	26.838	1.412	33.864	40.651	44.420	45.524	0.036	18.637	5.989	5.040	5.014	-4.248	-3.653	-8.649	-20.981	12.649	0.949	13.624	22.886	22.291	13.689	12.390	199.589	156.212	207.476	209.084	0	705.400	1754.343	3048.754	4186.550	753.732	2507.702	4075.484	4896.122	0	0	0	0	440.597	294.615	342.014	338.716	710.667	1266.008	692.227	847.850	0	0	0	0	0.186	0.048	
lrv099_catala_exp2_a.mat	"complagut"	91127.800	91787.800	13.365	4.357	-14.779	-20.799	-21.570	-17.087	-14.160	9.008	19.136	34.164	34.935	30.452	-0.619	10.164	21.961	0.334	27.835	34.162	39.639	42.561	0.020	14.169	7.983	1.104	4.515	-5.366	-18.686	-16.802	-24.324	6.186	6.878	9.653	19.535	32.854	17.906	10.320	185.900	137.492	182.092	185.821	0	450.087	1439.992	2931.905	4161.004	658.851	2328.476	4076.931	5020.289	0	0	0	0	232.435	504.399	535.405	532.262	569.553	1222.668	927.174	788.222	0	0	0	0	0.163	0.036	
lrv099_catala_exp2_a.mat	"llegiu"	93869.800	94329.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228.755	249.354	239.282	0	338.742	1903.407	3077.781	4194.505	494.246	2603.388	3824.066	4757.234	0	0	0	0	187.638	295.120	207.264	311.950	347.626	1087.414	1073.929	614.806	0	0	0	0	0.236	0.042	
lrv099_catala_exp2_a.mat	"aquests"	94329.800	94679.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196.046	242.978	233.767	0	563.176	1842.641	3055.316	4366.771	670.731	2313.520	3941.375	4865.863	0	0	0	0	178.976	299.250	254.810	373.778	424.521	996.728	841.209	666.123	0	0	0	0	0.214	0.021	
lrv099_catala_exp2_a.mat	"articles"	94679.800	95409.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132.549	201.795	191.793	0	432.436	1971.226	3083.718	4136.387	705.079	2745.304	4097.084	5160.492	0	0	0	0	309.397	396.220	367.188	359.817	639.760	1132.473	818.262	566.826	0	0	0	0	0.175	0.023	
lrv099_catala_exp2_a.mat	"les"	95509.800	95669.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132.734	204.120	172.686	0	596.926	1625.606	2970.314	4333.724	807.378	2892.578	4189.839	4938.569	0	0	0	0	264.736	421.871	335.264	474.867	551.561	2156.403	734.902	710.774	0	0	0	0	0.180	0.035	
lrv099_catala_exp2_a.mat	"va"	95669.800	95749.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199.230	195.546	194.593	0	594.617	1482.963	2885.394	3859.020	652.732	2352.952	4085.078	5010.006	0	0	0	0	278.566	364.635	356.304	380.840	497.344	1132.057	706.886	912.252	0	0	0	0	0.185	0.039	
lrv099_catala_exp2_a.mat	"encaminar"	95749.800	96182.869	18.628	5.087	-12.263	-20.710	-18.231	-12.036	-20.642	13.540	17.350	39.338	36.859	30.664	8.379	-4.109	24.761	1.913	32.480	40.348	44.232	44.613	0.048	19.270	7.923	5.009	5.148	-4.683	-5.871	-11.203	-16.533	11.347	2.914	14.122	23.952	25.140	16.213	5.598	197.264	190.278	204.813	202.468	0	609.863	1730.206	2968.381	4183.354	703.151	2505.236	4039.621	4936.887	0	0	0	0	236.134	339.843	325.274	467.008	542.466	892.308	840.466	667.188	0	0	0	0	0.203	0.068	
lrv099_catala_exp2_a.mat	"tímida"	96182.869	96689.800	13.665	8.627	-9.933	-20.298	-25.530	-15.907	-27.547	5.038	18.559	33.962	39.195	29.572	17.615	-10.280	19.917	0.384	17.144	24.985	31.328	34.201	0.092	14.188	10.883	6.307	6.523	-8.649	-14.479	-15.216	-17.268	3.305	4.576	7.665	22.837	28.667	21.523	2.715	166.249	165.163	173.096	179.713	0	328.181	2043.569	3003.839	4047.069	623.996	2567.294	3881.255	4976.187	0	0	0	0	138.305	386.236	307.140	567.524	340.678	985.298	802.218	449.010	0	0	0	0	0.167	0.041	
lrv099_catala_exp2_a.mat	"no"	98357.800	98507.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186.061	220.579	203.443	0	829.983	2009.463	3091.224	4250.701	598.393	2483.000	4120.375	4578.922	0	0	0	0	467.549	542.217	270.678	435.142	722.084	1140.785	749.272	557.562	0	0	0	0	0.205	0.063	
lrv099_catala_exp2_a.mat	"m'agrada"	98507.800	98857.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257.595	255.370	256.498	0	796.204	1577.574	2929.416	3931.209	758.050	1846.366	3431.025	4533.293	0	0	0	0	316.073	228.061	292.523	274.211	376.218	874.882	589.611	525.631	0	0	0	0	0.256	0.029	
lrv099_catala_exp2_a.mat	"que"	98857.800	98947.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224.270	285.412	262.211	0	595.528	1871.922	2970.662	4440.786	891.724	2242.882	3945.410	4833.117	0	0	0	0	326.664	255.468	505.445	497.259	466.147	1037.006	1292.503	984.019	0	0	0	0	0.176	0.007	
lrv099_catala_exp2_a.mat	"em"	98947.800	99047.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223.444	232.116	224.160	0	341.679	1302.088	3018.335	4278.140	644.904	2306.195	4151.907	5190.480	0	0	0	0	128.792	409.593	291.689	414.895	724.695	1027.795	585.060	989.094	0	0	0	0	0.218	0.070	
lrv099_catala_exp2_a.mat	"truquis"	99047.800	99587.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147.282	228.600	205.154	0	306.074	1818.897	3004.723	4077.993	782.189	2778.150	4147.152	5038.293	0	0	0	0	129.920	424.419	424.620	397.657	646.722	953.738	926.902	1000.619	0	0	0	0	0.179	0.032	
lrv099_catala_exp2_a.mat	"li"	99737.800	99907.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164.044	211.817	198.287	0	361.253	2141.558	2801.473	4214.240	610.862	2573.233	4116.849	4713.866	0	0	0	0	300.446	382.189	465.109	369.880	437.495	486.601	965.917	974.837	0	0	0	0	0.175	0.050	
lrv099_catala_exp2_a.mat	"recrimina"	99907.800	100367.800	20.322	3.542	-12.495	-18.481	-17.101	-8.174	-17.995	16.781	16.037	38.804	37.423	28.497	5.500	1.371	26.440	2.178	38.299	45.954	49.054	48.957	0.057	21.088	6.993	4.234	6.686	-4.393	-3.973	-10.089	-19.365	14.095	2.760	14.402	25.481	25.062	14.323	10.046	205.428	192.702	205.013	208.465	0	654.594	2063.418	2994.133	4331.780	541.513	2405.208	3713.034	4720.920	0	0	0	0	272.401	317.479	333.717	417.656	388.269	941.403	858.875	680.685	0	0	0	0	0.200	0.058	
lrv099_catala_exp2_a.mat	"seriosa"	100367.800	100937.800	17.164	2.129	-20.454	-26.583	-27.031	-14.009	-25.184	15.035	22.583	43.748	44.196	31.173	4.730	-8.055	19.437	0.642	32.014	38.440	41.693	41.440	0.101	17.909	5.444	-1.130	-0.637	-10.869	-13.713	-16.942	-17.129	12.466	6.574	18.547	28.778	31.623	15.811	1.075	206.075	150.307	179.116	182.901	0	516.104	1810.131	2987.263	4119.605	626.892	2554.088	3957.303	4834.944	0	0	0	0	217.173	338.373	250.389	341.013	464.706	848.598	783.802	762.210	0	0	0	0	0.175	0.031	
lrv099_catala_exp2_b.mat	"aquest"	570.000	860.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153.056	208.327	242.205	0	752.002	2016.143	3011.641	4437.417	773.935	2481.327	4010.086	4783.385	0	0	0	0	297.893	291.203	419.244	406.964	650.887	966.416	1317.158	723.483	0	0	0	0	0.186	0.022	
lrv099_catala_exp2_b.mat	"és"	860.000	980.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233.205	275.765	276.179	0	594.634	2016.428	3179.703	4383.813	512.432	2703.925	3933.961	5070.325	0	0	0	0	265.064	191.594	181.301	254.721	354.418	1042.806	867.088	438.716	0	0	0	0	0.256	0.014	
lrv099_catala_exp2_b.mat	"més"	980.000	1150.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213.924	251.993	250.069	0	267.105	1888.403	3039.121	3999.607	475.221	2686.929	4063.440	4956.854	0	0	0	0	53.093	290.060	229.679	278.190	486.930	1088.496	651.092	908.679	0	0	0	0	0.228	0.040	
lrv099_catala_exp2_b.mat	"fort"	1150.000	1460.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182.543	211.160	208.815	0	431.275	1316.630	2589.490	3586.560	943.259	2262.571	4043.294	5125.834	0	0	0	0	214.932	411.917	412.162	366.201	505.208	1182.601	892.857	1789.853	0	0	0	0	0.186	0.017	
lrv099_catala_exp2_b.mat	"va"	1840.000	1992.553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159.448	212.722	185.584	0	554.168	1509.247	2731.102	4017.546	723.741	2450.623	3913.902	4648.498	0	0	0	0	219.028	374.673	435.412	408.851	485.539	1342.590	1453.991	1203.856	0	0	0	0	0.175	0.037	
lrv099_catala_exp2_b.mat	"discriminar"	1992.553	2537.977	17.675	3.883	-10.679	-17.510	-18.324	-12.102	-16.722	13.792	14.562	35.186	35.999	29.778	6.043	4.180	25.345	1.761	29.178	39.039	44.445	45.298	0.032	18.375	7.026	4.634	7.862	-5.575	-7.393	-12.243	-20.902	11.349	2.393	10.513	23.951	25.768	16.876	9.040	194.704	180.544	208.102	208.150	0	555.109	2084.992	2986.375	4137.629	655.204	2645.103	3925.685	4784.108	0	0	0	0	221.957	326.864	286.905	400.366	383.260	867.945	731.833	711.739	0	0	0	0	0.194	0.048	
