Filename	Label	seg_Start	seg_End	H1c_mean	H2c_mean	H4c_mean	A1c_mean	A2c_mean	A3c_mean	H1H2c_mean	H2H4c_mean	H1A1c_mean	H1A2c_mean	H1A3c_mean	CPP_mean	Energy_mean	HNR05_mean	HNR15_mean	HNR25_mean	HNR35_mean	SHR_mean	H1u_mean	H2u_mean	H4u_mean	A1u_mean	A2u_mean	A3u_mean	H1H2u_mean	H2H4u_mean	H1A1u_mean	H1A2u_mean	H1A3u_mean	strF0_mean	sF0_mean	pF0_mean	shrF0_mean	sF1_mean	sF2_mean	sF3_mean	sF4_mean	pF1_mean	pF2_mean	pF3_mean	pF4_mean	sB1_mean	sB2_mean	sB3_mean	sB4_mean	pB1_mean	pB2_mean	pB3_mean	pB4_mean	
alc125_catala_exp2_d.mat	"a"	60498.200	60588.200	14.315	7.022	9.004	-1.655	1.455	-0.109	7.293	-1.982	15.970	12.860	14.424	23.630	2.671	25.972	34.553	36.028	35.613	0.080	16.246	19.081	4.302	17.833	2.888	-5.979	-2.835	14.779	-1.587	13.358	22.225	169.431	169.893	172.412	171.930	397.628	1797.921	2806.108	3749.342	630.869	1740.226	2845.909	3741.524	337.570	127.900	557.699	411.356	191.524	793.859	1150.762	928.832	
alc125_catala_exp2_d.mat	"i"	65115.858	65184.167	0	0	0	0	0	0	0	0	0	0	0	0	2.526	0	0	0	0	0.103	0	0	0	0	0	0	0	0	0	0	0	172.822	172.582	174.916	174.684	411.980	2177.934	2801.642	4059.567	459.140	2157.107	2768.167	4063.555	145.561	468.359	373.545	314.190	137.505	578.294	405.705	291.861	
alc125_catala_exp2_d.mat	"a"	65218.200	65338.200	14.111	6.580	8.682	-3.952	0.305	3.227	7.531	-2.102	18.063	13.806	10.884	24.202	2.281	27.866	33.779	35.797	36.607	0.039	15.858	17.285	5.853	16.109	5.177	-1.803	-1.427	11.432	-0.251	10.681	17.661	169.151	170.100	171.236	170.675	463.553	1730.275	2817.685	4346.122	622.011	1670.141	2825.774	4288.888	351.952	123.165	139.387	157.469	145.549	167.053	274.327	390.059	
alc125_catala_exp2_d.mat	"i"	71610.779	71668.200	0	0	0	0	0	0	0	0	0	0	0	0	2.917	0	0	0	0	0.776	0	0	0	0	0	0	0	0	0	0	0	180.325	180.107	181.116	180.781	360.602	1644.547	2768.263	4071.624	396.572	2278.779	2874.362	4030.510	59.781	663.924	182.593	375.197	126.954	779.499	507.793	458.621	
alc125_catala_exp2_d.mat	"a"	71728.200	71818.200	8.695	2.059	9.545	-3.407	-0.925	1.950	6.635	-7.486	12.101	9.620	6.744	23.053	1.739	29.455	35.109	35.921	35.594	0.335	10.885	17.474	3.656	16.157	3.265	-4.988	-6.589	13.818	-5.272	7.620	15.873	189.475	189.448	189.257	199.364	412.457	1839.403	2799.337	4412.863	595.158	1742.672	2824.523	3989.382	167.275	188.215	260.108	421.440	284.403	377.236	646.711	2496.584	
alc125_catala_exp2_d.mat	"i"	76607.165	76657.177	0	0	0	0	0	0	0	0	0	0	0	0	4.145	0	0	0	0	0.257	0	0	0	0	0	0	0	0	0	0	0	182.047	181.777	182.879	183.086	484.919	2160.120	2781.036	4060.591	515.009	1935.191	2703.593	4257.809	126.826	461.091	216.070	333.489	98.211	815.338	343.831	648.065	
alc125_catala_exp2_d.mat	"a"	76690.200	76760.200	15.380	8.727	6.461	0.265	-1.161	0.657	6.652	2.267	15.115	16.541	14.723	21.027	4.065	22.652	29.411	30.016	30.276	0.151	17.077	19.206	4.172	21.043	3.306	0.210	-2.129	15.034	-3.966	13.771	16.867	181.648	183.776	185.183	184.922	497.758	1930.292	2718.982	4247.850	563.225	1875.187	2699.538	4227.285	192.424	96.127	134.848	417.622	100.060	224.800	332.893	1073.375	
alc125_catala_exp2_d.mat	"i"	81844.200	81879.574	0	0	0	0	0	0	0	0	0	0	0	0	3.605	0	0	0	0	0.398	0	0	0	0	0	0	0	0	0	0	0	178.020	178.017	180.349	178.999	423.698	2007.346	2707.400	3941.703	466.161	1965.349	2667.891	4028.362	138.568	317.699	384.443	340.717	108.011	556.718	705.443	306.088	
alc125_catala_exp2_d.mat	"a"	81914.200	82006.433	15.783	9.048	7.489	-0.692	1.083	-1.020	6.734	1.559	16.475	14.700	16.803	22.978	3.627	25.696	33.320	33.434	34.872	0.094	17.551	19.938	4.534	19.615	6.081	-4.839	-2.387	15.404	-2.064	11.470	22.390	172.441	172.254	174.813	174.205	441.791	1849.289	2808.617	4346.093	571.220	1841.805	2888.086	4347.373	190.993	73.873	465.701	195.217	196.825	102.937	537.684	83.390	
alc125_catala_exp2_d.mat	"i"	88064.200	88124.200	0	0	0	0	0	0	0	0	0	0	0	0	2.336	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	175.174	175.154	175.972	175.437	424.301	2429.391	2799.811	4007.499	531.646	2011.902	2695.589	4008.709	142.126	455.920	198.810	316.746	274.720	950.687	200.705	372.057	
alc125_catala_exp2_d.mat	"a"	88174.200	88265.475	12.913	6.717	11.860	-3.778	0.369	4.844	6.196	-5.142	16.691	12.544	8.069	26.503	2.772	39.279	44.638	45.734	44.113	0.000	14.328	14.306	11.400	17.878	7.623	0.204	0.022	2.907	-3.550	6.705	14.124	172.967	173.998	174.113	173.940	462.641	1730.559	2793.787	3853.321	659.264	1651.096	2817.937	4032.267	203.929	137.055	114.910	399.861	174.731	285.170	281.892	317.085	
alc125_catala_exp2_d.mat	"i"	94130.200	94210.200	15.162	9.071	8.535	1.008	-7.395	5.500	6.091	0.536	14.154	22.557	9.662	22.260	3.329	26.147	34.744	35.994	34.996	0.469	17.143	21.540	4.338	20.823	-1.553	-2.506	-4.398	17.202	-3.680	18.696	19.649	177.856	177.538	178.819	178.766	424.611	1707.854	2782.817	4059.517	450.550	1845.038	2905.619	4005.027	89.242	476.620	339.215	363.565	137.580	765.025	419.282	497.243	
alc125_catala_exp2_d.mat	"a"	94250.200	94340.200	14.660	6.510	8.113	-4.958	3.490	0.872	8.150	-1.602	19.618	11.171	13.788	23.152	2.512	28.163	35.411	35.906	35.569	0.051	16.279	16.003	7.307	15.666	9.661	-4.407	0.276	8.696	0.613	6.619	20.686	169.292	169.653	171.340	170.427	462.775	1795.794	2775.231	4372.098	564.563	1761.911	2742.669	4254.029	225.588	57.924	234.468	258.337	158.587	119.652	555.545	569.101	
alc125_catala_exp2_d.mat	"i"	99168.200	99238.200	0	0	0	0	0	0	0	0	0	0	0	0	3.431	0	0	0	0	0.820	0	0	0	0	0	0	0	0	0	0	0	186.358	186.479	186.805	187.402	395.953	2319.184	3028.590	4218.409	420.979	2054.744	2797.934	3782.914	66.902	413.908	362.014	331.542	96.072	1016.626	331.709	1194.611	
alc125_catala_exp2_d.mat	"a"	99291.058	99367.905	11.371	9.215	6.508	-0.954	-4.363	1.184	2.156	2.707	12.325	15.734	10.187	21.229	3.624	26.037	32.391	33.235	33.179	0.138	12.997	19.091	6.614	20.952	4.628	-0.597	-6.093	12.476	-7.955	8.369	13.594	202.866	202.621	201.846	239.046	565.691	1822.674	2747.979	4379.734	568.732	1749.487	2762.381	4206.261	152.973	156.208	122.055	236.677	74.343	251.117	262.707	535.287	
alc125_catala_exp2_d.mat	"i"	103964.548	104017.000	0	0	0	0	0	0	0	0	0	0	0	0	3.381	0	0	0	0	0.270	0	0	0	0	0	0	0	0	0	0	0	177.545	177.352	178.718	177.923	461.827	1931.421	2765.824	3917.486	478.815	1868.292	2770.350	3949.098	104.610	144.603	179.432	417.519	77.855	225.028	334.680	496.935	
alc125_catala_exp2_d.mat	"a"	104046.200	104116.200	14.067	7.770	4.582	-1.982	-0.524	3.680	6.297	3.188	16.050	14.592	10.387	22.700	1.951	26.798	35.030	35.057	34.909	0.121	15.778	17.373	2.608	18.364	4.921	-0.302	-1.595	14.765	-2.586	10.857	16.080	173.226	174.229	174.008	174.217	490.538	1802.783	2800.111	4352.689	507.299	1761.883	2785.849	4300.909	205.389	97.898	85.916	164.256	114.149	124.216	147.505	588.356	
alc125_catala_exp2_d.mat	"i"	109158.200	109206.813	0	0	0	0	0	0	0	0	0	0	0	0	3.154	0	0	0	0	0.189	0	0	0	0	0	0	0	0	0	0	0	178.062	177.430	179.465	179.115	399.266	1966.971	2763.052	4185.718	429.244	1981.112	2801.506	4069.776	98.947	358.098	288.126	595.878	127.653	332.214	259.881	653.522	
alc125_catala_exp2_d.mat	"a"	109229.990	109318.200	15.138	10.605	6.819	-1.262	-1.496	1.652	4.533	3.786	16.400	16.634	13.486	24.012	3.674	30.791	38.613	37.627	37.004	0.042	16.625	19.123	6.521	19.895	3.960	0.812	-2.498	12.601	-3.270	12.665	15.813	172.569	174.005	174.516	174.176	542.888	1931.671	2719.932	4268.774	564.821	1877.170	2708.128	4002.576	197.730	156.306	150.839	360.457	96.139	289.573	273.974	1149.808	
alc125_catala_exp2_d.mat	"i"	114617.411	114677.181	0	0	0	0	0	0	0	0	0	0	0	0	3.165	0	0	0	0	0.349	0	0	0	0	0	0	0	0	0	0	0	181.014	180.897	181.741	181.129	407.622	1996.952	2827.683	3951.354	438.775	2013.871	2950.252	4133.453	97.497	310.405	331.682	399.677	154.471	331.368	284.730	533.780	
alc125_catala_exp2_d.mat	"a"	114702.200	114780.864	13.876	10.249	4.579	-2.371	-0.968	4.688	3.627	5.670	16.247	14.844	9.188	23.174	3.932	26.851	35.988	35.058	33.900	0.000	15.480	19.446	2.709	18.724	4.507	2.958	-3.966	16.738	-3.244	10.973	12.522	186.038	186.999	186.166	187.164	522.876	1825.921	2723.924	4260.321	544.149	1779.325	2719.415	4172.382	110.169	139.718	103.818	283.462	74.850	229.020	177.454	482.815	
alc125_catala_exp2_d.mat	"i"	120248.200	120305.587	0	0	0	0	0	0	0	0	0	0	0	0	2.188	0	0	0	0	0.149	0	0	0	0	0	0	0	0	0	0	0	170.062	170.419	171.711	172.183	396.629	1985.973	2814.640	3986.538	418.186	2059.299	2872.689	4048.236	97.933	451.508	327.435	497.914	125.339	469.060	312.793	431.964	
alc125_catala_exp2_d.mat	"a"	120358.200	120451.963	14.724	9.116	0.880	-11.308	-12.833	-5.679	5.609	8.236	26.032	27.558	20.403	23.246	1.817	27.185	30.707	33.873	34.511	0.000	15.527	13.068	9.308	14.249	3.249	-6.295	2.458	3.761	1.278	12.278	21.821	167.860	160.820	170.682	170.654	752.739	1687.850	2889.328	4256.533	667.892	1636.373	2975.681	4268.304	377.962	202.558	282.597	337.654	198.106	283.040	376.180	673.068	
alc125_catala_exp2_d.mat	"i"	124844.730	124913.039	0	0	0	0	0	0	0	0	0	0	0	0	3.801	0	0	0	0	0.127	0	0	0	0	0	0	0	0	0	0	0	176.347	175.926	176.587	176.718	455.230	1976.202	2769.070	3961.896	476.138	1998.430	2815.869	3870.057	84.530	369.734	410.375	496.706	132.091	344.672	429.065	769.250	
alc125_catala_exp2_d.mat	"a"	124941.095	125012.200	15.318	10.829	5.079	-3.866	1.151	2.851	4.490	5.750	19.184	14.167	12.468	24.100	2.097	31.684	37.751	36.709	35.494	0.000	16.742	18.547	4.628	17.493	7.202	-0.866	-1.805	13.919	-0.751	9.540	17.608	171.271	171.331	171.295	172.041	415.386	1743.841	2919.480	4303.046	562.328	1702.179	2905.609	3795.710	278.175	140.995	389.285	465.256	199.220	167.292	599.283	1250.681	
alc125_catala_exp2_d.mat	"i"	129671.229	129724.900	0	0	0	0	0	0	0	0	0	0	0	0	3.168	0	0	0	0	0.153	0	0	0	0	0	0	0	0	0	0	0	181.698	181.238	183.036	182.802	436.113	1946.009	2782.389	4128.025	457.989	1900.062	2794.729	4108.745	99.837	231.085	170.476	445.282	115.157	329.527	227.635	933.463	
alc125_catala_exp2_d.mat	"a"	129744.417	129810.286	15.397	10.482	4.909	0.751	-1.503	3.371	4.915	5.573	14.646	16.900	12.026	23.044	4.402	28.977	37.247	36.728	35.551	0.000	16.807	18.317	5.218	22.332	5.110	2.323	-1.510	13.099	-5.525	11.697	14.484	173.350	174.421	175.079	175.415	498.302	1784.070	2691.415	4405.250	551.614	1754.088	2700.178	4046.632	161.573	119.494	199.647	295.764	87.987	177.928	388.157	665.193	
