Filename	Label	seg_Start	seg_End	t_ms	H1c	H2c	H4c	A1c	A2c	A3c	H2Kc	H1H2c	H2H4c	H1A1c	H1A2c	H1A3c	H42Kc	H2KH5Kc	CPP	Energy	HNR05	HNR15	HNR25	HNR35	SHR	H1u	H2u	H4u	A1u	A2u	A3u	H2Ku	H5Ku	H1H2u	H2H4u	H1A1u	H1A2u	H1A3u	H42Ku	H2KH5Ku	strF0	sF0	pF0	shrF0	oF0	sF1	sF2	sF3	sF4	pF1	pF2	pF3	pF4	oF1	oF2	oF3	oF4	sB1	sB2	sB3	sB4	pB1	pB2	pB3	pB4	oB1	oB2	oB3	oB4	epoch	soe	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27457.000	17.642	5.135	-6.922	-16.034	-21.692	-4.687	-20.530	12.507	12.057	33.676	39.334	22.329	13.608	-12.283	28.864	1.113	32.226	37.978	41.928	43.663	0.000	18.224	7.648	11.060	11.058	-3.455	-2.643	-13.357	-8.248	10.577	-3.412	7.166	21.679	20.867	24.417	-1.039	193.071	192.299	0	193.629	0	829.051	1728.838	3073.324	3997.550	0	0	0	0	0	0	0	0	393.109	401.681	154.156	325.977	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27458.000	17.492	5.167	-6.751	-15.869	-21.437	-4.555	-20.167	12.325	11.918	33.361	38.929	22.047	13.416	-11.848	29.134	1.068	34.048	39.712	43.727	45.417	0.000	18.074	7.681	11.231	11.229	-3.138	-2.646	-13.199	-8.319	10.393	-3.550	6.845	21.212	20.720	24.430	-1.526	192.786	192.135	0	193.629	0	819.500	1707.669	3070.974	3996.713	0	0	0	0	0	0	0	0	392.521	402.615	159.459	327.171	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27459.000	17.355	5.025	-6.602	-15.684	-21.177	-4.440	-20.050	12.330	11.627	33.039	38.532	21.795	13.448	-11.558	29.519	1.041	35.897	41.551	45.614	47.247	0.000	17.938	7.543	11.420	11.418	-2.810	-2.685	-13.528	-8.492	10.395	-3.877	6.520	20.748	20.623	24.948	-1.986	192.478	192.049	0	193.629	0	812.990	1689.818	3067.969	3994.967	0	0	0	0	0	0	0	0	376.104	396.992	162.077	327.970	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27460.000	17.209	5.026	-6.565	-15.563	-20.821	-4.289	-20.134	12.183	11.591	32.773	38.030	21.498	13.569	-11.388	29.650	1.029	36.722	42.371	46.496	48.124	0.000	17.794	7.551	11.544	11.542	-2.381	-2.705	-14.505	-8.746	10.243	-3.993	6.252	20.175	20.499	26.049	-2.465	192.345	192.008	0	193.629	0	808.874	1674.346	3067.343	3996.400	0	0	0	0	0	0	0	0	366.359	391.371	170.969	333.034	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27461.000	17.061	5.042	-6.544	-15.437	-20.530	-4.229	-19.693	12.019	11.586	32.497	37.590	21.290	13.149	-10.596	29.771	1.001	37.645	43.036	47.171	48.809	0.000	17.647	7.575	11.676	11.674	-2.007	-2.830	-14.583	-9.097	10.073	-4.101	5.973	19.654	20.477	26.258	-2.904	192.263	191.915	0	193.629	0	807.434	1656.023	3064.721	3993.959	0	0	0	0	0	0	0	0	355.632	381.029	178.055	337.990	0	0	0	0	0	0	0	0	1.000	0.048	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27462.000	16.919	5.013	-6.604	-15.403	-20.313	-4.162	-19.088	11.906	11.617	32.322	37.232	21.081	12.484	-9.704	29.845	1.011	38.294	43.575	47.832	49.504	0.000	17.508	7.555	11.719	11.718	-1.692	-2.953	-14.546	-9.384	9.953	-4.165	5.790	19.199	20.460	26.266	-3.297	192.211	191.791	0	191.208	0	811.010	1642.940	3061.037	3992.110	0	0	0	0	0	0	0	0	332.388	365.374	186.112	344.557	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27463.000	16.750	5.036	-6.735	-15.342	-20.056	-4.100	-17.823	11.715	11.770	32.093	36.807	20.851	11.089	-8.138	29.927	0.993	38.952	44.128	48.561	50.222	0.000	17.342	7.590	11.785	11.783	-1.341	-3.102	-13.755	-9.685	9.751	-4.194	5.559	18.682	20.444	25.540	-3.582	192.196	191.664	0	191.208	0	803.043	1627.414	3059.696	3993.147	0	0	0	0	0	0	0	0	320.991	359.873	197.462	350.123	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27464.000	16.582	4.869	-6.904	-15.307	-19.786	-4.143	-17.198	11.713	11.773	31.889	36.368	20.725	10.294	-7.168	29.990	0.960	39.606	44.631	49.171	50.812	0.000	17.177	7.438	11.826	11.824	-0.970	-3.362	-13.548	-10.029	9.738	-4.388	5.353	18.147	20.539	25.374	-3.814	192.125	191.571	0	191.208	0	803.133	1616.344	3058.640	3993.748	0	0	0	0	0	0	0	0	301.341	346.359	207.669	354.685	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27465.000	16.405	4.766	-7.088	-15.261	-19.505	-4.106	-16.405	11.639	11.854	31.666	35.910	20.511	9.317	-6.021	29.974	0.953	40.102	45.065	49.749	51.391	0.000	17.003	7.351	11.876	11.874	-0.589	-3.547	-13.351	-10.384	9.652	-4.525	5.129	17.592	20.550	25.227	-3.980	192.058	191.510	0	191.208	0	803.084	1610.044	3056.664	3995.269	0	0	0	0	0	0	0	0	292.057	336.896	216.646	355.633	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27466.000	16.226	4.747	-7.282	-15.215	-19.145	-4.107	-15.824	11.478	12.030	31.441	35.370	20.333	8.541	-4.965	29.969	0.921	40.618	45.468	50.181	51.758	0.000	16.827	7.349	11.927	11.925	-0.125	-3.778	-13.285	-10.859	9.479	-4.578	4.903	16.953	20.606	25.211	-4.068	191.894	191.455	0	191.208	0	802.484	1597.506	3055.110	3995.787	0	0	0	0	0	0	0	0	282.721	328.563	234.988	368.063	0	0	0	0	0	0	0	0	1.000	0.044	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27467.000	16.055	4.614	-7.469	-15.183	-18.725	-4.149	-15.449	11.440	12.083	31.238	34.780	20.204	7.980	-4.249	29.918	0.940	42.296	47.054	51.798	53.305	0.000	16.660	7.232	11.965	11.963	0.401	-4.046	-13.474	-11.200	9.428	-4.733	4.696	16.259	20.706	25.439	-4.111	191.627	191.320	0	191.208	0	806.102	1593.388	3053.275	3997.048	0	0	0	0	0	0	0	0	265.202	315.843	250.966	376.159	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27468.000	15.866	4.625	-7.657	-15.122	-18.464	-4.236	-14.626	11.241	12.283	30.988	34.330	20.102	6.969	-3.139	29.787	0.961	42.639	47.209	51.962	53.479	0.000	16.475	7.260	12.030	12.028	0.762	-4.365	-13.271	-11.487	9.215	-4.769	4.447	15.713	20.840	25.301	-4.090	191.309	191.181	0	191.208	0	801.986	1584.191	3052.761	4000.893	0	0	0	0	0	0	0	0	258.191	314.369	270.185	382.089	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27469.000	15.692	4.535	-7.829	-15.072	-18.182	-4.339	-14.414	11.157	12.364	30.763	33.874	20.031	6.584	-2.623	29.491	0.936	42.901	47.331	52.145	53.660	0.000	16.304	7.186	12.086	12.084	1.147	-4.698	-13.648	-11.790	9.118	-4.900	4.220	15.157	21.003	25.734	-4.047	190.882	190.974	0	191.208	0	803.178	1577.560	3053.258	4004.651	0	0	0	0	0	0	0	0	244.170	309.206	290.775	389.796	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27470.000	15.512	4.450	-7.983	-14.998	-17.837	-4.555	-13.824	11.063	12.432	30.510	33.349	20.067	5.841	-1.769	29.263	0.931	43.177	47.383	52.159	53.625	0.000	16.129	7.118	12.164	12.162	1.589	-5.140	-13.595	-12.055	9.011	-5.046	3.966	14.539	21.268	25.759	-3.948	190.478	190.895	0	191.208	0	802.335	1574.803	3051.629	4009.702	0	0	0	0	0	0	0	0	237.387	305.651	309.742	390.045	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27471.000	15.323	4.420	-8.129	-14.919	-17.473	-4.671	-12.976	10.903	12.550	30.242	32.796	19.994	4.847	-0.522	28.993	0.915	43.444	47.457	52.226	53.666	0.000	15.943	7.105	12.246	12.244	2.047	-5.484	-13.246	-12.454	8.838	-5.141	3.699	13.897	21.427	25.492	-3.775	190.130	190.840	0	191.208	0	801.864	1566.395	3054.509	4015.179	0	0	0	0	0	0	0	0	230.971	305.977	342.379	411.774	0	0	0	0	0	0	0	0	1.000	0.039	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27472.000	15.162	4.279	-8.220	-14.833	-17.141	-4.843	-12.719	10.883	12.499	29.996	32.303	20.005	4.499	0.170	28.862	0.926	43.669	47.586	52.441	53.947	0.000	15.785	6.978	12.337	12.336	2.473	-5.867	-13.758	-12.889	8.807	-5.359	3.449	13.313	21.652	26.095	-3.618	189.846	190.761	0	191.208	0	806.063	1566.702	3053.873	4018.736	0	0	0	0	0	0	0	0	221.319	302.435	371.635	427.179	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27473.000	14.983	4.323	-8.307	-14.735	-16.756	-5.148	-12.228	10.659	12.631	29.717	31.738	20.130	3.920	0.950	28.769	0.952	43.741	47.492	52.350	53.916	0.000	15.609	7.036	12.441	12.440	2.945	-6.377	-13.711	-13.178	8.572	-5.405	3.169	12.664	21.986	26.152	-3.423	189.669	190.648	0	191.208	0	801.644	1560.540	3055.390	4024.727	0	0	0	0	0	0	0	0	214.685	306.555	400.985	441.334	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27474.000	14.820	4.274	-8.364	-14.636	-16.319	-5.349	-12.162	10.546	12.638	29.455	31.139	20.169	3.798	1.267	28.615	0.933	43.878	47.436	52.275	53.858	0.000	15.449	6.999	12.548	12.547	3.470	-6.774	-14.029	-13.429	8.449	-5.549	2.902	11.979	22.223	26.577	-3.216	189.567	190.520	0	191.208	0	801.532	1554.796	3058.435	4031.538	0	0	0	0	0	0	0	0	209.379	311.186	427.870	455.039	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27475.000	14.651	4.191	-8.413	-14.530	-15.963	-5.638	-11.771	10.460	12.605	29.181	30.614	20.289	3.357	1.913	28.575	0.937	44.246	47.705	52.575	54.095	0.000	15.283	6.928	12.661	12.660	3.907	-7.249	-14.016	-13.684	8.354	-5.733	2.622	11.375	22.531	26.678	-3.007	189.570	190.480	0	191.208	0	799.164	1553.554	3058.240	4041.540	0	0	0	0	0	0	0	0	204.105	315.777	449.282	459.831	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27476.000	14.477	4.137	-8.432	-14.425	-15.756	-5.941	-11.652	10.340	12.570	28.902	30.233	20.418	3.220	2.323	28.454	0.924	44.458	47.750	52.646	54.117	0.000	15.111	6.884	12.776	12.775	4.195	-7.722	-14.212	-13.975	8.226	-5.892	2.336	10.916	22.833	26.989	-2.762	189.664	190.420	0	191.208	0	798.178	1549.822	3062.556	4050.990	0	0	0	0	0	0	0	0	202.708	325.652	496.413	490.883	0	0	0	0	0	0	0	0	1.000	0.037	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27477.000	14.328	4.051	-8.447	-14.324	-15.621	-6.236	-11.886	10.278	12.497	28.652	29.949	20.564	3.439	2.470	28.347	0.928	44.463	47.494	52.436	53.931	0.000	14.964	6.807	12.887	12.885	4.403	-8.173	-14.722	-14.356	8.157	-6.079	2.079	10.562	23.137	27.609	-2.524	189.734	190.333	0	191.208	0	798.900	1549.321	3061.271	4055.774	0	0	0	0	0	0	0	0	200.512	331.112	519.062	510.880	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27478.000	14.169	4.118	-8.386	-14.212	-15.596	-6.556	-11.738	10.051	12.504	28.381	29.765	20.725	3.352	3.086	28.235	0.958	44.425	47.231	52.215	53.689	0.000	14.806	6.881	13.013	13.011	4.502	-8.624	-14.815	-14.824	7.925	-6.132	1.795	10.304	23.430	27.828	-2.280	189.781	190.175	0	191.208	0	800.035	1548.858	3062.114	4062.172	0	0	0	0	0	0	0	0	192.767	341.577	541.489	525.067	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27479.000	14.022	4.137	-8.304	-14.098	-15.615	-6.919	-11.110	9.886	12.441	28.120	29.637	20.941	2.806	4.117	28.066	0.950	44.308	46.891	51.913	53.336	0.000	14.661	6.905	13.142	13.141	4.554	-9.106	-14.398	-15.227	7.756	-6.237	1.520	10.107	23.767	27.540	-1.987	189.805	190.075	0	191.208	0	797.517	1545.644	3062.661	4067.622	0	0	0	0	0	0	0	0	193.481	355.253	556.445	534.811	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27480.000	13.884	4.079	-8.197	-13.981	-15.689	-7.288	-10.484	9.805	12.276	27.865	29.573	21.172	2.288	4.907	28.057	0.958	44.018	46.304	51.341	52.750	0.000	14.523	6.851	13.275	13.274	4.548	-9.580	-13.998	-15.391	7.672	-6.424	1.250	9.975	24.103	27.273	-1.629	189.760	189.947	0	191.208	0	796.823	1543.320	3061.579	4071.785	0	0	0	0	0	0	0	0	189.372	370.692	552.511	527.346	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27481.000	13.764	4.026	-8.085	-13.869	-15.741	-7.626	-10.257	9.738	12.111	27.634	29.506	21.390	2.172	5.453	28.017	0.955	43.693	45.759	50.773	52.144	0.000	14.405	6.801	13.400	13.399	4.551	-10.009	-14.025	-15.710	7.604	-6.599	1.006	9.854	24.413	27.425	-1.271	189.676	189.876	0	191.208	0	796.523	1546.879	3063.731	4081.628	0	0	0	0	0	0	0	0	189.639	390.660	576.255	544.902	0	0	0	0	0	0	0	0	1.000	0.036	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27482.000	13.645	4.010	-7.996	-13.740	-15.758	-7.881	-9.981	9.635	12.006	27.385	29.403	21.526	1.985	6.017	27.964	0.944	43.417	45.228	50.196	51.505	0.000	14.286	6.789	13.536	13.534	4.575	-10.349	-13.952	-15.998	7.498	-6.747	0.752	9.712	24.636	27.488	-0.910	189.498	189.823	0	188.818	0	794.722	1546.356	3057.129	4078.367	0	0	0	0	0	0	0	0	191.064	404.621	578.825	549.237	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27483.000	13.554	4.077	-7.843	-13.624	-15.865	-8.093	-9.942	9.477	11.920	27.178	29.419	21.647	2.099	6.300	27.954	0.948	43.194	44.751	49.604	50.839	0.986	14.195	6.856	13.662	13.661	4.507	-10.622	-14.156	-16.242	7.339	-6.806	0.534	9.688	24.817	27.819	-0.602	189.244	189.632	0	188.818	0	795.117	1550.228	3054.544	4079.001	0	0	0	0	0	0	0	0	188.817	430.981	566.663	540.184	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27484.000	13.468	4.175	-7.685	-13.489	-15.985	-8.386	-10.094	9.294	11.860	26.957	29.454	21.854	2.410	6.433	27.985	0.979	43.029	44.362	49.086	50.282	0.981	14.110	6.954	13.803	13.802	4.416	-10.968	-14.541	-16.527	7.156	-6.849	0.307	9.693	25.077	28.344	-0.327	188.972	189.552	0	188.818	0	792.875	1551.332	3052.984	4077.273	0	0	0	0	0	0	0	0	192.433	461.241	554.886	531.866	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27485.000	13.404	4.173	-7.519	-13.362	-16.128	-8.694	-10.051	9.231	11.692	26.766	29.533	22.098	2.532	6.899	27.996	0.974	42.939	44.053	48.637	49.819	0.966	14.046	6.952	13.936	13.935	4.297	-11.320	-14.674	-16.950	7.094	-6.984	0.111	9.749	25.366	28.610	-0.065	188.683	189.417	0	188.818	0	793.681	1556.968	3051.848	4074.171	0	0	0	0	0	0	0	0	192.432	490.853	531.094	515.385	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27486.000	13.343	4.177	-7.371	-13.245	-16.267	-8.811	-9.606	9.166	11.548	26.588	29.610	22.154	2.235	7.486	28.028	0.974	42.913	43.818	48.323	49.499	0.954	13.984	6.954	14.052	14.051	4.163	-11.464	-14.157	-17.091	7.030	-7.098	-0.068	9.820	25.447	28.209	0.203	188.505	189.396	0	188.818	0	792.343	1570.672	3052.595	4075.187	0	0	0	0	0	0	0	0	197.754	534.458	515.743	499.141	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27487.000	13.290	4.268	-7.285	-13.136	-16.478	-9.039	-9.621	9.022	11.553	26.427	29.768	22.329	2.336	7.920	28.044	0.975	42.892	43.653	48.152	49.335	0.960	13.931	7.046	14.155	14.153	3.946	-11.721	-14.188	-17.540	6.886	-7.109	-0.222	9.985	25.652	28.343	0.484	188.489	189.292	0	188.818	0	790.397	1573.155	3051.394	4073.219	0	0	0	0	0	0	0	0	203.727	574.992	505.024	495.700	0	0	0	0	0	0	0	0	1.000	0.036	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27488.000	13.253	4.303	-7.157	-13.034	-16.696	-9.322	-9.637	8.949	11.460	26.287	29.948	22.575	2.480	8.299	28.111	0.955	42.816	43.475	47.979	49.195	0.950	13.893	7.078	14.251	14.250	3.714	-12.001	-14.245	-17.936	6.815	-7.172	-0.357	10.179	25.894	28.496	0.758	188.532	189.042	0	188.818	0	793.859	1593.302	3049.216	4069.388	0	0	0	0	0	0	0	0	207.865	609.343	483.013	481.363	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27489.000	13.223	4.499	-7.073	-12.932	-16.955	-9.566	-9.371	8.724	11.571	26.155	30.178	22.789	2.299	9.157	28.230	0.921	42.769	43.452	48.036	49.257	0.954	13.863	7.273	14.339	14.338	3.418	-12.227	-13.985	-18.529	6.590	-7.066	-0.475	10.445	26.090	28.324	1.078	188.645	188.961	0	188.818	0	791.957	1613.254	3050.951	4067.939	0	0	0	0	0	0	0	0	217.387	670.406	467.811	469.903	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27490.000	13.213	4.582	-7.009	-12.842	-17.243	-9.775	-10.103	8.631	11.591	26.055	30.456	22.988	3.094	8.712	28.402	0.950	42.707	43.454	48.184	49.471	0.958	13.853	7.354	14.412	14.411	3.078	-12.399	-14.622	-18.814	6.498	-7.057	-0.558	10.775	26.251	29.033	1.365	188.760	188.969	0	188.818	0	792.168	1637.387	3051.131	4066.068	0	0	0	0	0	0	0	0	227.093	712.555	454.532	457.332	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27491.000	13.217	4.625	-6.947	-12.757	-17.527	-10.174	-10.514	8.592	11.572	25.974	30.743	23.391	3.567	8.953	28.534	0.933	42.482	43.276	48.139	49.514	0.958	13.856	7.395	14.471	14.470	2.712	-12.715	-14.850	-19.467	6.461	-7.076	-0.614	11.144	26.571	29.321	1.635	188.901	188.889	0	188.818	0	794.340	1684.954	3051.868	4063.614	0	0	0	0	0	0	0	0	240.088	723.074	437.145	439.524	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27492.000	13.207	4.732	-6.960	-12.698	-17.902	-10.478	-10.629	8.474	11.692	25.904	31.109	23.684	3.669	9.395	28.526	0.948	42.225	43.080	48.061	49.474	0.966	13.845	7.500	14.498	14.497	2.235	-12.928	-14.600	-20.024	6.345	-6.998	-0.652	11.610	26.773	29.098	1.950	189.073	188.860	0	188.818	0	794.121	1703.772	3052.877	4066.232	0	0	0	0	0	0	0	0	258.691	770.758	427.728	434.952	0	0	0	0	0	0	0	0	1.000	0.038	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27493.000	13.232	4.751	-6.928	-12.678	-18.504	-10.705	-11.154	8.481	11.679	25.910	31.736	23.937	4.226	9.331	28.517	0.908	41.887	42.644	47.754	49.201	0.982	13.869	7.513	14.490	14.489	1.532	-13.030	-14.904	-20.484	6.356	-6.977	-0.620	12.337	26.899	29.395	2.255	189.162	188.631	0	188.818	0	801.685	1726.054	3052.903	4062.676	0	0	0	0	0	0	0	0	270.103	758.311	419.754	430.215	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27494.000	13.257	4.973	-6.887	-12.674	-19.165	-11.064	-11.343	8.284	11.861	25.932	32.423	24.322	4.456	9.638	28.592	0.856	41.547	42.190	47.407	48.919	0.997	13.893	7.727	14.464	14.464	0.750	-13.229	-14.751	-20.982	6.165	-6.737	-0.571	13.143	27.121	29.216	2.597	189.185	188.681	0	188.818	0	805.483	1760.430	3054.688	4064.367	0	0	0	0	0	0	0	0	298.620	789.939	414.733	421.075	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27495.000	13.296	5.156	-6.860	-12.733	-19.934	-11.497	-11.979	8.140	12.015	26.029	33.230	24.793	5.119	9.647	28.537	0.815	41.067	41.577	46.854	48.463	0.000	13.929	7.899	14.378	14.377	-0.145	-13.475	-14.694	-21.625	6.030	-6.479	-0.448	14.074	27.404	29.072	2.960	189.131	188.581	0	188.818	0	809.808	1784.135	3055.778	4064.380	0	0	0	0	0	0	0	0	322.945	824.317	415.630	418.917	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27496.000	13.346	5.298	-6.744	-12.802	-20.567	-12.031	-12.172	8.048	12.042	26.147	33.913	25.376	5.428	10.042	28.428	0.799	40.461	41.029	46.427	48.156	0.000	13.975	8.026	14.293	14.290	-0.894	-13.784	-14.489	-22.215	5.949	-6.268	-0.315	14.869	27.759	28.783	3.358	189.004	188.567	0	188.818	0	822.671	1795.785	3046.139	4068.238	0	0	0	0	0	0	0	0	345.401	818.277	408.038	407.954	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27497.000	13.375	5.456	-6.648	-12.977	-21.337	-12.583	-12.714	7.919	12.104	26.352	34.712	25.958	6.066	9.938	28.399	0.785	39.842	40.553	46.111	47.987	0.000	14.000	8.165	14.133	14.101	-1.784	-14.083	-14.138	-22.652	5.835	-5.968	-0.101	15.784	28.083	28.271	3.802	188.938	188.534	0	188.818	0	834.528	1826.572	3053.270	4067.559	0	0	0	0	0	0	0	0	397.528	875.794	416.901	413.582	0	0	0	0	0	0	0	0	1.000	0.042	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27498.000	13.443	5.490	-6.557	-13.292	-21.957	-13.093	-13.402	7.953	12.047	26.735	35.400	26.536	6.844	9.209	28.355	0.752	39.094	40.013	45.752	47.813	0.000	14.063	8.174	13.891	13.785	-2.500	-14.319	-14.251	-22.610	5.888	-5.717	0.277	16.563	28.382	28.142	4.220	188.227	188.330	0	188.818	0	852.820	1823.837	3051.277	4068.723	0	0	0	0	0	0	0	0	407.209	908.073	419.830	422.267	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27499.000	13.466	5.571	-6.517	-13.736	-22.864	-13.651	-14.239	7.895	12.088	27.202	36.331	27.117	7.722	8.795	28.228	0.715	38.313	39.436	45.323	47.573	0.000	14.079	8.222	13.481	13.361	-3.487	-14.534	-14.418	-23.033	5.857	-5.259	0.718	17.566	28.613	27.899	4.609	187.301	187.174	0	188.818	0	881.229	1863.019	3049.068	4067.846	0	0	0	0	0	0	0	0	422.552	968.370	436.024	432.177	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27500.000	13.479	5.593	-6.334	-14.268	-23.780	-14.199	-14.919	7.886	11.927	27.748	37.259	27.679	8.585	8.528	27.940	0.662	37.600	38.948	44.929	47.386	0.000	14.083	8.204	13.146	12.865	-4.458	-14.702	-14.428	-23.447	5.879	-4.942	1.218	18.541	28.785	27.574	4.990	186.100	187.829	0	186.458	0	903.761	1869.445	3042.047	4067.895	0	0	0	0	0	0	0	0	438.599	1053.294	452.905	449.525	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27501.000	13.468	5.542	-6.086	-14.823	-24.973	-14.954	-16.181	7.926	11.628	28.291	38.441	28.423	10.096	7.677	27.680	0.647	36.594	38.234	44.488	47.165	0.000	14.062	8.109	12.848	12.357	-5.682	-15.069	-14.792	-23.858	5.953	-4.739	1.706	19.744	29.131	27.640	5.359	184.379	187.164	0	186.458	0	910.401	1850.768	3023.500	4065.861	0	0	0	0	0	0	0	0	435.064	1124.704	457.682	465.639	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	27430.034	27501.944	27502.000	13.469	5.544	-5.735	-15.474	-26.028	-15.905	-17.604	7.925	11.278	28.943	39.497	29.374	11.869	6.689	27.442	0.635	35.476	37.422	43.973	46.903	0.000	14.052	8.061	12.595	11.765	-6.759	-15.592	-15.364	-24.293	5.991	-4.533	2.287	20.812	29.644	27.959	5.704	182.414	187.162	0	186.458	0	929.392	1883.049	3030.619	4070.147	0	0	0	0	0	0	0	0	446.476	1165.397	497.110	491.303	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"i"	32669.148	32713.800	32669.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.084	1.902	29.771	40.234	45.743	49.119	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203.695	202.268	0	203.620	0	748.498	1897.824	2795.620	3595.021	0	0	0	0	0	0	0	0	536.510	319.448	384.913	205.828	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"i"	32669.148	32713.800	32670.000	19.939	4.496	-21.918	-29.122	-28.332	-16.914	-14.832	15.443	26.414	49.061	48.271	36.853	-7.086	8.861	24.996	1.883	29.022	39.427	44.786	48.162	0.000	20.745	8.091	-3.390	-2.879	-9.975	-13.185	-15.146	-23.692	12.653	11.482	23.624	30.720	33.929	11.755	0	204.363	202.485	0	203.620	0	744.466	1917.573	2818.964	3604.267	0	0	0	0	0	0	0	0	548.704	308.127	376.043	209.706	0	0	0	0	0	0	0	0	1.000	0.084	
