Filename	Label	seg_Start	seg_End	H1c_mean	H2c_mean	H4c_mean	A1c_mean	A2c_mean	A3c_mean	H1H2c_mean	H2H4c_mean	H1A1c_mean	H1A2c_mean	H1A3c_mean	CPP_mean	Energy_mean	HNR05_mean	HNR15_mean	HNR25_mean	HNR35_mean	SHR_mean	H1u_mean	H2u_mean	H4u_mean	A1u_mean	A2u_mean	A3u_mean	H1H2u_mean	H2H4u_mean	H1A1u_mean	H1A2u_mean	H1A3u_mean	strF0_mean	sF0_mean	pF0_mean	shrF0_mean	sF1_mean	sF2_mean	sF3_mean	sF4_mean	pF1_mean	pF2_mean	pF3_mean	pF4_mean	
ala059_english_exp2_e.mat	"pen"	45829.442	45904.114	10.205	0.400	1.824	-9.584	-4.829	3.780	9.805	-1.424	19.789	15.034	6.425	22.047	1.099	29.498	36.921	37.788	37.843	0.234	12.236	12.942	-2.786	10.555	0.069	-3.391	-0.706	15.727	1.680	12.167	15.626	192.661	193.613	191.233	191.999	451.681	1866.800	2939.199	4373.703	1364.519	2573.532	4119.784	4480.020	
ala059_english_exp2_e.mat	"ult"	46005.281	46136.559	13.760	5.747	1.524	-3.845	-6.711	-1.053	8.013	4.223	17.605	20.471	14.813	22.026	2.277	35.426	38.036	39.085	38.709	0.000	15.367	11.760	3.318	18.601	4.173	-5.849	3.606	8.442	-3.235	11.194	21.216	204.448	193.709	207.099	203.163	547.228	1721.001	2918.634	4007.572	689.066	1956.192	3336.022	5107.580	
ala059_english_exp2_e.mat	"pen"	51249.813	51295.800	0	0	0	0	0	0	0	0	0	0	0	0	3.374	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	222.675	223.458	222.240	222.391	235.106	2429.084	2955.700	4060.543	274.247	2748.225	3616.674	4487.797	
ala059_english_exp2_e.mat	"ult"	51347.368	51465.800	12.940	12.851	12.870	4.388	1.436	12.276	0.089	-0.019	8.552	11.504	0.664	20.680	2.691	30.842	33.571	38.385	39.758	0.000	20.812	10.493	0.689	16.538	3.465	-11.337	10.319	9.804	4.274	17.346	32.148	224.533	224.843	222.868	224.882	270.165	1221.434	2738.923	3961.490	745.894	2758.254	4002.524	4364.897	
ala059_english_exp2_e.mat	"pen"	57364.215	57417.208	0	0	0	0	0	0	0	0	0	0	0	0	4.613	0	0	0	0	0.042	0	0	0	0	0	0	0	0	0	0	0	238.660	235.974	240.413	229.066	873.655	1265.766	2823.895	4005.860	440.932	1220.712	3503.115	4198.847	
ala059_english_exp2_e.mat	"ult"	57535.800	57596.660	0	0	0	0	0	0	0	0	0	0	0	0	9.250	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	228.730	229.162	228.190	228.061	774.838	1669.081	2850.730	4005.923	815.057	1888.287	3174.928	4092.416	
ala059_english_exp2_e.mat	"pen"	63085.800	63224.791	13.935	7.254	0.498	-7.125	-8.179	0.178	6.681	6.756	21.060	22.114	13.758	19.355	3.837	25.287	23.939	31.793	34.065	0.036	15.729	12.684	7.031	17.776	10.114	-9.973	3.045	5.653	-2.047	5.615	25.702	201.385	202.969	202.169	206.429	542.553	1237.847	2744.200	3835.371	818.205	1874.967	3698.892	4258.737	
ala059_english_exp2_e.mat	"ult"	63301.872	63344.025	0	0	0	0	0	0	0	0	0	0	0	0	1.380	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	211.136	209.246	217.214	211.541	353.929	1786.714	2689.953	4249.869	767.771	2724.394	4219.525	4597.817	
ala059_english_exp2_e.mat	"pen"	69047.126	69112.163	0	0	0	0	0	0	0	0	0	0	0	0	2.975	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	220.544	185.051	222.946	219.044	642.169	1624.824	2680.966	3896.404	735.370	1906.484	3462.511	4778.692	
ala059_english_exp2_e.mat	"ult"	69243.440	69301.800	0	0	0	0	0	0	0	0	0	0	0	0	1.147	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	213.812	192.229	217.332	208.894	262.678	2235.539	3068.321	4397.052	510.420	3058.334	4070.258	4485.382	
ala059_english_exp2_e.mat	"pen"	74684.189	74737.182	0	0	0	0	0	0	0	0	0	0	0	0	3.949	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	209.157	208.609	210.864	210.031	614.399	1514.843	3010.664	4512.601	635.012	1553.065	2891.953	4572.631	
ala059_english_exp2_e.mat	"ult"	74786.561	74866.050	12.133	3.103	2.122	-7.331	-10.628	-1.871	9.029	0.982	19.463	22.761	14.004	19.910	0.881	26.862	33.145	35.307	34.875	0.000	14.776	10.740	-2.525	12.336	-6.873	-5.225	4.036	13.265	2.439	21.649	20.001	201.177	202.341	200.916	202.447	455.677	2069.269	2872.562	4435.313	575.429	2550.099	3081.768	4567.974	
ala059_english_exp2_e.mat	"pen"	80083.800	80123.381	0	0	0	0	0	0	0	0	0	0	0	0	2.034	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	205.733	206.661	205.528	203.907	224.754	2481.507	3090.011	4461.831	277.865	2480.553	3201.122	4589.975	
ala059_english_exp2_e.mat	"ult"	80303.800	80341.358	0	0	0	0	0	0	0	0	0	0	0	0	0.859	0	0	0	0	0.417	0	0	0	0	0	0	0	0	0	0	0	198.582	102.667	102.927	153.105	421.383	1725.818	2737.061	3613.358	459.192	1892.809	3170.989	4607.060	
ala059_english_exp2_e.mat	"pen"	85752.432	85800.414	0	0	0	0	0	0	0	0	0	0	0	0	3.641	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	222.773	196.839	218.141	218.799	263.057	1255.365	2807.992	3774.386	672.208	991.377	3616.056	4598.629	
ala059_english_exp2_e.mat	"ult"	85908.032	85960.812	0	0	0	0	0	0	0	0	0	0	0	0	1.945	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	196.709	197.866	195.942	196.314	580.124	1547.964	2884.361	3429.329	584.569	1529.751	3276.985	4236.531	
ala059_english_exp2_e.mat	"pen"	91651.206	91714.954	0	0	0	0	0	0	0	0	0	0	0	0	0.870	0	0	0	0	0.216	0	0	0	0	0	0	0	0	0	0	0	202.222	201.618	174.474	201.664	428.167	1443.062	2806.803	3571.887	585.189	1751.544	3244.216	4241.189	
ala059_english_exp2_e.mat	"ult"	91803.379	91846.563	0	0	0	0	0	0	0	0	0	0	0	0	1.637	0	0	0	0	0.045	0	0	0	0	0	0	0	0	0	0	0	197.693	176.070	202.318	198.960	564.355	1438.505	2738.332	3669.652	730.467	1508.634	3002.258	4039.144	
ala059_english_exp2_f.mat	"pen"	8092.288	8132.800	0	0	0	0	0	0	0	0	0	0	0	0	1.753	0	0	0	0	0.135	0	0	0	0	0	0	0	0	0	0	0	221.163	178.584	233.389	181.030	258.688	2629.517	3247.189	4429.272	361.104	2618.074	3234.129	4541.496	
ala059_english_exp2_f.mat	"ult"	8262.532	8317.388	0	0	0	0	0	0	0	0	0	0	0	0	1.665	0	0	0	0	0.045	0	0	0	0	0	0	0	0	0	0	0	209.696	187.366	214.015	207.255	544.069	936.971	3385.953	4351.382	684.871	1134.203	3452.792	4491.050	
ala059_english_exp2_f.mat	"pen"	14151.566	14222.500	8.176	1.946	-0.362	-10.144	-11.934	-6.785	6.229	2.308	18.320	20.110	14.961	20.759	2.913	25.806	24.598	31.737	34.174	0.043	9.535	8.891	5.903	15.140	6.825	-13.781	0.644	2.988	-5.605	2.710	23.316	204.511	204.744	205.944	206.607	584.633	1162.409	2571.434	3551.373	734.528	1345.369	3607.692	4506.117	
ala059_english_exp2_f.mat	"ult"	14319.917	14354.912	0	0	0	0	0	0	0	0	0	0	0	0	1.321	0	0	0	0	0.064	0	0	0	0	0	0	0	0	0	0	0	191.985	170.608	193.213	180.573	548.635	1710.418	2754.881	3824.968	590.970	1742.639	3212.140	4378.709	
ala059_english_exp2_f.mat	"pen"	20046.800	20108.464	0	0	0	0	0	0	0	0	0	0	0	0	3.465	0	0	0	0	0.021	0	0	0	0	0	0	0	0	0	0	0	224.089	233.508	231.173	218.261	255.647	1167.147	2928.630	4578.706	312.663	2678.350	3248.404	4655.289	
ala059_english_exp2_f.mat	"ult"	20265.466	20335.455	0	0	0	0	0	0	0	0	0	0	0	0	1.424	0	0	0	0	0.016	0	0	0	0	0	0	0	0	0	0	0	226.822	223.319	228.919	225.429	582.182	1925.132	2756.840	4454.728	676.808	2393.840	3214.799	4541.459	
ala059_english_exp2_f.mat	"pen"	26251.917	26324.800	10.060	-1.663	1.760	-10.477	-5.811	-0.669	11.723	-3.422	20.537	15.872	10.729	19.810	2.932	24.712	24.063	31.040	33.719	0.209	12.058	6.375	5.060	12.354	8.944	-13.733	5.683	1.315	-0.297	3.113	25.791	207.170	190.751	205.222	215.074	595.225	1262.392	2954.972	4062.313	730.180	1371.580	3482.425	4336.159	
ala059_english_exp2_f.mat	"ult"	26404.800	26438.239	0	0	0	0	0	0	0	0	0	0	0	0	0.705	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	192.910	194.233	193.081	194.854	364.636	2140.922	2791.928	4117.970	468.795	2541.862	3260.242	4211.231	
ala059_english_exp2_f.mat	"pen"	37699.650	37763.018	0	0	0	0	0	0	0	0	0	0	0	0	1.047	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	208.156	207.909	207.963	207.338	296.108	1801.986	2897.338	4491.933	1341.019	2826.428	4407.493	4624.055	
ala059_english_exp2_f.mat	"ult"	37899.213	38010.817	13.248	-0.576	-1.532	-8.462	-9.378	-9.268	13.824	0.955	21.710	22.626	22.515	20.330	1.417	28.734	31.098	32.139	33.628	0.022	14.649	6.557	1.006	14.516	2.234	-10.475	8.092	5.551	0.133	12.415	25.125	210.239	197.450	206.360	204.171	582.212	1729.690	2748.548	4366.727	589.546	1893.200	3383.694	4739.476	
ala059_english_exp2_f.mat	"pen"	50924.276	50952.800	0	0	0	0	0	0	0	0	0	0	0	0	1.065	0	0	0	0	0.127	0	0	0	0	0	0	0	0	0	0	0	210.559	167.608	196.526	194.431	296.575	752.877	2787.595	3889.529	663.192	955.258	3887.934	4665.817	
ala059_english_exp2_f.mat	"ult"	51045.338	51152.800	9.614	5.775	5.972	-4.260	-4.547	0.634	3.839	-0.198	13.874	14.161	8.980	18.807	1.521	20.340	22.755	26.833	29.963	0.032	11.216	12.108	7.553	17.441	6.560	-13.770	-0.891	4.555	-6.225	4.656	24.986	181.638	158.919	182.851	187.613	507.582	1498.063	3217.391	4303.001	626.710	1707.659	3379.181	4512.437	
ala059_english_exp2_f.mat	"pen"	56673.994	56772.356	12.832	4.702	7.894	-5.884	-4.128	3.600	8.131	-3.192	18.717	16.961	9.233	22.564	1.879	33.508	35.206	36.940	36.960	0.227	14.519	14.616	7.487	15.689	5.443	-6.840	-0.097	7.130	-1.170	9.076	21.359	194.352	194.778	193.563	193.520	500.646	1676.918	3026.289	3983.024	575.282	1779.510	3205.030	4556.484	
ala059_english_exp2_f.mat	"ult"	56875.448	56918.955	0	0	0	0	0	0	0	0	0	0	0	0	0.485	0	0	0	0	0.065	0	0	0	0	0	0	0	0	0	0	0	192.654	174.661	194.772	202.165	467.453	1187.590	3274.377	4404.650	673.343	1592.686	3636.448	4616.565	
ala059_english_exp2_f.mat	"pen"	63368.998	63435.204	0	0	0	0	0	0	0	0	0	0	0	0	4.132	0	0	0	0	0.048	0	0	0	0	0	0	0	0	0	0	0	230.293	212.666	229.410	231.854	249.055	2744.671	3467.805	4490.092	359.166	2946.772	3516.541	4553.009	
ala059_english_exp2_f.mat	"ult"	63578.019	63609.230	0	0	0	0	0	0	0	0	0	0	0	0	1.584	0	0	0	0	0.304	0	0	0	0	0	0	0	0	0	0	0	119.038	122.428	148.770	127.937	487.082	1174.811	3414.259	4470.869	664.740	1289.913	3531.637	5200.612	
ala059_english_exp2_f.mat	"pen"	81022.800	81073.282	0	0	0	0	0	0	0	0	0	0	0	0	1.650	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	206.014	205.356	209.222	208.391	235.581	2483.867	2943.487	4295.951	328.359	2847.166	3595.641	4402.448	
ala059_english_exp2_f.mat	"ult"	81258.658	81335.268	11.315	1.906	-1.045	-9.379	-8.284	4.055	9.409	2.951	20.694	19.599	7.260	19.539	1.904	24.817	27.277	30.497	32.942	0.000	14.165	7.924	-1.945	11.538	1.967	-10.661	6.241	9.869	2.627	12.198	24.827	218.771	220.531	219.189	228.316	499.374	1630.510	3221.603	4395.801	608.727	1837.964	3458.869	4540.233	
ala059_english_exp2_f.mat	"pen"	86797.230	86865.328	0	0	0	0	0	0	0	0	0	0	0	0	3.177	0	0	0	0	0.031	0	0	0	0	0	0	0	0	0	0	0	220.204	202.678	219.039	208.730	654.802	1352.385	3072.653	4247.184	700.705	1409.493	3786.734	4422.564	
ala059_english_exp2_f.mat	"ult"	86976.932	87015.709	0	0	0	0	0	0	0	0	0	0	0	0	0.513	0	0	0	0	0.049	0	0	0	0	0	0	0	0	0	0	0	242.629	0.000	223.605	212.844	527.925	1636.223	2390.758	3954.672	551.492	1704.639	4107.891	5362.146	
ala059_english_exp2_f.mat	"pen"	91909.910	91998.815	13.994	0.193	2.584	-7.546	-5.682	-5.622	13.801	-2.391	21.541	19.677	19.616	20.968	2.163	24.464	24.729	28.000	31.685	0.038	15.410	7.799	5.212	15.403	7.067	-10.929	7.611	2.587	0.006	8.343	26.339	207.688	186.493	208.598	202.435	596.642	1578.912	2877.404	3995.816	666.594	1691.459	3381.045	4422.490	
ala059_english_exp2_f.mat	"ult"	92066.912	92107.582	0	0	0	0	0	0	0	0	0	0	0	0	4.310	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	217.238	217.650	215.789	217.699	224.593	1323.035	3151.896	4430.846	395.738	2763.000	4044.948	4524.438	
ala059_english_exp2_f.mat	"pen"	97837.357	97886.538	0	0	0	0	0	0	0	0	0	0	0	0	1.132	0	0	0	0	0.065	0	0	0	0	0	0	0	0	0	0	0	226.812	206.296	239.381	234.112	245.398	1148.525	2962.050	4375.665	386.541	3045.708	3677.578	4573.041	
ala059_english_exp2_f.mat	"ult"	98030.800	98086.101	0	0	0	0	0	0	0	0	0	0	0	0	0.774	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	208.517	206.258	214.387	211.345	336.541	2006.477	2942.219	4416.392	563.723	2280.981	4113.214	4689.922	
ala059_english_exp2_g.mat	"pen"	2350.000	2390.000	0	0	0	0	0	0	0	0	0	0	0	0	1.606	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	205.649	208.328	207.395	206.220	337.922	1765.416	2837.595	3698.987	665.971	2261.199	3558.935	4383.010	
ala059_english_exp2_g.mat	"ult"	2431.355	2550.000	10.447	0.634	13.122	-8.233	-5.098	4.745	9.813	-12.487	18.680	15.546	5.703	22.017	0.940	31.106	36.002	38.136	39.174	0.165	13.902	8.339	5.788	9.502	0.048	-12.413	5.563	2.551	4.400	13.854	26.315	196.629	195.758	195.885	196.991	362.639	1575.597	3229.301	4423.931	599.008	1501.759	3289.656	4445.106	
ala059_english_exp2_g.mat	"pen"	13532.346	13633.836	3.227	-0.216	-1.433	-11.284	-8.527	-10.258	3.443	1.217	14.511	11.754	13.484	14.921	0.414	7.500	13.285	16.830	21.694	0.179	8.759	3.953	-10.554	6.344	-4.336	-13.201	4.807	14.507	2.415	13.095	21.960	262.365	72.362	87.961	139.659	386.439	1691.043	2456.700	3524.842	498.958	1852.438	3361.779	4729.237	
ala059_english_exp2_g.mat	"ult"	13701.496	13779.000	3.865	12.433	2.668	-1.555	0.077	4.661	-8.569	9.765	5.420	3.787	-0.796	18.678	2.079	6.950	15.334	17.728	19.113	0.301	4.890	17.705	11.505	17.706	2.243	-0.523	-12.815	6.199	-12.817	2.647	5.413	120.121	91.628	157.665	168.415	422.015	2128.066	2987.446	4320.048	468.904	2497.654	3370.264	4490.000	
ala059_english_exp2_g.mat	"pen"	30412.965	30475.168	0	0	0	0	0	0	0	0	0	0	0	0	2.077	0	0	0	0	0.020	0	0	0	0	0	0	0	0	0	0	0	213.688	212.146	212.947	222.729	724.734	1487.634	3312.988	4258.071	641.824	1256.730	3789.380	4419.239	
ala059_english_exp2_g.mat	"ult"	30555.000	30635.588	16.041	2.049	-1.750	-13.326	-15.645	-3.762	13.992	3.799	29.367	31.686	19.803	22.219	1.454	30.729	32.627	35.847	37.455	0.000	18.310	3.107	7.696	10.657	-2.273	-4.246	15.203	-4.589	7.653	20.583	22.556	204.230	206.094	206.957	204.682	648.271	1954.083	3051.940	4209.822	669.435	1955.095	3204.370	4509.596	
ala059_spanish_exp2_a.mat	"i"	2367.414	2420.000	0	0	0	0	0	0	0	0	0	0	0	0	2.315	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	208.508	207.999	207.451	206.198	222.543	1173.309	3205.833	4428.224	586.650	2599.372	3565.350	4473.567	
ala059_spanish_exp2_a.mat	"o"	2490.000	2530.000	0	0	0	0	0	0	0	0	0	0	0	0	1.684	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	200.439	198.491	199.259	198.290	253.524	1070.121	2489.591	4465.394	1043.216	2914.588	4500.696	0	
ala059_spanish_exp2_a.mat	"i"	6803.147	6864.100	0	0	0	0	0	0	0	0	0	0	0	0	1.440	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	199.855	200.781	199.992	199.927	230.320	1118.331	2926.811	4221.856	512.576	2715.992	3114.073	4269.887	
ala059_spanish_exp2_a.mat	"o"	6916.274	7004.100	14.777	6.357	8.748	-2.142	-2.673	5.068	8.420	-2.391	16.919	17.451	9.709	23.398	2.143	30.476	35.581	37.994	37.872	0.000	18.445	8.944	4.457	16.241	4.643	-7.525	9.502	4.486	2.204	13.802	25.970	204.539	203.773	203.846	204.434	467.558	1532.469	2897.861	4224.421	760.457	1972.081	3682.123	4376.905	
ala059_spanish_exp2_a.mat	"i"	10973.176	11034.409	0	0	0	0	0	0	0	0	0	0	0	0	4.147	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	214.117	214.287	212.611	213.773	229.014	1059.471	2769.576	4366.126	354.711	2811.937	3382.314	4417.542	
ala059_spanish_exp2_a.mat	"o"	11072.810	11136.100	0	0	0	0	0	0	0	0	0	0	0	20.793	4.293	26.097	32.704	35.910	35.006	0.000	0	0	0	0	0	0	0	0	0	0	0	209.282	208.295	210.228	209.881	435.182	1611.776	2915.400	4281.887	632.469	2088.766	3427.087	4386.130	
ala059_spanish_exp2_a.mat	"i"	15475.234	15514.100	0	0	0	0	0	0	0	0	0	0	0	0	6.754	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	218.095	217.699	217.864	219.583	232.599	2565.887	3187.933	4332.686	271.698	2623.946	3487.974	4429.916	
ala059_spanish_exp2_a.mat	"o"	15558.263	15624.100	0	0	0	0	0	0	0	0	0	0	0	21.524	4.777	27.122	35.540	38.024	38.062	0.000	0	0	0	0	0	0	0	0	0	0	0	214.713	213.801	214.000	215.873	252.993	1744.426	2915.063	4331.068	611.901	1915.606	3512.997	4373.127	
ala059_spanish_exp2_a.mat	"i"	20581.255	20638.337	0	0	0	0	0	0	0	0	0	0	0	0	3.317	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	208.245	208.203	207.612	205.405	224.842	1016.905	2568.713	3087.135	346.653	2774.521	3243.151	4415.154	
ala059_spanish_exp2_a.mat	"o"	20673.625	20734.100	15.137	13.911	7.932	9.230	-2.719	15.868	1.226	5.979	5.907	17.856	-0.731	22.398	2.754	31.479	39.461	41.714	38.626	0.000	22.198	11.117	-3.387	21.139	-1.959	-2.834	11.080	14.504	1.059	24.156	25.031	204.788	203.469	205.016	204.225	431.109	1674.025	2709.032	3935.942	563.153	2102.778	3278.886	4359.493	
ala059_spanish_exp2_a.mat	"i"	24972.263	25016.100	0	0	0	0	0	0	0	0	0	0	0	0	3.788	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	203.952	203.651	204.980	204.136	219.755	1180.084	2878.325	4114.767	643.022	2830.098	3490.995	4469.435	
ala059_spanish_exp2_a.mat	"o"	25083.314	25146.100	0	0	0	0	0	0	0	0	0	0	0	0	5.207	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	204.302	202.219	203.123	202.644	322.954	1129.577	2760.628	4146.836	961.221	2348.758	3913.222	4330.087	
ala059_spanish_exp2_a.mat	"i"	29983.240	30034.100	0	0	0	0	0	0	0	0	0	0	0	0	3.946	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	207.694	208.509	208.020	205.495	223.914	1203.959	2733.046	4078.504	564.726	2756.214	3590.860	4366.491	
ala059_spanish_exp2_a.mat	"o"	30105.708	30184.100	17.360	13.760	19.431	5.861	7.283	15.926	3.600	-5.672	11.499	10.077	1.434	22.452	6.207	31.643	32.222	36.469	37.898	0.000	24.318	11.991	6.754	18.017	7.864	-7.372	12.327	5.237	6.301	16.454	31.691	212.502	211.532	212.264	213.085	284.008	1297.189	2933.551	4065.860	609.666	1487.925	3523.720	4509.658	
ala059_spanish_exp2_a.mat	"i"	34673.603	34712.100	0	0	0	0	0	0	0	0	0	0	0	0	6.469	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	210.873	210.828	211.003	211.129	231.545	2751.940	3435.517	4444.500	460.339	2688.958	3368.792	4487.544	
ala059_spanish_exp2_a.mat	"o"	34754.556	34822.100	0	0	0	0	0	0	0	0	0	0	0	23.111	5.963	30.993	36.904	39.063	38.819	0.000	0	0	0	0	0	0	0	0	0	0	0	214.683	213.939	213.506	214.938	235.571	1702.300	2861.050	4438.111	652.104	1846.750	3364.369	4492.400	
ala059_spanish_exp2_a.mat	"i"	39994.229	40044.047	0	0	0	0	0	0	0	0	0	0	0	0	8.779	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	220.469	220.817	219.895	219.583	237.120	999.934	2698.929	4106.133	392.878	2705.143	3578.560	4313.980	
ala059_spanish_exp2_a.mat	"o"	40098.100	40158.100	0	0	0	0	0	0	0	0	0	0	0	0	4.413	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	210.943	209.866	209.362	208.823	245.704	1720.277	2871.003	3649.371	1043.854	2392.077	3672.572	4442.910	
ala059_spanish_exp2_a.mat	"i"	44951.204	45008.100	0	0	0	0	0	0	0	0	0	0	0	0	8.300	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	214.035	214.401	213.755	215.590	229.010	861.879	2754.785	4287.772	372.248	2705.006	3311.295	4431.769	
ala059_spanish_exp2_a.mat	"o"	45058.104	45118.100	0	0	0	0	0	0	0	0	0	0	0	21.921	2.413	26.817	34.136	38.601	37.775	0.000	0	0	0	0	0	0	0	0	0	0	0	197.750	195.353	198.499	197.483	478.695	1495.451	2828.206	4462.869	615.990	2012.624	3383.809	4500.884	
ala059_spanish_exp2_a.mat	"i"	49694.678	49726.100	0	0	0	0	0	0	0	0	0	0	0	0	2.817	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	208.213	208.525	208.577	206.198	220.071	1277.548	2828.812	3802.079	1451.960	2906.299	4031.767	0	
ala059_spanish_exp2_a.mat	"o"	49792.237	49866.100	0	0	0	0	0	0	0	0	0	0	0	0	8.918	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	216.490	215.589	215.646	216.362	593.851	1532.732	2864.194	4095.168	790.580	1855.829	3509.149	4569.604	
ala059_spanish_exp2_a.mat	"i"	54642.100	54699.428	0	0	0	0	0	0	0	0	0	0	0	0	6.133	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	215.739	216.584	215.516	218.324	236.779	2104.444	2796.096	3570.422	278.362	2352.098	3315.051	4313.831	
ala059_spanish_exp2_a.mat	"o"	54736.791	54802.100	18.736	18.843	15.558	14.080	5.054	13.954	-0.107	3.285	4.656	13.682	4.781	21.473	7.026	28.503	35.199	37.247	35.914	0.000	26.251	14.090	-0.892	25.443	-0.072	1.327	12.161	14.982	0.808	26.323	24.924	213.312	211.731	213.075	213.442	413.207	1536.145	2851.742	4030.176	742.175	2099.205	3397.277	4322.987	
ala059_spanish_exp2_a.mat	"i"	59370.100	59410.100	0	0	0	0	0	0	0	0	0	0	0	0	7.659	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	217.387	217.785	217.500	219.278	229.800	1119.004	2874.589	3900.885	417.070	2764.704	3962.292	4374.193	
ala059_spanish_exp2_a.mat	"o"	59459.328	59520.100	0	0	0	0	0	0	0	0	0	0	0	21.167	5.270	30.214	36.415	39.324	37.193	0.000	0	0	0	0	0	0	0	0	0	0	0	210.784	209.480	210.916	210.666	402.931	1261.287	2852.873	4069.293	962.574	2563.773	4124.896	4355.674	
ala059_spanish_exp2_a.mat	"i"	63834.100	63880.581	0	0	0	0	0	0	0	0	0	0	0	0	9.618	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	221.542	221.625	220.199	219.861	232.130	1175.884	2853.383	3725.553	285.699	2520.537	3358.021	4281.736	
ala059_spanish_exp2_a.mat	"o"	63925.209	63994.100	0	0	0	0	0	0	0	0	0	0	0	20.744	4.612	27.400	32.585	35.733	34.394	0.000	0	0	0	0	0	0	0	0	0	0	0	216.569	214.688	216.231	215.641	308.681	1483.437	2869.410	3836.387	1259.387	2994.272	4294.559	4549.103	
ala059_spanish_exp2_a.mat	"i"	68456.926	68496.364	0	0	0	0	0	0	0	0	0	0	0	0	5.373	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	210.489	210.892	209.790	207.949	224.217	1060.105	2748.363	4318.074	495.572	2505.300	3431.244	4522.123	
ala059_spanish_exp2_a.mat	"o"	68544.106	68608.100	0	0	0	0	0	0	0	0	0	0	0	22.170	2.280	29.946	34.930	37.003	35.775	0.000	0	0	0	0	0	0	0	0	0	0	0	198.793	197.421	199.798	199.486	270.922	1626.415	2962.628	4282.167	1322.568	2973.442	4473.637	0	
ala059_spanish_exp2_a.mat	"i"	73268.865	73315.569	0	0	0	0	0	0	0	0	0	0	0	0	7.087	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	222.151	223.110	220.205	221.536	229.605	1343.309	2889.226	4013.483	643.642	2870.409	3858.278	4090.278	
ala059_spanish_exp2_a.mat	"o"	73341.515	73407.938	16.249	18.537	17.365	15.856	8.453	20.026	-2.288	1.172	0.392	7.795	-3.778	22.894	5.416	18.779	29.017	33.478	35.339	0.000	25.186	11.129	-1.090	25.133	3.967	-1.208	14.057	12.219	0.053	21.219	26.394	222.800	221.906	222.561	222.752	239.071	1790.566	2919.716	4061.474	1082.091	2587.566	3710.659	4428.694	
ala059_spanish_exp2_a.mat	"i"	78289.036	78341.967	0	0	0	0	0	0	0	0	0	0	0	0	6.801	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	215.989	217.314	215.324	216.361	237.065	2337.709	2953.941	3860.309	360.948	2642.068	3099.612	4381.414	
ala059_spanish_exp2_a.mat	"o"	78372.065	78434.100	18.010	20.082	18.420	15.738	8.828	11.848	-2.073	1.662	2.271	9.181	6.161	19.980	6.438	25.864	32.647	35.721	34.512	0.000	26.307	13.739	-0.965	25.383	-0.891	-0.873	12.568	14.704	0.925	27.199	27.180	211.093	210.622	210.508	209.217	254.755	1634.441	2909.941	3862.203	659.760	2722.441	3741.515	4240.438	
ala059_spanish_exp2_a.mat	"i"	83527.672	83580.100	0	0	0	0	0	0	0	0	0	0	0	0	4.068	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	210.964	211.661	210.227	210.028	227.191	1070.615	2779.508	4224.076	531.194	2816.266	3664.155	4515.579	
