Filename	Label	seg_Start	seg_End	H1c_mean	H2c_mean	H4c_mean	A1c_mean	A2c_mean	A3c_mean	H1H2c_mean	H2H4c_mean	H1A1c_mean	H1A2c_mean	H1A3c_mean	CPP_mean	Energy_mean	HNR05_mean	HNR15_mean	HNR25_mean	HNR35_mean	SHR_mean	H1u_mean	H2u_mean	H4u_mean	A1u_mean	A2u_mean	A3u_mean	H1H2u_mean	H2H4u_mean	H1A1u_mean	H1A2u_mean	H1A3u_mean	strF0_mean	sF0_mean	pF0_mean	shrF0_mean	sF1_mean	sF2_mean	sF3_mean	sF4_mean	pF1_mean	pF2_mean	pF3_mean	pF4_mean	sB1_mean	sB2_mean	sB3_mean	sB4_mean	pB1_mean	pB2_mean	pB3_mean	pB4_mean	
eum191_catala_exp2_a.mat	"i"	59227.900	59314.079	18.580	18.627	6.889	1.329	2.374	-1.776	-0.047	11.738	17.251	16.206	20.356	21.802	3.458	19.832	32.920	33.673	32.831	0.487	19.273	21.805	22.500	21.669	3.427	4.666	-2.532	-0.695	-2.396	15.846	14.607	103.514	103.165	103.415	121.781	393.970	2309.090	2688.049	4310.807	406.206	2281.269	2672.077	3335.758	72.664	209.473	220.359	420.996	74.434	194.283	216.356	983.413	
eum191_catala_exp2_a.mat	"a"	59347.900	59452.243	15.590	17.575	9.273	-6.981	-10.254	-0.880	-1.984	8.301	22.571	25.844	16.470	21.325	2.448	18.514	26.664	27.442	27.605	0.417	15.909	18.923	16.729	18.034	3.122	1.035	-3.014	2.194	-2.125	12.787	14.874	96.379	94.914	95.773	105.156	552.085	1671.767	2609.995	4206.446	551.812	1693.203	2584.508	3343.312	122.955	284.576	190.965	477.243	122.960	347.419	773.548	1883.204	
eum191_catala_exp2_a.mat	"i"	65201.900	65261.900	0	0	0	0	0	0	0	0	0	0	0	0	3.466	0	0	0	0	0.451	0	0	0	0	0	0	0	0	0	0	0	102.822	102.383	103.207	134.928	324.526	2107.480	2648.085	3335.758	385.694	2049.901	2615.420	3276.042	170.665	288.290	205.900	781.172	154.298	501.801	261.781	910.753	
eum191_catala_exp2_a.mat	"a"	65321.900	65401.900	15.843	16.880	10.852	-5.121	-7.083	-2.412	-1.037	6.029	20.964	22.926	18.255	20.487	2.571	14.319	21.297	22.509	24.351	0.501	16.423	19.668	16.494	17.230	2.266	-0.108	-3.245	3.175	-0.807	14.158	16.531	98.626	96.899	97.933	134.216	520.304	1679.272	2479.273	4252.223	516.983	1670.558	2489.006	3413.970	121.426	274.919	213.378	436.307	122.651	411.431	294.926	827.693	
eum191_catala_exp2_a.mat	"i"	71299.900	71359.900	0	0	0	0	0	0	0	0	0	0	0	0	2.810	0	0	0	0	0.414	0	0	0	0	0	0	0	0	0	0	0	97.121	95.758	98.711	135.629	426.836	2341.372	2890.995	4439.431	437.684	1959.382	2480.396	3225.274	141.010	193.394	273.769	457.198	109.719	537.401	193.258	454.414	
eum191_catala_exp2_a.mat	"a"	71409.900	71519.900	14.752	16.300	7.342	-9.782	-10.354	-9.241	-1.548	8.959	24.535	25.106	23.993	18.083	1.849	7.679	15.706	18.107	21.216	0.255	15.056	17.604	12.855	15.789	5.217	-2.298	-2.548	4.749	-0.733	9.839	17.355	94.445	93.651	95.462	125.079	574.946	1544.604	2299.171	4229.602	569.623	1538.276	2314.399	3407.226	160.655	254.993	299.080	348.188	153.644	433.437	352.217	541.685	
eum191_catala_exp2_a.mat	"i"	77541.900	77631.900	0	0	0	0	0	0	0	0	0	0	0	19.742	3.312	5.178	18.675	20.866	21.547	0.112	0	0	0	0	0	0	0	0	0	0	0	51.231	51.580	51.229	140.526	361.132	2254.947	2568.751	4383.638	417.032	2146.132	2558.661	3333.523	154.700	163.612	341.143	254.564	159.597	450.919	318.821	830.360	
eum191_catala_exp2_a.mat	"a"	77711.900	77812.038	0	0	0	0	0	0	0	0	0	0	0	20.756	2.511	2.496	7.103	11.219	15.919	0.120	0	0	0	0	0	0	0	0	0	0	0	45.472	0.000	46.399	144.098	573.738	1507.403	2307.026	4060.031	579.611	1509.156	2320.620	3414.951	207.994	183.502	253.677	461.422	173.450	200.205	291.965	553.852	
eum191_catala_exp2_a.mat	"i"	83220.492	83303.900	14.539	16.912	2.988	-1.617	-1.113	-1.525	-2.374	13.924	16.156	15.652	16.064	20.691	1.922	12.080	22.137	23.336	23.240	0.293	15.177	19.788	19.723	18.393	1.314	1.680	-4.611	0.065	-3.216	13.864	13.498	96.246	95.570	96.087	179.712	370.523	2067.231	2619.543	3267.785	408.319	1990.994	2567.689	3169.264	138.730	316.126	246.227	881.444	118.719	430.763	407.372	683.768	
eum191_catala_exp2_a.mat	"a"	83373.900	83473.900	7.823	13.669	3.294	-10.646	-11.505	-5.924	-5.846	10.374	18.469	19.328	13.747	19.630	1.229	3.703	11.503	15.077	17.868	0.287	8.098	14.838	9.957	13.895	1.187	-3.330	-6.740	4.882	-5.797	6.912	11.429	77.981	16.936	90.376	146.054	492.579	1602.464	2438.807	3361.125	500.091	1574.080	2436.798	3355.690	152.343	244.183	235.453	439.687	128.488	329.166	263.013	416.471	
eum191_catala_exp2_a.mat	"i"	88227.900	88287.900	0	0	0	0	0	0	0	0	0	0	0	0	4.922	0	0	0	0	0.535	0	0	0	0	0	0	0	0	0	0	0	104.709	104.592	104.878	121.414	403.136	2089.687	2565.204	3447.688	399.291	2067.021	2566.024	3312.689	56.335	328.342	162.245	243.366	59.412	354.475	171.684	275.777	
eum191_catala_exp2_a.mat	"a"	88347.900	88447.554	17.516	18.523	11.151	-4.657	-3.979	1.901	-1.007	7.372	22.173	21.495	15.614	22.090	3.889	17.728	21.567	22.014	22.636	0.602	17.833	19.868	18.168	20.973	11.246	6.799	-2.035	1.700	-3.140	6.587	11.034	100.129	98.738	100.013	109.256	593.231	1605.980	2461.300	3943.168	580.532	1601.526	2477.003	3376.170	90.195	132.154	145.642	228.898	90.015	204.776	169.648	923.509	
eum191_catala_exp2_a.mat	"i"	93439.900	93489.900	0	0	0	0	0	0	0	0	0	0	0	0	2.601	0	0	0	0	0.592	0	0	0	0	0	0	0	0	0	0	0	93.066	93.479	93.500	112.279	420.028	2179.304	2680.149	3544.660	439.471	2097.505	2633.344	3579.008	131.576	298.620	159.803	341.456	100.596	418.569	232.002	386.337	
eum191_catala_exp2_a.mat	"a"	93549.900	93639.900	17.212	17.638	7.736	-7.391	-6.712	-9.539	-0.426	9.902	24.603	23.923	26.750	19.179	3.061	10.189	14.939	17.176	21.358	0.177	17.506	18.878	14.300	18.121	8.185	-3.276	-1.372	4.578	-0.615	9.322	20.783	95.856	95.038	94.609	117.669	589.677	1617.685	2390.126	3838.824	592.483	1629.917	2407.850	3604.986	131.282	174.050	450.959	619.752	130.405	185.769	561.579	944.466	
eum191_catala_exp2_a.mat	"i"	98669.900	98739.900	0	0	0	0	0	0	0	0	0	0	0	0	2.901	0	0	0	0	0.374	0	0	0	0	0	0	0	0	0	0	0	101.098	99.524	101.132	156.596	371.404	2306.154	2793.049	3738.620	386.392	2312.578	2819.168	3837.129	133.355	154.959	105.890	321.469	111.560	210.628	139.213	192.249	
eum191_catala_exp2_a.mat	"a"	98825.451	98889.900	0	0	0	0	0	0	0	0	0	0	0	0	2.100	0	0	0	0	0.341	0	0	0	0	0	0	0	0	0	0	0	98.556	100.049	99.300	114.910	490.379	1401.550	2567.117	3558.033	517.769	1343.536	2552.056	3550.398	277.904	337.533	308.359	310.523	198.308	309.131	341.110	339.753	
eum191_catala_exp2_b.mat	"i"	2769.293	2821.292	0	0	0	0	0	0	0	0	0	0	0	0	4.316	0	0	0	0	0.407	0	0	0	0	0	0	0	0	0	0	0	101.917	102.135	102.199	139.984	396.260	2036.769	2558.044	3522.189	403.684	2035.764	2548.306	3456.106	83.747	268.164	149.116	493.972	86.559	237.908	171.749	416.277	
eum191_catala_exp2_b.mat	"a"	2870.000	2960.000	16.918	18.311	10.849	-6.651	-4.368	-5.606	-1.393	7.461	23.570	21.286	22.524	20.537	3.428	14.931	22.461	23.273	25.010	0.359	17.300	19.994	17.198	18.131	9.801	0.350	-2.694	2.796	-0.831	7.499	16.950	99.181	98.385	99.210	126.500	584.535	1590.376	2353.018	3729.302	594.928	1599.193	2367.561	3465.175	189.733	201.697	341.627	599.021	169.579	209.531	306.017	713.389	
eum191_catala_exp2_b.mat	"i"	8003.300	8079.523	0	0	0	0	0	0	0	0	0	0	0	19.091	2.616	10.901	23.764	24.841	24.714	0.420	0	0	0	0	0	0	0	0	0	0	0	94.710	95.203	94.673	150.756	408.419	2118.805	2623.609	3431.934	412.914	2093.885	2617.028	3442.594	77.928	250.851	188.653	462.805	74.858	299.145	249.975	573.242	
eum191_catala_exp2_b.mat	"a"	8133.300	8223.085	16.877	15.376	9.250	-7.860	-6.201	-5.524	1.502	6.126	24.738	23.078	22.402	22.081	2.476	13.368	16.751	20.255	23.960	0.329	17.214	16.810	16.367	17.411	8.994	-2.002	0.404	0.443	-0.197	8.219	19.216	96.590	95.701	96.574	123.317	563.430	1513.051	2382.360	3636.181	588.052	1522.522	2402.787	3339.320	191.785	209.329	348.753	746.891	154.836	202.506	302.086	653.244	
eum191_catala_exp2_b.mat	"i"	13919.300	13979.300	0	0	0	0	0	0	0	0	0	0	0	0	2.666	0	0	0	0	0.334	0	0	0	0	0	0	0	0	0	0	0	100.149	53.047	65.718	151.441	366.884	2295.883	2785.450	3695.661	385.132	2005.066	2573.525	3355.774	114.437	314.418	203.155	511.098	113.108	693.308	283.375	590.589	
eum191_catala_exp2_b.mat	"a"	14049.300	14199.300	17.177	17.737	10.951	-7.021	-10.123	-7.428	-0.561	6.787	24.198	27.300	24.605	16.966	2.636	4.029	9.488	13.441	17.307	0.234	17.438	18.827	16.201	18.885	5.557	-3.235	-1.389	2.626	-1.447	11.881	20.673	94.507	47.565	47.605	122.897	565.103	1608.661	2522.221	3677.422	587.033	1618.778	2530.426	3600.788	162.733	249.376	321.062	587.130	146.036	232.220	270.622	430.200	
eum191_catala_exp2_b.mat	"i"	19251.300	19313.805	0	0	0	0	0	0	0	0	0	0	0	0	3.243	0	0	0	0	0.510	0	0	0	0	0	0	0	0	0	0	0	93.789	92.940	94.535	116.850	387.720	2235.932	2729.348	3652.274	384.434	2229.994	2701.569	3467.511	62.064	176.990	87.493	511.936	63.724	243.771	423.634	649.609	
eum191_catala_exp2_b.mat	"a"	19381.300	19491.300	17.862	19.013	7.678	-9.906	-6.442	-6.784	-1.151	11.335	27.768	24.304	24.646	18.578	2.570	10.295	15.067	16.312	19.202	0.320	18.148	20.213	13.797	15.742	8.620	-0.762	-2.065	6.416	2.406	9.528	18.910	97.911	98.455	97.538	120.438	586.814	1633.200	2464.715	3968.700	597.189	1648.874	2468.228	3336.908	251.854	219.010	428.919	807.131	215.690	221.244	395.789	1050.051	
eum191_catala_exp2_b.mat	"i"	24543.300	24603.300	0	0	0	0	0	0	0	0	0	0	0	0	2.408	0	0	0	0	0.320	0	0	0	0	0	0	0	0	0	0	0	91.994	92.132	92.047	138.925	392.866	2063.890	2622.161	3296.915	393.090	1849.079	2476.888	3226.600	109.051	218.501	208.900	419.264	77.279	1256.962	271.729	475.781	
eum191_catala_exp2_b.mat	"a"	24663.300	24743.300	0	0	0	0	0	0	0	0	0	0	0	17.805	2.213	10.989	14.720	16.485	19.795	0.188	0	0	0	0	0	0	0	0	0	0	0	94.801	94.382	93.548	100.324	566.696	1541.606	2260.332	4211.755	558.303	1494.104	2233.060	3151.233	178.779	239.163	225.740	474.270	115.182	256.869	250.067	605.850	
eum191_catala_exp2_b.mat	"i"	29847.300	29917.300	0	0	0	0	0	0	0	0	0	0	0	0	3.512	0	0	0	0	0.275	0	0	0	0	0	0	0	0	0	0	0	98.289	97.537	98.905	184.899	381.864	2318.219	2894.867	3718.536	379.094	1928.864	2556.579	3453.581	53.086	155.739	182.771	376.890	48.392	598.742	255.901	664.120	
eum191_catala_exp2_b.mat	"a"	29967.300	30037.300	0	0	0	0	0	0	0	0	0	0	0	20.291	2.369	10.349	22.672	24.767	25.764	0.405	0	0	0	0	0	0	0	0	0	0	0	99.969	99.118	99.870	140.790	469.345	1685.240	2441.118	4048.381	462.610	1588.294	2261.712	2976.973	154.930	348.923	351.228	502.044	106.963	641.524	606.024	579.076	
eum191_catala_exp2_b.mat	"i"	36085.300	36145.300	0	0	0	0	0	0	0	0	0	0	0	0	4.380	0	0	0	0	0.432	0	0	0	0	0	0	0	0	0	0	0	102.430	102.636	102.459	134.023	335.316	2371.028	2866.184	4329.311	365.715	2042.300	2656.322	3288.067	142.873	217.347	286.973	414.126	116.671	306.033	437.459	855.744	
eum191_catala_exp2_b.mat	"a"	36215.300	36265.300	0	0	0	0	0	0	0	0	0	0	0	0	3.421	0	0	0	0	0.389	0	0	0	0	0	0	0	0	0	0	0	97.478	79.013	97.980	107.007	541.258	2388.306	3193.129	4303.427	522.606	1461.632	2348.683	3085.807	194.600	265.678	373.806	415.255	129.365	662.340	266.610	328.887	
eum191_catala_exp2_b.mat	"i"	40917.380	40995.300	19.671	20.044	11.852	4.255	5.848	0.798	-0.372	8.192	15.416	13.823	18.873	19.111	5.365	5.306	18.496	21.144	20.894	0.465	20.595	24.595	21.549	22.706	4.410	2.158	-4.001	3.046	-2.111	16.184	18.437	103.457	103.073	103.045	145.430	367.606	2307.147	2856.921	3619.274	374.892	1994.292	2569.901	3283.690	88.140	183.209	184.926	382.660	76.808	440.639	268.833	560.884	
eum191_catala_exp2_b.mat	"a"	41055.300	41115.300	0	0	0	0	0	0	0	0	0	0	0	0	3.263	0	0	0	0	0.473	0	0	0	0	0	0	0	0	0	0	0	103.054	105.571	77.018	122.016	490.747	1531.732	2401.785	4276.687	489.581	1468.072	2403.165	3214.828	173.406	538.534	295.671	274.903	126.663	549.538	335.338	476.574	
eum191_catala_exp2_b.mat	"i"	47115.300	47175.300	0	0	0	0	0	0	0	0	0	0	0	0	3.316	0	0	0	0	0.438	0	0	0	0	0	0	0	0	0	0	0	96.627	97.738	96.774	143.097	372.023	2231.642	2646.863	3458.665	380.289	2193.956	2638.879	3430.135	81.012	152.270	123.182	297.507	63.888	283.155	212.181	475.282	
eum191_catala_exp2_b.mat	"a"	47215.300	47305.300	17.277	18.174	1.942	-5.273	-7.912	0.037	-0.896	16.232	22.550	25.189	17.240	19.255	2.226	11.410	23.151	24.631	25.295	0.192	17.741	20.193	13.607	17.390	1.251	-1.949	-2.451	6.586	0.351	16.490	19.691	93.887	94.479	93.090	113.306	440.801	1650.845	2598.162	4257.153	440.661	1612.566	2555.331	2970.764	192.583	257.312	246.137	494.468	134.228	332.840	501.648	924.177	
eum191_catala_exp2_b.mat	"i"	52579.300	52659.300	0	0	0	0	0	0	0	0	0	0	0	20.590	3.444	13.771	27.309	27.780	26.093	0.568	0	0	0	0	0	0	0	0	0	0	0	98.320	98.341	98.036	104.968	348.887	2258.188	2659.886	4264.016	349.183	2187.021	2638.732	3085.486	70.373	215.281	157.111	251.299	53.235	512.775	420.480	849.725	
eum191_catala_exp2_b.mat	"a"	52709.300	52776.393	0	0	0	0	0	0	0	0	0	0	0	19.386	2.277	11.959	23.596	24.349	24.599	0.188	0	0	0	0	0	0	0	0	0	0	0	96.845	95.826	97.236	104.900	479.686	1729.429	2443.423	4239.966	475.443	1647.487	2391.262	2995.512	169.108	428.338	331.658	245.429	134.639	599.012	530.917	696.619	
eum191_catala_exp2_b.mat	"i"	59647.300	59717.300	0	0	0	0	0	0	0	0	0	0	0	0	5.804	0	0	0	0	0.476	0	0	0	0	0	0	0	0	0	0	0	102.238	101.428	102.793	144.209	363.649	2035.538	2562.099	4216.329	369.481	2062.837	2567.080	3352.583	87.540	289.709	163.624	340.147	95.866	315.898	169.134	810.103	
eum191_catala_exp2_b.mat	"a"	59767.300	59847.300	19.000	18.314	3.332	-7.522	2.540	3.512	0.687	14.981	26.523	16.460	15.488	16.862	3.000	1.684	12.524	13.398	16.465	0.347	19.803	22.161	11.786	12.067	8.626	1.879	-2.358	10.375	7.736	11.176	17.924	100.643	101.750	102.377	127.150	389.072	1624.689	2373.376	4071.665	478.605	1640.412	2405.893	3737.358	375.516	184.719	315.242	238.307	374.487	195.981	291.463	1136.863	
eum191_catala_exp2_b.mat	"i"	64895.300	64945.300	0	0	0	0	0	0	0	0	0	0	0	0	3.193	0	0	0	0	0.231	0	0	0	0	0	0	0	0	0	0	0	99.125	99.052	99.937	200.890	361.051	2026.264	2621.347	4108.108	382.916	2005.279	2603.737	3533.642	121.957	154.980	175.396	167.148	103.885	157.851	176.906	695.880	
eum191_catala_exp2_b.mat	"a"	65005.300	65098.490	15.611	18.289	8.068	-5.367	1.683	2.873	-2.678	10.220	20.978	13.928	12.737	20.857	4.154	13.485	15.738	15.272	17.892	0.515	15.968	19.819	15.599	19.170	14.257	6.283	-3.851	4.219	-3.202	1.711	9.685	98.493	92.686	98.476	129.027	543.412	1692.840	2526.227	4041.982	595.400	1685.602	2514.701	3876.781	270.743	115.515	180.481	231.118	212.279	102.139	164.392	545.465	
eum191_catala_exp2_b.mat	"i"	70769.300	70839.300	0	0	0	0	0	0	0	0	0	0	0	0	6.445	0	0	0	0	0.538	0	0	0	0	0	0	0	0	0	0	0	106.015	105.200	106.073	127.974	380.479	2434.348	2940.987	4208.437	376.169	2147.615	2715.310	3674.357	57.031	185.571	258.138	104.340	64.927	632.681	217.130	1121.949	
eum191_catala_exp2_b.mat	"a"	70889.300	70949.300	0	0	0	0	0	0	0	0	0	0	0	21.380	2.856	15.621	28.875	28.907	28.184	0.332	0	0	0	0	0	0	0	0	0	0	0	99.400	98.492	99.150	178.796	465.517	1839.050	2735.474	4216.365	457.137	1590.568	2404.223	3071.699	187.097	236.357	268.668	178.385	142.300	350.252	286.231	594.513	
eum191_catala_exp2_b.mat	"i"	75795.300	75845.300	0	0	0	0	0	0	0	0	0	0	0	0	2.281	0	0	0	0	0.439	0	0	0	0	0	0	0	0	0	0	0	96.464	96.517	95.873	141.602	359.760	2166.589	2645.840	4230.510	374.601	2149.268	2616.227	3353.591	109.269	256.613	214.569	147.626	97.703	306.908	259.260	1138.141	
eum191_catala_exp2_b.mat	"a"	75905.300	76005.300	15.798	16.643	3.806	-10.561	-0.896	-2.234	-0.845	12.836	26.359	16.694	18.032	19.915	2.153	13.836	16.601	16.168	19.622	0.565	16.152	18.157	11.791	14.040	12.370	5.669	-2.005	6.366	2.112	3.782	10.483	96.448	95.774	95.327	105.899	526.157	1608.606	2239.047	4106.182	550.291	1614.995	2261.644	3206.766	300.364	131.138	281.159	280.121	237.209	145.170	295.639	808.928	
eum191_catala_exp2_b.mat	"i"	80594.827	80657.300	0	0	0	0	0	0	0	0	0	0	0	0	3.230	0	0	0	0	0.387	0	0	0	0	0	0	0	0	0	0	0	98.891	98.331	99.343	155.528	337.642	2172.882	2604.995	4191.149	346.244	2107.486	2554.804	3079.397	88.251	287.432	200.710	221.862	74.455	481.601	226.620	607.194	
eum191_catala_exp2_b.mat	"a"	80717.300	80787.300	0	0	0	0	0	0	0	0	0	0	0	0	1.486	0	0	0	0	0.306	0	0	0	0	0	0	0	0	0	0	0	93.852	92.453	95.379	123.320	481.877	1692.346	2376.815	4141.741	462.677	1665.337	2309.794	2916.017	199.177	115.521	272.493	434.754	144.092	172.414	464.412	536.646	
eum191_catala_exp2_b.mat	"i"	85539.300	85599.300	0	0	0	0	0	0	0	0	0	0	0	0	1.967	0	0	0	0	0.594	0	0	0	0	0	0	0	0	0	0	0	101.071	100.919	101.112	125.216	351.306	2075.184	2627.409	4199.603	354.490	2080.624	2626.206	3284.457	127.351	239.875	286.765	227.691	117.311	277.903	595.295	842.620	
eum191_catala_exp2_b.mat	"a"	85679.300	85749.300	0	0	0	0	0	0	0	0	0	0	0	0	1.893	0	0	0	0	0.314	0	0	0	0	0	0	0	0	0	0	0	99.177	99.613	98.236	147.894	473.535	1556.656	2407.123	4348.171	476.512	1380.348	2332.325	3007.802	207.599	465.710	259.733	339.645	142.345	697.252	324.078	546.489	
eum191_catala_exp2_b.mat	"i"	90709.300	90759.300	0	0	0	0	0	0	0	0	0	0	0	0	3.825	0	0	0	0	0.552	0	0	0	0	0	0	0	0	0	0	0	102.999	102.328	103.086	103.956	346.998	2196.441	2630.623	4281.752	347.939	2059.729	2623.775	3207.694	83.053	280.368	222.873	198.796	75.861	420.736	305.253	807.774	
eum191_catala_exp2_b.mat	"a"	90819.428	90889.300	0	0	0	0	0	0	0	0	0	0	0	0	2.701	0	0	0	0	0.408	0	0	0	0	0	0	0	0	0	0	0	99.582	99.153	99.282	153.242	462.627	1738.183	2535.519	4232.648	443.496	1698.792	2512.890	2923.633	128.852	202.185	200.377	265.394	103.604	330.767	343.604	650.586	
eum191_catala_exp2_b.mat	"i"	96885.300	96957.669	0	0	0	0	0	0	0	0	0	0	0	23.021	7.153	16.016	30.903	31.900	30.534	0.000	0	0	0	0	0	0	0	0	0	0	0	111.308	110.890	111.004	111.598	349.762	2217.276	2649.100	4209.024	337.947	2136.841	2702.549	3406.337	90.992	279.057	227.217	116.054	84.233	417.551	539.778	1466.499	
eum191_catala_exp2_b.mat	"a"	97005.300	97071.840	0	0	0	0	0	0	0	0	0	0	0	21.674	6.010	13.996	27.352	27.949	27.070	0.362	0	0	0	0	0	0	0	0	0	0	0	107.171	106.276	107.069	107.510	429.840	1670.064	2428.439	4187.288	429.272	1556.727	2379.243	3063.120	211.351	597.398	315.685	143.443	179.590	877.123	387.577	515.117	
eum191_catala_exp2_c.mat	"i"	3490.000	3547.566	0	0	0	0	0	0	0	0	0	0	0	0	3.209	0	0	0	0	0.394	0	0	0	0	0	0	0	0	0	0	0	101.182	101.020	101.294	164.914	350.948	2102.740	2574.071	4278.814	361.858	2043.026	2552.898	3248.470	128.484	391.950	207.882	175.470	111.763	494.631	241.445	713.126	
eum191_catala_exp2_c.mat	"a"	3600.000	3696.672	15.008	18.179	6.629	-9.190	-4.857	0.153	-3.172	11.550	24.198	19.865	14.855	19.959	2.179	15.118	24.250	24.252	25.121	0.251	15.439	20.145	12.528	14.683	7.633	2.762	-4.706	7.616	0.757	7.807	12.677	95.316	94.285	95.633	121.551	531.591	1596.064	2470.183	4111.052	524.053	1568.735	2464.180	2894.846	206.880	174.584	202.299	267.292	142.557	235.994	376.104	678.751	
eum191_catala_exp2_c.mat	"i"	9411.200	9468.694	0	0	0	0	0	0	0	0	0	0	0	0	5.747	0	0	0	0	0.650	0	0	0	0	0	0	0	0	0	0	0	106.432	105.687	106.419	107.006	334.974	2163.400	2564.260	4191.459	332.565	2094.724	2594.201	3558.602	72.821	405.158	220.250	199.393	75.488	436.120	471.892	561.161	
eum191_catala_exp2_c.mat	"a"	9521.200	9601.200	16.725	18.656	2.308	-8.557	1.524	1.578	-1.930	16.347	25.283	15.202	15.148	17.803	2.516	10.717	21.076	21.027	22.760	0.470	17.440	22.052	12.544	12.178	9.530	2.704	-4.612	9.508	5.262	7.910	14.736	101.340	101.390	101.783	126.567	425.229	1577.180	2279.243	4179.157	483.036	1592.584	2326.787	3391.159	357.357	139.755	264.776	270.244	367.029	171.065	275.491	731.095	
eum191_catala_exp2_c.mat	"i"	15514.645	15571.119	0	0	0	0	0	0	0	0	0	0	0	0	4.227	0	0	0	0	0.449	0	0	0	0	0	0	0	0	0	0	0	102.701	102.254	102.935	136.590	360.004	2265.721	2809.032	4171.044	369.208	1877.661	2505.190	3252.684	108.357	190.916	161.788	128.867	101.063	330.378	194.041	394.318	
eum191_catala_exp2_c.mat	"a"	15626.585	15736.509	16.909	17.271	10.361	-6.901	-2.131	-1.671	-0.362	6.909	23.810	19.040	18.580	22.148	3.226	17.111	20.886	20.902	22.709	0.377	17.273	18.856	16.812	17.980	12.139	4.240	-1.582	2.043	-0.707	5.134	13.033	97.980	97.406	98.180	133.487	557.857	1536.397	2314.087	4110.550	551.122	1527.763	2298.215	3063.241	170.810	178.166	248.737	174.311	115.952	211.134	263.925	472.681	
eum191_catala_exp2_c.mat	"i"	22205.200	22265.200	0	0	0	0	0	0	0	0	0	0	0	0	5.564	0	0	0	0	0.454	0	0	0	0	0	0	0	0	0	0	0	102.887	102.417	103.028	135.850	386.549	2159.937	2642.320	3372.129	382.228	2046.003	2620.108	3385.053	41.626	251.963	101.369	286.318	34.000	335.554	140.928	387.235	
eum191_catala_exp2_c.mat	"a"	22317.784	22435.200	17.939	17.551	7.919	-8.296	-5.080	-0.710	0.387	9.632	26.234	23.019	18.649	18.686	2.914	11.457	16.217	17.442	18.565	0.246	18.298	19.118	15.183	16.581	8.597	1.562	-0.819	3.935	1.718	9.702	16.736	100.021	100.605	99.739	122.777	556.051	1636.774	2550.961	4320.754	549.777	1620.118	2548.478	3195.698	244.031	235.947	291.289	318.625	207.012	296.979	403.170	902.042	
eum191_catala_exp2_c.mat	"i"	28195.200	28265.200	0	0	0	0	0	0	0	0	0	0	0	0	3.537	0	0	0	0	0.620	0	0	0	0	0	0	0	0	0	0	0	101.417	100.847	102.342	116.834	354.002	2177.843	2622.766	4221.297	355.756	1988.357	2589.992	3103.563	78.297	227.427	119.480	242.776	63.006	510.363	187.470	909.614	
eum191_catala_exp2_c.mat	"a"	28306.365	28385.200	17.275	17.168	5.060	-7.455	-7.819	-4.014	0.107	12.108	24.729	25.093	21.288	18.543	2.284	10.064	22.150	23.842	25.250	0.464	17.953	20.402	14.268	13.705	0.278	-4.025	-2.450	6.134	4.247	17.675	21.978	99.412	87.458	100.125	123.917	444.277	1557.550	2365.769	4307.162	445.136	1532.112	2339.736	3168.540	205.404	277.577	319.075	274.285	165.061	370.236	984.042	805.195	
eum191_catala_exp2_c.mat	"i"	33440.164	33509.200	0	0	0	0	0	0	0	0	0	0	0	0	5.400	0	0	0	0	0.500	0	0	0	0	0	0	0	0	0	0	0	103.423	103.423	103.330	124.188	363.227	2349.397	2888.307	4261.151	360.091	1941.784	2430.396	2967.418	62.565	171.526	223.029	171.598	53.118	968.365	505.425	520.172	
eum191_catala_exp2_c.mat	"a"	33579.200	33659.200	0	0	0	0	0	0	0	0	0	0	0	17.946	2.424	11.071	20.102	20.896	23.111	0.323	0	0	0	0	0	0	0	0	0	0	0	99.305	87.157	99.509	141.479	411.244	1649.208	2404.343	4274.928	433.193	1660.331	2453.561	3607.581	228.527	219.268	252.864	193.646	216.354	264.054	289.741	1051.813	
eum191_catala_exp2_c.mat	"i"	39103.200	39163.200	0	0	0	0	0	0	0	0	0	0	0	0	4.396	0	0	0	0	0.347	0	0	0	0	0	0	0	0	0	0	0	113.530	115.094	111.925	114.593	360.177	2150.838	2616.995	4284.556	356.937	2013.848	2588.069	3494.800	108.022	315.115	163.582	108.724	100.654	457.582	226.012	1095.768	
eum191_catala_exp2_c.mat	"a"	39213.200	39283.200	0	0	0	0	0	0	0	0	0	0	0	17.615	6.883	10.945	23.650	24.730	25.466	0.161	0	0	0	0	0	0	0	0	0	0	0	115.376	112.320	115.452	114.341	468.257	1781.917	2662.610	4204.336	448.356	1759.481	2426.823	2965.767	131.413	151.460	109.198	160.700	111.052	669.316	558.110	1863.793	
eum191_catala_exp2_c.mat	"i"	43899.200	43949.200	0	0	0	0	0	0	0	0	0	0	0	0	2.863	0	0	0	0	0.608	0	0	0	0	0	0	0	0	0	0	0	103.235	103.286	103.378	113.194	370.963	2067.200	2570.949	4300.129	372.833	2004.081	2537.782	3210.971	88.031	175.315	173.543	221.990	62.721	237.751	224.549	790.699	
