Filename	Label	seg_Start	seg_End	H1c_mean	H2c_mean	H4c_mean	A1c_mean	A2c_mean	A3c_mean	H2Kc_mean	H1H2c_mean	H2H4c_mean	H1A1c_mean	H1A2c_mean	H1A3c_mean	H42Kc_mean	H2KH5Kc_mean	CPP_mean	Energy_mean	HNR05_mean	HNR15_mean	HNR25_mean	HNR35_mean	SHR_mean	H1u_mean	H2u_mean	H4u_mean	A1u_mean	A2u_mean	A3u_mean	H2Ku_mean	H5Ku_mean	H1H2u_mean	H2H4u_mean	H1A1u_mean	H1A2u_mean	H1A3u_mean	H42Ku_mean	H2KH5Ku_mean	strF0_mean	sF0_mean	pF0_mean	shrF0_mean	oF0_mean	sF1_mean	sF2_mean	sF3_mean	sF4_mean	pF1_mean	pF2_mean	pF3_mean	pF4_mean	oF1_mean	oF2_mean	oF3_mean	oF4_mean	sB1_mean	sB2_mean	sB3_mean	sB4_mean	pB1_mean	pB2_mean	pB3_mean	pB4_mean	oB1_mean	oB2_mean	oB3_mean	oB4_mean	epoch_mean	
lrv099_spanish_exp2_b.mat	"i"	47563.400	47633.400	17.737	6.444	-18.975	-25.050	-24.021	-15.710	-19.468	11.293	25.419	42.787	41.758	33.447	0.493	5.679	23.278	1.158	25.502	34.181	39.474	41.290	0.000	18.405	9.390	1.069	1.097	-9.239	-8.955	-16.033	-25.146	9.015	8.321	17.308	27.644	27.360	17.101	9.940	199.338	199.382	199.051	199.711	0	787.363	2149.939	2969.491	3739.692	410.862	2478.129	3681.610	4202.449	0	0	0	0	364.689	249.339	302.263	171.639	382.971	441.237	972.852	1739.483	0	0	0	0	0.211	
lrv099_spanish_exp2_b.mat	"o"	47674.012	47746.232	18.667	6.668	-14.032	-19.664	-23.729	-6.532	-16.314	11.999	20.699	38.331	42.396	25.199	2.282	6.214	22.925	1.442	33.266	39.868	42.969	42.993	0.000	19.355	9.700	6.726	7.355	-4.897	-6.603	-13.769	-22.528	9.655	2.974	12.000	24.252	25.958	20.495	8.888	207.744	208.103	206.578	207.760	0	864.044	1725.274	3128.352	3698.738	795.364	2808.069	3692.493	4154.506	0	0	0	0	272.959	188.510	152.348	154.853	649.521	949.024	821.318	515.347	0	0	0	0	0.205	
lrv099_spanish_exp2_b.mat	"i"	52415.400	52475.540	14.064	18.084	17.271	13.892	-0.265	3.439	4.040	-4.020	0.813	0.172	14.329	10.625	13.231	25.866	23.592	2.474	30.132	43.422	47.766	48.914	0.000	22.315	10.514	-3.100	22.314	-9.941	-9.716	-13.626	-21.826	11.800	13.614	0.001	32.256	32.030	10.527	8.223	206.583	206.407	205.382	205.335	0	218.798	2180.953	2903.079	3789.592	275.323	2473.784	3585.955	4268.965	0	0	0	0	29.813	283.809	202.642	233.588	176.227	491.757	951.074	721.842	0	0	0	0	0.210	
lrv099_spanish_exp2_b.mat	"o"	52513.968	52585.400	11.582	10.284	14.402	-5.513	-3.851	5.797	2.969	1.299	-4.119	17.095	15.433	5.785	11.434	27.249	24.561	1.205	34.718	39.042	44.604	45.460	0.000	17.019	12.806	2.835	9.887	-1.767	-10.236	-12.186	-24.280	4.213	9.971	7.132	18.786	27.256	15.021	12.569	222.887	222.394	221.512	222.649	0	365.049	1552.459	2944.379	3899.112	701.141	1950.473	3818.343	4290.001	0	0	0	0	253.708	206.409	336.838	183.103	727.117	929.270	421.645	1119.734	0	0	0	0	0.222	
lrv099_spanish_exp2_b.mat	"i"	57953.420	58011.270	12.138	17.505	18.300	10.944	1.788	1.502	1.432	-5.367	-0.795	1.194	10.350	10.636	16.868	26.105	24.706	1.745	31.960	41.921	45.130	47.336	0.000	20.302	11.472	-0.878	20.192	-6.233	-10.880	-10.365	-24.673	8.831	12.350	0.110	26.536	31.182	9.487	16.045	202.602	202.605	202.807	203.620	0	230.280	2094.728	2814.043	3744.917	333.265	2188.840	3594.744	4254.864	0	0	0	0	69.590	103.743	271.555	156.055	273.651	283.823	689.888	930.559	0	0	0	0	0.203	
lrv099_spanish_exp2_b.mat	"o"	58050.640	58117.400	11.985	17.446	26.650	9.170	3.022	11.989	11.362	-5.461	-9.204	2.815	8.963	-0.004	15.288	34.323	24.629	1.862	35.669	41.408	44.948	44.227	0.000	19.896	12.529	9.076	19.077	-0.775	-8.642	-11.544	-22.961	7.367	3.453	0.819	20.671	28.538	20.619	12.156	203.238	202.728	202.744	203.318	0	247.590	1577.508	2886.310	3729.950	608.874	1661.212	3477.960	4040.460	0	0	0	0	256.418	227.723	230.467	185.801	693.263	994.550	895.731	548.298	0	0	0	0	0.209	
lrv099_spanish_exp2_b.mat	"i"	62814.961	62868.644	12.183	16.631	18.945	12.052	-1.698	2.813	-0.493	-4.448	-2.314	0.131	13.881	9.370	19.438	22.526	24.927	1.708	30.398	41.995	47.157	48.224	0.000	20.551	8.963	-1.572	20.550	-11.795	-10.159	-16.129	-23.019	11.588	10.535	0.001	32.346	30.710	14.558	6.499	208.678	208.969	208.043	208.214	0	222.049	2225.046	2921.534	3750.413	303.271	2629.003	3569.056	4260.083	0	0	0	0	29.506	317.628	160.339	204.179	265.949	583.021	994.163	2033.961	0	0	0	0	0.218	
lrv099_spanish_exp2_b.mat	"o"	62907.346	62977.400	10.258	12.615	17.857	-2.897	-1.033	7.239	6.512	-2.356	-5.243	13.155	11.291	3.019	11.345	31.228	23.138	1.009	34.141	37.835	42.440	43.068	0.000	16.814	11.665	3.572	10.248	-0.812	-11.162	-15.010	-24.716	5.149	8.093	6.565	17.626	27.976	18.583	10.237	217.973	217.775	217.813	218.468	0	303.160	1501.143	2857.786	3803.584	761.742	1893.914	3756.830	4159.063	0	0	0	0	198.169	200.997	235.081	228.966	905.756	725.332	885.430	420.110	0	0	0	0	0.211	
lrv099_spanish_exp2_b.mat	"i"	68321.400	68380.500	11.383	16.735	17.821	8.758	-2.929	-0.797	0.263	-5.352	-1.086	2.626	14.313	12.181	17.558	27.662	24.033	1.403	30.071	40.384	45.208	46.511	0.000	19.196	11.697	-0.619	18.565	-11.161	-12.346	-16.026	-27.399	7.499	12.316	0.631	30.357	31.543	15.407	12.018	201.663	201.808	201.605	203.620	0	236.049	2230.526	2899.525	3801.199	363.250	2444.459	3641.139	4350.891	0	0	0	0	73.835	336.240	385.265	285.745	225.021	567.793	890.727	1604.137	0	0	0	0	0.197	
lrv099_spanish_exp2_b.mat	"o"	68426.239	68481.400	10.519	15.302	22.501	6.527	0.220	7.740	4.002	-4.783	-7.199	3.992	10.299	2.779	18.499	29.479	22.623	1.202	26.767	34.443	38.759	40.319	0.000	18.411	10.694	5.063	16.971	-3.595	-11.478	-15.524	-25.477	7.717	5.631	1.440	22.005	29.889	20.587	10.083	209.645	209.036	208.887	210.000	0	258.371	1636.151	2895.034	3784.497	551.779	1582.170	3485.260	4169.633	0	0	0	0	185.853	255.438	263.297	193.285	576.312	831.102	582.213	378.619	0	0	0	0	0.214	
lrv099_spanish_exp2_b.mat	"i"	73559.690	73609.693	20.436	6.386	-26.008	-28.611	-24.736	-22.173	-20.296	14.050	32.395	49.048	45.172	42.609	-5.712	3.148	24.140	1.867	30.582	40.984	45.269	46.347	0.000	21.101	9.321	-2.824	-2.639	-10.918	-11.904	-14.981	-23.444	11.781	12.145	23.741	32.019	33.005	12.157	8.287	203.831	203.809	204.534	203.521	0	791.765	2248.011	2936.908	4013.018	279.790	2518.896	3792.209	4384.585	0	0	0	0	451.828	381.042	331.576	245.386	222.904	463.480	716.830	1030.703	0	0	0	0	0.196	
lrv099_spanish_exp2_b.mat	"o"	73646.967	73709.400	18.988	8.065	-12.215	-15.935	-20.850	-11.597	-15.724	10.922	20.280	34.923	39.838	30.585	3.509	7.941	24.095	1.758	33.324	40.424	44.545	44.900	0.000	19.702	11.227	10.050	10.736	-2.627	-9.494	-11.768	-23.665	8.475	1.177	8.966	22.329	29.196	21.819	12.139	203.773	203.147	203.047	203.620	0	807.674	1664.216	2891.902	3757.581	637.793	1637.795	3391.564	4174.836	0	0	0	0	189.759	165.445	193.443	203.322	373.313	845.628	602.294	396.287	0	0	0	0	0.190	
lrv099_spanish_exp2_b.mat	"i"	78808.459	78858.263	11.064	16.943	18.792	9.782	-0.590	4.175	1.295	-5.879	-1.849	1.282	11.654	6.889	17.497	25.842	24.134	1.375	27.678	38.929	44.316	44.981	0.000	19.207	10.879	-0.753	19.065	-11.248	-9.584	-16.231	-24.546	8.328	11.632	0.141	30.455	28.790	15.478	7.907	203.756	203.280	202.822	203.620	0	229.904	2310.335	3070.776	4026.084	359.573	2673.222	3501.733	4148.472	0	0	0	0	55.488	235.838	294.496	300.417	283.107	697.438	1209.866	514.404	0	0	0	0	0.216	
lrv099_spanish_exp2_b.mat	"o"	78919.839	78963.400	10.488	13.622	18.710	-0.122	-6.069	5.586	11.703	-3.135	-5.087	10.609	16.557	4.902	7.007	37.139	22.015	1.096	27.931	33.069	40.643	44.119	0.000	17.585	11.350	4.724	11.777	-5.526	-18.466	-17.212	-25.437	6.235	6.627	5.808	23.111	36.050	21.936	8.264	210.846	209.869	210.143	209.901	0	281.471	1274.063	2975.873	4017.684	495.957	1265.911	3985.492	4248.566	0	0	0	0	156.790	758.016	903.610	205.631	740.981	441.632	389.304	777.076	0	0	0	0	0.205	
lrv099_spanish_exp2_b.mat	"i"	84573.400	84623.400	19.491	8.643	-19.033	-26.625	-23.691	-19.680	-18.788	10.848	27.676	46.116	43.182	39.172	-0.244	2.297	23.330	1.699	29.170	38.154	43.198	45.349	0.000	20.169	11.635	-0.095	-0.142	-8.331	-9.344	-12.394	-21.085	8.533	11.731	20.310	28.500	29.513	12.298	9.236	201.085	201.073	201.018	202.972	0	774.997	2188.884	2829.286	3694.990	365.939	2391.434	3623.542	4494.801	0	0	0	0	326.704	333.069	310.976	156.085	274.328	493.982	465.407	1995.730	0	0	0	0	0.196	
lrv099_spanish_exp2_b.mat	"o"	84660.516	84723.400	18.520	8.063	-14.112	-18.536	-22.932	-12.181	-15.650	10.457	22.175	37.056	41.452	30.701	1.538	8.681	22.661	1.578	29.903	36.196	40.672	41.174	0.000	19.192	10.993	8.754	8.731	-3.373	-9.984	-12.803	-24.331	8.199	2.239	10.461	22.564	29.176	21.557	11.867	203.459	203.088	202.536	203.459	0	837.775	1621.492	2896.934	3766.855	670.249	1838.076	3531.162	4110.858	0	0	0	0	230.387	264.791	200.621	165.833	511.688	881.551	489.237	432.431	0	0	0	0	0.190	
lrv099_spanish_exp2_b.mat	"i"	89225.400	89275.400	12.879	17.628	20.958	12.354	0.027	5.720	2.315	-4.749	-3.330	0.525	12.852	7.159	18.643	24.723	24.442	2.046	33.144	42.574	46.456	48.073	0.000	21.220	10.700	1.336	21.198	-7.308	-11.408	-12.733	-22.408	10.520	9.364	0.021	28.527	32.628	14.069	9.758	207.143	207.314	206.163	205.391	0	223.412	1968.029	2940.092	3656.456	308.881	2028.810	3488.043	4489.385	0	0	0	0	40.127	149.243	267.476	113.165	358.668	490.883	310.141	672.190	0	0	0	0	0.196	
lrv099_spanish_exp2_b.mat	"o"	89324.282	89391.526	9.657	14.426	22.666	4.729	-1.834	7.280	5.534	-4.769	-8.240	4.928	11.491	2.377	17.132	30.393	23.356	1.008	32.317	39.203	43.879	44.540	0.000	17.286	10.424	5.882	15.638	-4.791	-12.938	-16.252	-24.859	6.862	4.541	1.648	22.077	30.224	22.134	8.426	208.394	208.323	209.297	208.549	0	280.529	1599.143	2966.210	3715.287	600.312	1427.702	3574.829	4338.269	0	0	0	0	206.930	318.460	441.462	217.915	574.233	881.469	350.931	688.316	0	0	0	0	0.217	
lrv099_spanish_exp2_b.mat	"i"	94412.534	94475.071	13.419	18.089	17.713	12.443	1.603	3.896	5.589	-4.670	0.376	0.975	11.816	9.523	12.124	27.588	23.239	2.194	27.450	39.558	43.321	43.718	0.000	21.567	11.488	-2.085	21.421	-8.694	-7.171	-14.025	-21.999	10.079	13.573	0.146	30.261	28.738	11.940	7.989	204.591	204.936	204.340	203.825	0	223.959	2315.455	2930.539	3880.398	285.344	2663.917	3903.155	4269.401	0	0	0	0	41.149	364.098	220.375	309.430	282.459	348.323	898.287	1886.116	0	0	0	0	0.190	
lrv099_spanish_exp2_b.mat	"o"	94516.762	94575.400	8.965	14.207	23.788	7.320	0.444	15.769	7.151	-5.242	-9.581	1.645	8.521	-6.803	16.637	33.159	22.763	0.977	32.098	39.958	44.363	43.886	0.000	17.403	8.354	5.637	17.145	-3.599	-7.835	-16.690	-26.008	9.049	2.717	0.258	21.002	25.238	22.327	9.549	212.756	211.364	210.998	211.682	0	239.514	1621.756	3121.260	3552.045	646.768	1626.249	3544.170	4453.900	0	0	0	0	136.277	152.583	216.779	170.824	788.017	630.561	300.298	584.107	0	0	0	0	0.203	
lrv099_spanish_exp2_b.mat	"i"	99059.400	99116.120	11.952	16.625	16.766	11.511	-1.478	7.792	2.247	-4.673	-0.142	0.441	13.430	4.160	14.520	26.109	22.400	1.636	29.494	39.657	43.291	43.956	0.000	20.377	9.556	-2.956	20.353	-9.283	-9.085	-14.962	-23.862	10.821	12.512	0.024	29.660	29.463	12.005	9.004	208.742	209.070	207.672	208.698	0	228.911	2051.272	2957.352	3719.421	280.774	2359.618	3443.421	4039.645	0	0	0	0	47.608	231.670	159.452	116.346	346.730	631.138	917.374	493.809	0	0	0	0	0.207	
lrv099_spanish_exp2_b.mat	"o"	99160.653	99239.400	10.045	13.944	20.067	-0.183	-0.453	7.842	4.997	-3.899	-6.124	10.228	10.498	2.203	15.070	29.898	23.900	1.050	34.126	37.240	42.730	43.590	0.000	16.979	11.873	4.769	12.320	-1.646	-10.834	-14.257	-24.901	5.106	7.104	4.659	18.626	27.813	19.026	10.903	216.918	217.178	217.259	218.649	0	287.708	1590.302	2931.029	3912.296	531.301	1572.560	3566.503	4107.470	0	0	0	0	189.471	224.166	279.919	192.457	849.706	717.067	909.732	362.654	0	0	0	0	0.215	
lrv099_spanish_exp2_c.mat	"i"	1850.000	1900.000	19.233	6.684	-21.282	-26.755	-24.545	-25.604	-21.720	12.549	27.966	45.989	43.778	44.837	0.438	3.273	22.179	1.475	21.974	31.630	37.472	40.101	0.000	19.891	9.586	-0.794	-0.642	-10.459	-12.738	-16.946	-24.993	10.305	10.379	20.533	30.350	32.629	16.152	8.784	199.371	199.132	199.266	200.588	0	774.551	2301.667	2807.384	3778.548	363.630	2470.389	3769.680	4588.157	0	0	0	0	386.379	487.346	478.071	227.569	293.471	376.455	779.318	2461.917	0	0	0	0	0.196	
lrv099_spanish_exp2_c.mat	"o"	1953.585	2010.000	18.026	7.149	-15.497	-20.274	-24.318	-14.630	-15.378	10.877	22.646	38.300	42.343	32.655	-0.119	9.750	23.114	1.294	30.306	38.110	42.383	43.188	0.000	18.729	10.242	5.991	6.710	-5.222	-12.582	-13.701	-25.128	8.486	4.251	12.018	23.951	31.310	19.692	11.402	203.120	203.104	202.987	203.001	0	833.850	1609.926	2885.384	3763.861	612.133	1687.485	3682.311	4014.151	0	0	0	0	283.740	288.783	314.966	155.436	880.432	1228.378	618.678	1063.955	0	0	0	0	0.193	
lrv099_spanish_exp2_c.mat	"i"	6315.700	6375.700	13.159	18.924	17.778	11.681	-1.036	2.692	4.521	-5.765	1.147	1.478	14.195	10.467	13.256	27.860	23.868	2.098	31.337	42.305	46.330	47.056	0.000	21.188	13.152	-1.293	21.011	-9.877	-10.465	-13.728	-23.339	8.036	14.445	0.178	31.065	31.654	12.435	9.646	201.121	201.132	201.177	203.620	0	231.225	2217.493	2934.843	3830.637	337.946	2510.271	3588.568	4015.651	0	0	0	0	71.887	270.488	217.691	145.467	183.723	517.910	1502.699	1013.222	0	0	0	0	0.197	
lrv099_spanish_exp2_c.mat	"o"	6416.352	6475.700	11.089	16.219	26.593	8.799	0.020	14.338	8.976	-5.130	-10.374	2.290	11.069	-3.249	17.617	32.467	22.815	1.555	30.669	38.478	41.614	41.022	0.000	19.052	10.849	8.415	18.439	-4.743	-7.238	-12.889	-23.491	8.203	2.434	0.613	23.795	26.290	21.304	11.214	203.993	204.310	203.222	204.085	0	231.348	1694.002	3038.372	3594.108	661.154	1804.031	3463.800	4193.359	0	0	0	0	157.356	170.505	152.418	138.444	566.837	1004.257	349.421	615.183	0	0	0	0	0.213	
lrv099_spanish_exp2_c.mat	"i"	11353.700	11422.918	13.529	18.367	16.817	13.061	0.610	3.829	3.692	-4.838	1.550	0.467	12.919	9.699	13.125	25.818	23.035	2.276	27.753	39.751	44.202	44.616	0.000	21.832	11.357	-3.227	21.822	-9.319	-9.424	-13.106	-22.126	10.475	14.584	0.009	31.150	31.256	9.879	8.859	205.922	206.067	204.978	205.367	0	223.346	2223.672	2969.534	3831.954	285.364	2513.714	3692.299	4297.149	0	0	0	0	42.403	267.882	241.710	212.731	235.346	435.427	752.063	1047.720	0	0	0	0	0.214	
lrv099_spanish_exp2_c.mat	"o"	11447.948	11508.853	11.118	14.525	17.832	-1.878	-4.333	5.493	-0.246	-3.408	-3.306	12.996	15.451	5.625	18.078	24.552	24.131	1.293	30.709	36.669	41.085	41.525	0.000	17.804	12.727	2.179	10.741	-6.787	-10.088	-12.010	-24.798	5.077	10.548	7.063	24.591	27.892	14.189	12.639	217.623	217.175	216.618	218.612	0	298.307	1706.884	2864.858	3722.558	527.162	1747.135	3482.635	4041.504	0	0	0	0	172.879	357.583	263.625	138.187	454.627	1281.610	770.626	427.856	0	0	0	0	0.210	
lrv099_spanish_exp2_c.mat	"i"	16017.700	16072.797	11.876	16.523	15.383	9.252	0.870	2.633	4.794	-4.647	1.140	2.623	11.005	9.243	10.588	28.237	22.544	1.538	25.483	37.099	41.699	41.749	0.000	19.662	11.360	-3.325	19.000	-8.445	-8.318	-15.217	-23.443	8.302	14.684	0.661	28.107	27.980	11.893	8.643	202.488	202.786	202.025	203.575	0	241.213	2346.870	2977.536	3908.749	449.524	2777.682	3817.863	4134.306	0	0	0	0	84.915	423.830	291.398	240.968	418.364	372.220	994.687	1233.521	0	0	0	0	0.196	
lrv099_spanish_exp2_c.mat	"o"	16104.592	16170.431	16.955	5.660	-12.560	-18.759	-21.832	-7.010	-14.348	11.295	18.220	35.714	38.787	23.965	1.788	11.138	22.057	1.061	32.409	38.436	42.771	42.390	0.000	18.090	8.490	5.800	7.796	-3.000	-8.528	-16.203	-25.486	9.600	2.690	10.295	21.090	26.619	22.003	9.279	209.499	209.595	208.636	209.581	0	876.532	1606.616	3049.942	3441.906	618.635	1800.487	3533.439	4422.162	0	0	0	0	248.768	156.918	207.433	162.474	816.708	578.056	485.459	954.098	0	0	0	0	0.212	
lrv099_spanish_exp2_c.mat	"i"	21143.700	21215.102	11.663	17.045	17.767	10.345	2.576	4.819	3.391	-5.383	-0.722	1.318	9.087	6.844	14.376	26.498	23.802	1.618	31.886	41.977	46.576	45.780	0.000	20.057	10.842	-1.731	19.883	-7.697	-5.836	-15.494	-23.107	9.215	12.573	0.174	27.754	25.893	13.763	7.637	210.220	210.264	209.681	210.539	0	235.932	2413.619	3009.555	3996.485	340.532	2721.944	3499.212	4192.994	0	0	0	0	60.522	294.602	212.766	225.823	273.174	407.882	1357.636	416.259	0	0	0	0	0.222	
lrv099_spanish_exp2_c.mat	"o"	21262.406	21343.700	10.541	16.151	25.651	8.340	0.321	10.628	5.862	-5.610	-9.500	2.201	10.221	-0.086	19.789	29.793	24.896	1.403	28.430	38.462	43.308	44.299	0.000	18.731	10.777	7.436	18.262	-4.659	-10.423	-13.110	-23.931	7.955	3.340	0.469	23.391	29.154	20.546	10.916	206.902	206.569	207.943	207.492	0	243.077	1742.447	3058.467	3715.272	604.819	1599.351	3498.752	4224.624	0	0	0	0	142.836	126.928	230.357	238.429	408.200	964.861	493.544	358.832	0	0	0	0	0.205	
lrv099_spanish_exp2_c.mat	"i"	25618.412	25664.368	13.316	16.787	16.210	13.043	-1.606	5.173	4.644	-3.471	0.577	0.273	14.922	8.143	11.566	29.584	21.960	2.048	25.667	36.403	40.863	43.137	0.000	21.428	9.515	-3.863	21.426	-10.642	-12.742	-14.574	-24.940	11.912	13.378	0.002	32.070	34.170	10.711	11.357	201.781	201.900	201.666	203.512	0	219.224	2155.661	3029.201	3822.327	272.236	2358.229	3678.705	4193.477	0	0	0	0	40.708	335.248	439.486	255.522	247.072	524.980	654.220	928.603	0	0	0	0	0.191	
lrv099_spanish_exp2_c.mat	"o"	25701.968	25769.700	11.894	17.830	27.757	10.496	3.698	11.686	7.416	-5.937	-9.927	1.397	8.196	0.207	20.341	31.160	23.886	1.928	31.118	37.612	41.871	42.831	0.000	20.020	11.894	9.228	19.775	-1.619	-8.984	-11.286	-23.745	8.126	2.666	0.245	21.639	29.005	20.515	12.958	203.385	202.409	202.523	203.437	0	233.111	1662.893	2936.855	3705.347	612.857	1652.654	3532.603	4102.299	0	0	0	0	206.820	147.456	220.706	186.171	393.878	697.187	529.856	680.616	0	0	0	0	0.203	
lrv099_spanish_exp2_c.mat	"i"	30953.700	31017.647	20.116	7.764	-17.921	-25.476	-22.247	-19.109	-19.823	12.353	25.685	45.592	42.363	39.225	1.902	3.034	23.619	1.966	29.273	39.601	43.762	44.725	0.000	20.820	10.899	0.884	0.162	-8.470	-10.818	-11.315	-22.856	9.922	10.014	20.658	29.290	31.638	12.200	11.595	203.236	204.007	202.664	203.194	0	768.813	2134.072	2885.962	3651.835	329.676	2367.997	3588.873	4286.760	0	0	0	0	373.167	236.585	296.216	117.581	280.411	450.198	312.587	2299.373	0	0	0	0	0.215	
lrv099_spanish_exp2_c.mat	"o"	31047.303	31113.700	16.472	6.636	-10.359	-20.411	-18.827	-8.492	-9.774	9.836	16.994	36.883	35.299	24.964	-0.584	14.575	22.320	1.165	26.194	31.823	38.167	39.582	0.000	17.821	11.109	-0.003	4.448	-2.362	-12.027	-13.333	-24.350	6.712	11.112	13.373	20.183	29.848	13.330	10.932	224.630	223.706	221.685	223.942	0	660.919	1507.859	2972.367	3782.528	508.789	1807.432	3636.577	4172.301	0	0	0	0	644.788	255.842	331.739	231.399	685.958	821.985	423.053	726.653	0	0	0	0	0.235	
lrv099_spanish_exp2_c.mat	"i"	36603.700	36671.769	12.143	16.848	16.225	11.326	0.308	2.628	-0.005	-4.706	0.623	0.816	11.835	9.514	16.230	25.005	24.876	1.777	30.646	41.271	44.980	46.638	0.000	20.419	10.404	-3.262	20.386	-8.020	-11.809	-12.594	-25.010	10.015	13.666	0.033	28.440	32.228	9.331	12.455	203.847	204.067	204.351	203.584	0	227.638	2089.875	2877.712	3760.631	298.914	2286.829	3704.414	4274.082	0	0	0	0	54.634	163.162	269.469	150.653	269.315	335.883	503.194	1428.058	0	0	0	0	0.203	
lrv099_spanish_exp2_c.mat	"o"	36703.327	36763.700	12.357	17.277	23.749	11.006	1.827	7.089	7.510	-4.920	-6.472	1.351	10.530	5.268	16.239	31.418	23.406	1.815	26.317	35.482	40.287	42.554	0.000	20.552	11.450	5.272	20.388	-3.363	-12.282	-12.280	-23.908	9.102	6.178	0.164	23.915	32.834	17.552	11.697	203.831	203.206	203.475	203.747	0	235.255	1671.669	2868.107	3678.183	418.950	1595.491	3502.809	4117.576	0	0	0	0	110.752	179.647	293.902	214.173	606.533	605.414	638.363	765.193	0	0	0	0	0.194	
lrv099_spanish_exp2_c.mat	"i"	42123.836	42185.700	10.849	14.890	18.880	8.867	1.791	6.907	1.464	-4.041	-3.990	1.982	9.058	3.942	17.416	25.140	23.832	1.103	26.136	35.295	40.891	41.438	0.000	18.562	9.256	-0.403	18.054	-9.078	-5.957	-16.809	-23.675	9.306	9.659	0.508	27.640	24.519	16.407	6.148	196.824	196.043	196.306	197.384	0	231.628	2344.593	3050.351	4016.232	401.707	2856.983	3733.348	4362.435	0	0	0	0	108.578	298.502	205.818	330.616	379.645	517.690	1097.891	1731.205	0	0	0	0	0.190	
lrv099_spanish_exp2_c.mat	"o"	42248.179	42301.588	11.258	13.041	8.730	4.460	2.160	14.005	24.271	-1.783	4.311	6.798	9.098	-2.747	-15.541	51.123	21.748	1.434	26.119	32.138	39.856	43.393	0.000	18.786	11.377	6.603	15.916	6.813	-18.612	-16.761	-26.853	7.409	4.774	2.871	11.974	37.399	23.364	10.596	202.255	202.048	201.926	202.838	0	258.820	850.185	2833.506	3976.304	594.655	2105.359	4027.897	4447.838	0	0	0	0	198.135	191.260	973.044	293.959	614.429	642.460	888.471	790.089	0	0	0	0	0.200	
lrv099_spanish_exp2_c.mat	"i"	47277.700	47345.395	9.981	14.442	18.463	6.801	-2.994	3.112	0.807	-4.461	-4.022	3.180	12.975	6.869	17.657	27.715	23.615	0.947	28.972	36.620	41.859	43.274	0.000	17.499	9.862	0.411	16.610	-9.747	-12.908	-15.073	-26.909	7.636	9.451	0.888	27.245	30.407	15.484	13.098	196.952	196.807	196.600	196.883	0	235.327	2029.284	2958.543	3662.994	439.346	2216.055	3469.116	4109.600	0	0	0	0	95.134	225.256	331.921	108.565	305.098	674.459	1184.984	765.606	0	0	0	0	0.191	
lrv099_spanish_exp2_c.mat	"o"	47377.453	47437.700	10.281	13.433	22.409	-0.822	0.650	8.368	8.043	-3.152	-8.976	11.103	9.630	1.913	14.365	32.850	22.978	1.287	27.964	34.208	39.329	40.799	0.000	16.664	12.038	7.074	11.026	-1.375	-9.629	-10.972	-24.806	4.627	4.964	5.639	18.039	26.293	18.045	13.684	200.716	199.738	199.967	202.234	0	280.164	1574.128	2849.257	3709.656	594.715	1615.393	3494.502	4108.621	0	0	0	0	457.937	175.910	237.137	161.062	394.730	646.574	556.414	529.716	0	0	0	0	0.194	
lrv099_spanish_exp2_c.mat	"i"	52933.700	52993.700	12.630	17.722	17.561	8.837	0.498	-0.887	4.247	-5.092	0.161	3.792	12.132	13.516	13.314	28.093	23.909	1.803	24.703	34.596	40.446	42.031	0.000	20.188	13.246	-0.659	19.007	-8.385	-8.694	-13.424	-23.846	6.942	13.906	1.182	28.574	28.883	12.764	10.497	201.370	201.018	201.419	203.620	0	241.561	2331.740	2873.598	3807.298	361.133	2634.920	3704.672	4306.936	0	0	0	0	89.260	444.470	282.850	205.298	216.263	351.471	797.350	1530.630	0	0	0	0	0.213	
lrv099_spanish_exp2_c.mat	"o"	53028.544	53105.863	9.539	13.953	24.425	4.157	1.203	7.439	6.945	-4.414	-10.472	5.382	8.335	2.100	17.479	36.018	23.049	1.008	29.210	35.105	40.832	42.673	0.000	16.945	9.837	7.627	14.472	-2.048	-13.214	-14.460	-29.072	7.108	2.210	2.473	18.993	30.158	22.087	14.424	199.961	199.476	199.529	200.760	0	271.368	1543.594	2901.932	3674.425	677.199	1565.919	3596.833	4196.327	0	0	0	0	322.804	187.970	367.070	338.654	504.552	624.397	528.754	1028.606	0	0	0	0	0.205	
lrv099_spanish_exp2_c.mat	"i"	58013.700	58081.705	10.468	15.341	18.305	8.963	-0.540	0.771	1.280	-4.873	-2.964	1.504	11.007	9.696	17.025	26.847	22.903	1.217	25.818	34.233	39.520	41.962	0.000	18.554	9.437	-0.889	18.320	-9.424	-11.163	-13.839	-25.567	9.117	10.326	0.234	27.978	29.717	12.950	12.736	204.251	204.655	203.333	203.845	0	231.596	2205.487	2883.907	3877.398	374.116	2422.981	3721.713	4271.136	0	0	0	0	80.525	289.861	340.037	246.668	323.801	513.309	1073.719	1012.302	0	0	0	0	0.203	
