Filename	Label	seg_Start	seg_End	H1c_mean	H2c_mean	H4c_mean	A1c_mean	A2c_mean	A3c_mean	H1H2c_mean	H2H4c_mean	H1A1c_mean	H1A2c_mean	H1A3c_mean	CPP_mean	Energy_mean	HNR05_mean	HNR15_mean	HNR25_mean	HNR35_mean	SHR_mean	H1u_mean	H2u_mean	H4u_mean	A1u_mean	A2u_mean	A3u_mean	H1H2u_mean	H2H4u_mean	H1A1u_mean	H1A2u_mean	H1A3u_mean	strF0_mean	sF0_mean	pF0_mean	shrF0_mean	sF1_mean	sF2_mean	sF3_mean	sF4_mean	pF1_mean	pF2_mean	pF3_mean	pF4_mean	sB1_mean	sB2_mean	sB3_mean	sB4_mean	pB1_mean	pB2_mean	pB3_mean	pB4_mean	
lrv099_catala_exp2_b.mat	"a"	55276.094	55345.400	14.777	8.397	4.254	-1.130	-8.480	0.052	6.380	4.142	15.906	23.257	14.724	24.916	1.377	33.007	40.473	44.180	45.517	0.000	19.157	6.403	4.860	15.930	-6.080	-7.924	12.754	1.543	3.227	25.237	27.081	196.162	194.346	195.902	196.587	777.699	1804.314	3012.316	4100.110	646.367	1655.559	2847.900	4121.040	200.503	233.453	348.140	227.646	165.102	538.365	666.104	278.364	
lrv099_catala_exp2_b.mat	"i"	60860.898	60907.000	0	0	0	0	0	0	0	0	0	0	0	0	2.332	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	203.221	203.122	202.489	203.620	210.204	812.870	2240.257	3185.540	284.419	2069.943	2944.251	4006.000	33.695	325.960	203.527	174.025	289.306	1121.423	460.731	752.298	
lrv099_catala_exp2_b.mat	"a"	60947.000	61017.000	0	0	0	0	0	0	0	0	0	0	0	24.067	1.962	32.952	40.527	43.418	44.451	0.000	0	0	0	0	0	0	0	0	0	0	0	204.596	203.904	203.631	204.310	220.260	790.788	1842.987	3749.088	493.106	1776.628	2590.881	4114.946	250.015	383.424	152.292	248.296	287.341	619.504	988.679	337.047	
lrv099_catala_exp2_b.mat	"i"	65634.509	65673.793	0	0	0	0	0	0	0	0	0	0	0	0	2.176	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	205.364	205.401	206.359	204.766	681.624	2150.827	2973.750	3872.662	346.405	1999.209	2806.756	3879.971	354.559	127.119	176.122	215.987	172.127	737.591	621.662	282.139	
lrv099_catala_exp2_b.mat	"a"	65709.000	65777.614	19.133	4.598	-12.615	-17.916	-19.377	-13.556	14.535	17.213	37.049	38.510	32.689	23.695	1.323	30.534	39.729	42.622	43.655	0.000	19.995	8.595	0.190	6.659	-6.955	-10.565	11.400	8.405	13.336	26.951	30.560	199.127	197.667	198.536	199.412	688.892	1768.080	2952.369	4140.706	512.585	1662.918	2873.081	4150.049	415.486	156.442	306.672	228.451	210.743	339.893	722.897	280.949	
lrv099_catala_exp2_b.mat	"i"	70843.000	70890.618	0	0	0	0	0	0	0	0	0	0	0	0	2.618	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	206.595	206.329	205.726	204.912	215.919	2332.573	3000.804	3889.981	368.724	2566.591	3316.861	4201.564	49.570	137.837	145.483	220.152	343.497	582.325	655.514	332.849	
lrv099_catala_exp2_b.mat	"a"	70917.755	71001.253	11.858	14.636	23.510	10.827	4.600	10.520	-2.778	-8.874	1.031	7.258	1.338	25.391	1.486	40.069	46.896	49.979	50.748	0.000	20.070	7.850	3.749	19.867	-4.073	-6.281	12.220	4.101	0.203	24.143	26.351	209.673	209.356	209.423	209.749	244.978	1891.747	3016.480	4143.683	574.936	1654.906	2965.794	4166.332	224.439	147.149	140.852	326.479	200.541	652.174	551.955	490.799	
lrv099_catala_exp2_b.mat	"i"	75407.000	75457.000	0	0	0	0	0	0	0	0	0	0	0	0	1.800	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	200.673	201.196	200.556	202.464	212.289	2311.825	3040.949	3863.635	351.642	1532.525	3026.947	3897.231	64.471	268.146	120.718	199.737	337.091	1509.224	448.873	510.517	
lrv099_catala_exp2_b.mat	"a"	75487.000	75557.769	12.006	14.538	21.962	11.783	4.049	9.704	-2.532	-7.424	0.223	7.957	2.302	23.861	1.508	36.911	44.692	47.676	47.566	0.000	20.122	7.164	1.692	20.121	-5.644	-8.648	12.957	5.472	0.001	25.766	28.770	204.371	204.077	203.045	203.461	219.531	1852.922	3123.617	4123.647	464.105	1698.237	3221.236	4245.393	157.597	120.231	176.763	241.885	318.517	487.592	726.820	461.893	
lrv099_catala_exp2_b.mat	"i"	80407.000	80447.000	0	0	0	0	0	0	0	0	0	0	0	0	2.175	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	204.115	203.499	203.170	203.620	212.563	703.172	2260.870	3238.022	381.580	2418.738	3292.845	4319.375	49.275	244.795	176.379	164.299	315.670	564.443	812.446	581.620	
lrv099_catala_exp2_b.mat	"a"	80497.000	80557.000	0	0	0	0	0	0	0	0	0	0	0	23.384	1.782	31.570	40.408	44.372	45.555	0.000	0	0	0	0	0	0	0	0	0	0	0	200.801	199.343	200.025	201.672	199.275	738.467	1842.421	3770.558	558.205	1789.399	2549.191	4195.402	381.095	273.085	121.595	230.774	227.596	730.462	901.846	352.614	
lrv099_catala_exp2_b.mat	"i"	85133.000	85183.000	0	0	0	0	0	0	0	0	0	0	0	0	2.664	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	204.034	204.361	202.752	202.929	213.027	692.799	2633.016	3349.462	360.828	2226.581	2892.353	3969.272	43.987	247.744	204.887	154.042	342.987	846.314	609.799	306.232	
lrv099_catala_exp2_b.mat	"a"	85223.575	85293.000	0	0	0	0	0	0	0	0	0	0	0	23.240	2.031	34.454	42.035	44.863	44.750	0.000	0	0	0	0	0	0	0	0	0	0	0	200.999	200.114	201.199	201.595	217.477	758.105	1976.412	3127.772	530.657	1965.903	3221.207	4439.273	164.032	227.223	45.633	158.222	286.889	191.849	367.434	258.291	
lrv099_catala_exp2_b.mat	"i"	89957.000	90014.411	0	0	0	0	0	0	0	0	0	0	0	0	2.026	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	199.468	199.448	199.179	202.642	215.869	700.577	3077.201	3980.658	340.984	2431.739	3033.135	4017.630	68.004	301.473	135.521	175.152	222.887	939.302	875.608	358.971	
lrv099_catala_exp2_b.mat	"a"	90047.805	90117.000	10.971	13.252	9.630	9.624	3.191	35.087	-2.280	3.622	1.348	7.780	-24.115	22.851	0.969	32.039	40.945	44.057	43.919	0.000	18.722	8.427	0.909	18.242	6.601	-7.146	10.296	7.517	0.481	12.121	25.868	198.613	197.302	197.631	199.466	193.048	792.340	3042.920	3987.468	574.202	1717.208	3026.067	4075.946	379.977	287.185	135.020	239.448	191.344	339.347	410.314	300.230	
lrv099_catala_exp2_b.mat	"i"	93973.000	94013.000	0	0	0	0	0	0	0	0	0	0	0	0	1.930	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	200.184	199.861	201.259	203.338	736.609	2240.734	2949.676	3852.791	296.428	2253.592	3037.905	4121.917	323.885	177.415	198.928	252.152	290.325	1105.046	661.516	470.780	
lrv099_catala_exp2_b.mat	"a"	94043.141	94113.000	17.708	2.500	-17.305	-21.544	-20.529	-15.237	15.208	19.805	39.253	38.237	32.945	23.787	0.819	32.475	41.465	44.024	44.611	0.000	18.436	5.763	1.489	3.640	-7.675	-10.144	12.673	4.274	14.795	26.110	28.580	195.257	194.323	194.895	195.592	791.527	1880.575	3068.581	4191.664	617.718	1834.704	3142.598	4298.549	172.364	79.678	121.086	280.816	212.200	355.106	462.077	246.907	
lrv099_catala_exp2_c.mat	"i"	2940.000	2988.129	0	0	0	0	0	0	0	0	0	0	0	0	1.212	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	199.469	199.239	200.289	202.695	777.270	2258.056	3025.581	3902.543	361.306	2320.703	2885.047	3895.165	373.613	181.821	189.936	221.821	334.840	1117.686	722.752	310.759	
lrv099_catala_exp2_c.mat	"a"	3020.000	3090.000	16.061	2.955	-18.204	-21.639	-20.112	-14.699	13.106	21.159	37.700	36.174	30.761	25.076	0.717	32.326	40.011	43.540	45.071	0.194	16.746	5.995	3.390	3.831	-6.779	-9.739	10.751	2.605	12.915	23.526	26.485	194.675	193.167	194.311	195.269	746.673	1864.729	3058.689	4128.942	659.940	1826.363	2851.123	4172.027	172.587	126.745	327.353	266.981	152.828	384.528	1396.659	398.820	
lrv099_catala_exp2_c.mat	"i"	7077.100	7109.686	0	0	0	0	0	0	0	0	0	0	0	0	2.228	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	205.339	204.788	204.606	203.620	215.443	2258.110	2951.655	3924.731	398.996	2481.631	3030.435	4070.527	54.956	219.475	182.393	248.561	386.399	897.541	918.226	273.284	
lrv099_catala_exp2_c.mat	"a"	7150.595	7205.567	0	0	0	0	0	0	0	0	0	0	0	23.278	1.423	33.704	41.935	45.122	45.837	0.000	0	0	0	0	0	0	0	0	0	0	0	207.654	207.607	206.417	207.508	224.476	1882.418	3080.478	4130.582	482.803	1833.995	3155.821	4341.050	94.853	56.408	98.189	330.748	268.988	745.866	663.769	296.941	
lrv099_catala_exp2_c.mat	"i"	11334.248	11372.207	0	0	0	0	0	0	0	0	0	0	0	0	1.923	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	201.940	200.737	201.254	203.620	213.956	2157.962	3105.089	3886.770	349.953	1891.830	3069.603	3979.358	71.812	129.999	127.269	264.215	214.080	912.544	471.632	443.777	
lrv099_catala_exp2_c.mat	"a"	11427.100	11494.781	0	0	0	0	0	0	0	0	0	0	0	0	1.534	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	202.205	202.320	201.427	203.620	214.002	1762.313	3052.597	3880.968	376.200	1345.723	2955.406	3886.467	79.412	233.830	159.293	241.786	281.042	534.230	496.079	361.940	
lrv099_catala_exp2_c.mat	"i"	19623.100	19663.100	0	0	0	0	0	0	0	0	0	0	0	0	2.561	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	205.265	204.483	204.321	203.620	726.396	2160.216	2978.370	3740.655	324.941	2289.049	3153.127	4126.258	268.724	150.827	245.397	293.066	287.898	907.510	1445.877	789.514	
lrv099_catala_exp2_c.mat	"a"	19713.100	19773.100	0	0	0	0	0	0	0	0	0	0	0	24.315	1.919	33.688	42.289	45.225	46.293	0.000	0	0	0	0	0	0	0	0	0	0	0	199.780	197.901	199.144	200.892	657.926	1886.754	2906.607	4018.378	559.060	1800.416	2795.118	4067.904	209.101	147.396	301.253	258.819	132.455	386.818	691.028	339.250	
lrv099_catala_exp2_c.mat	"i"	24551.100	24591.100	0	0	0	0	0	0	0	0	0	0	0	0	2.125	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	199.974	199.451	199.778	202.772	217.445	653.083	2987.231	3925.844	318.559	2226.704	2875.105	3962.235	79.931	459.905	181.081	188.573	177.955	918.218	1103.473	615.923	
lrv099_catala_exp2_c.mat	"a"	24621.100	24691.100	11.391	8.076	1.839	0.691	-7.795	14.596	3.315	6.237	10.700	19.186	-3.205	22.812	0.764	27.038	37.007	40.595	41.778	0.000	17.034	6.982	1.636	16.114	1.106	-11.134	10.052	5.346	0.920	15.928	28.169	188.141	186.342	188.245	188.830	715.065	1717.280	2960.556	4050.708	638.932	1643.256	2885.162	4059.660	182.387	223.677	215.023	261.227	130.251	415.164	529.797	301.717	
lrv099_catala_exp2_c.mat	"i"	28919.100	28959.100	0	0	0	0	0	0	0	0	0	0	0	0	2.753	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	203.207	202.922	203.671	203.620	704.972	2372.405	3016.939	3899.801	423.566	2778.146	3384.766	4083.603	193.291	267.264	156.482	254.580	446.084	443.740	880.249	986.765	
lrv099_catala_exp2_c.mat	"a"	29012.511	29086.329	0	0	0	0	0	0	0	0	0	0	0	0	0.954	0	0	0	0	0.354	0	0	0	0	0	0	0	0	0	0	0	191.606	190.746	192.389	192.513	789.386	1919.183	3173.668	4185.114	664.652	1859.925	3227.642	4489.339	146.314	84.424	136.545	682.536	142.716	305.521	350.986	914.767	
lrv099_catala_exp2_c.mat	"i"	33769.100	33816.669	0	0	0	0	0	0	0	0	0	0	0	0	2.582	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	203.434	203.420	202.414	203.620	212.626	2271.662	3100.791	3961.216	353.469	2269.437	3081.797	4017.208	47.973	223.879	174.429	222.428	348.212	686.285	492.046	253.987	
lrv099_catala_exp2_c.mat	"a"	33859.100	33919.100	0	0	0	0	0	0	0	0	0	0	0	23.887	1.323	31.720	41.318	45.386	45.788	0.000	0	0	0	0	0	0	0	0	0	0	0	216.237	215.391	214.883	218.110	241.506	1944.529	3077.922	4334.685	533.740	1517.198	3089.653	4254.227	147.268	223.592	120.515	348.446	307.365	749.982	306.513	377.719	
lrv099_catala_exp2_c.mat	"i"	38308.390	38367.100	0	0	0	0	0	0	0	0	0	0	0	0	3.299	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	204.916	204.770	204.058	203.620	213.062	676.641	2696.197	3408.940	430.777	2615.370	3434.492	4056.690	47.701	156.635	201.673	166.668	406.756	461.929	740.879	428.982	
lrv099_catala_exp2_c.mat	"a"	38411.798	38477.100	0	0	0	0	0	0	0	0	0	0	0	24.660	1.817	32.727	42.192	46.083	45.924	0.000	0	0	0	0	0	0	0	0	0	0	0	201.879	200.508	201.467	202.541	218.149	740.881	1888.832	2996.614	497.548	1705.273	2969.308	4146.949	214.341	258.195	115.351	121.135	184.021	498.451	411.196	333.402	
lrv099_catala_exp2_c.mat	"i"	43989.100	44039.479	0	0	0	0	0	0	0	0	0	0	0	0	2.112	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	206.710	207.070	206.258	205.501	659.427	2343.080	2989.591	3971.496	438.933	2522.801	3216.344	4086.679	302.573	170.690	161.314	246.275	278.901	425.752	780.806	266.739	
lrv099_catala_exp2_c.mat	"a"	44085.757	44139.100	0	0	0	0	0	0	0	0	0	0	0	24.402	1.813	32.304	40.589	45.055	46.095	0.000	0	0	0	0	0	0	0	0	0	0	0	212.031	210.753	211.407	213.267	752.326	1810.247	3011.894	4079.569	586.524	1602.793	2922.890	4070.074	210.010	254.314	234.677	241.496	183.158	582.098	595.741	249.475	
lrv099_catala_exp2_c.mat	"i"	48311.100	48357.222	0	0	0	0	0	0	0	0	0	0	0	0	2.438	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	205.275	204.666	205.421	204.136	666.648	2374.769	2998.210	3929.880	371.813	1787.372	2828.528	3873.228	225.496	211.186	135.831	232.441	209.656	2099.617	323.239	368.746	
lrv099_catala_exp2_c.mat	"a"	48392.869	48461.100	0	0	0	0	0	0	0	0	0	0	0	23.910	0.961	26.258	37.821	41.899	42.694	0.000	0	0	0	0	0	0	0	0	0	0	0	196.579	195.113	195.939	197.148	785.743	1872.497	3048.413	4143.133	594.537	1765.056	3004.173	4160.590	239.550	98.661	142.838	265.070	157.721	329.135	540.217	409.378	
lrv099_catala_exp2_c.mat	"i"	52451.100	52481.100	0	0	0	0	0	0	0	0	0	0	0	0	2.477	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	207.980	207.039	207.766	206.575	744.506	2163.902	3087.042	3825.780	308.923	2203.559	2907.670	3742.996	263.336	103.539	188.361	297.080	237.317	1269.596	1728.804	667.458	
lrv099_catala_exp2_c.mat	"a"	52511.100	52581.100	19.117	1.648	-10.597	-19.180	-14.663	-11.197	17.469	12.245	38.296	33.779	30.314	25.916	1.470	39.353	47.255	49.573	49.918	0.000	19.910	5.242	4.103	5.764	-1.730	-8.180	14.668	1.140	14.146	21.639	28.089	200.188	198.873	200.110	201.092	721.911	1874.928	2908.766	4095.548	573.127	1853.460	2644.663	4118.237	233.433	86.355	354.522	253.809	168.469	266.125	1421.633	337.311	
lrv099_catala_exp2_c.mat	"i"	57039.100	57105.740	0	0	0	0	0	0	0	0	0	0	0	0	1.725	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	200.386	200.363	200.924	203.075	717.523	2223.353	2947.932	3844.453	352.186	1887.424	2930.362	4047.442	359.043	250.813	313.487	208.881	275.931	1180.936	854.260	366.789	
lrv099_catala_exp2_c.mat	"a"	57137.970	57199.100	17.960	3.799	-12.937	-20.256	-18.255	-16.121	14.161	16.735	38.216	36.215	34.080	25.049	1.055	29.199	40.432	44.883	46.420	0.000	18.794	7.635	-1.317	4.057	-7.395	-11.508	11.159	8.952	14.737	26.189	30.302	193.898	192.360	194.590	194.590	641.524	1924.610	3046.060	4230.340	515.067	1832.719	2984.684	4272.639	184.565	38.997	147.978	296.610	109.251	267.383	535.690	408.027	
lrv099_catala_exp2_c.mat	"i"	61281.100	61321.100	0	0	0	0	0	0	0	0	0	0	0	0	2.365	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	206.571	206.201	206.804	205.052	747.719	2344.101	3140.071	4052.429	366.509	2373.071	3276.711	4011.950	325.269	211.452	222.943	289.588	374.584	1127.461	1429.754	933.608	
lrv099_catala_exp2_c.mat	"a"	61361.100	61421.100	0	0	0	0	0	0	0	0	0	0	0	24.247	1.601	32.321	40.179	43.200	43.952	0.000	0	0	0	0	0	0	0	0	0	0	0	203.186	202.740	202.927	203.425	752.033	1894.833	2904.377	4270.855	562.728	1843.338	2904.416	4236.993	323.683	58.397	289.732	347.578	195.036	225.090	847.766	283.002	
lrv099_catala_exp2_c.mat	"i"	66545.100	66592.603	0	0	0	0	0	0	0	0	0	0	0	0	2.396	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	205.986	206.053	205.487	204.323	215.350	2383.818	3045.287	3988.743	470.661	2761.571	3320.428	4031.297	40.767	275.668	182.723	158.551	423.461	440.086	1013.895	171.169	
lrv099_catala_exp2_c.mat	"a"	66625.100	66675.100	12.674	14.691	21.618	12.423	1.858	7.450	-2.017	-6.927	0.251	10.816	5.224	24.843	1.649	32.738	42.977	46.703	47.030	0.000	20.936	7.161	1.216	20.934	-8.110	-9.082	13.775	5.945	0.002	29.046	30.018	210.584	210.898	208.807	210.748	232.945	1876.143	3098.772	4184.874	526.046	1605.640	3117.968	4272.255	122.922	128.577	158.480	300.931	324.768	854.253	808.069	365.516	
lrv099_catala_exp2_c.mat	"i"	71453.100	71503.100	0	0	0	0	0	0	0	0	0	0	0	0	2.728	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	204.431	203.924	204.078	203.620	217.628	2380.518	3085.163	3940.223	351.874	1888.139	2975.658	3872.144	81.265	199.959	105.019	202.242	193.279	1926.183	303.186	383.285	
lrv099_catala_exp2_c.mat	"a"	71533.405	71613.100	12.976	14.800	22.282	12.626	7.563	13.130	-1.824	-7.482	0.350	5.413	-0.154	24.547	1.427	33.728	43.449	46.626	46.971	0.000	20.531	6.776	1.450	20.490	-2.826	-5.640	13.755	5.325	0.041	23.357	26.171	198.884	197.984	198.329	199.902	203.328	1887.128	3126.956	4132.427	507.869	1800.777	3116.647	4155.020	270.112	69.645	101.851	240.309	198.203	190.175	401.809	443.063	
lrv099_catala_exp2_c.mat	"i"	75701.354	75740.922	0	0	0	0	0	0	0	0	0	0	0	0	1.931	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	212.511	211.255	213.469	214.459	821.434	2183.882	3006.136	3846.335	336.001	1952.201	2886.460	3863.063	383.600	180.285	182.506	251.768	264.237	1095.620	624.465	459.289	
lrv099_catala_exp2_c.mat	"a"	75775.100	75855.670	18.932	1.718	-17.709	-20.721	-19.029	-11.314	17.214	19.427	39.653	37.961	30.246	24.656	1.314	33.074	39.611	42.909	44.579	0.000	19.652	4.923	3.047	4.965	-4.543	-7.033	14.729	1.875	14.688	24.195	26.685	202.010	200.966	202.078	201.983	783.815	1848.218	3030.802	4095.920	572.001	1723.392	2940.937	4184.757	312.625	142.808	235.713	235.140	220.534	471.602	770.151	274.742	
lrv099_catala_exp2_c.mat	"i"	80389.100	80439.100	0	0	0	0	0	0	0	0	0	0	0	0	1.481	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	199.202	199.403	198.813	199.476	213.011	735.252	3144.351	4060.780	381.879	1815.493	3056.868	4177.888	58.525	240.798	206.417	269.670	303.765	2066.081	557.702	391.866	
lrv099_catala_exp2_c.mat	"a"	80500.211	80549.100	0	0	0	0	0	0	0	0	0	0	0	0	1.829	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	209.640	209.563	208.069	209.793	228.102	851.183	3100.883	3992.072	420.904	1229.875	2991.048	3980.542	105.209	259.792	146.740	178.794	334.615	450.225	471.579	294.803	
lrv099_catala_exp2_c.mat	"i"	85131.100	85181.100	0	0	0	0	0	0	0	0	0	0	0	0	1.988	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	207.080	206.918	207.133	205.729	220.520	786.118	2312.208	3278.737	360.166	2321.350	3015.810	4127.225	48.455	298.312	265.082	176.519	404.067	1536.520	982.374	429.463	
lrv099_catala_exp2_c.mat	"a"	85211.251	85291.100	11.811	10.738	7.230	11.027	0.094	20.293	1.073	3.509	0.784	11.717	-8.482	27.462	1.277	39.429	47.365	50.274	51.031	0.000	19.662	4.852	2.631	19.426	2.467	-4.980	14.810	2.221	0.236	17.195	24.642	201.873	201.877	202.362	202.428	199.703	799.553	1906.281	3009.520	526.435	1831.620	3048.350	4248.613	284.743	313.550	82.662	203.641	228.244	319.808	758.702	520.335	
lrv099_catala_exp2_c.mat	"i"	89599.100	89647.941	0	0	0	0	0	0	0	0	0	0	0	0	1.371	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	198.620	198.688	198.294	198.796	215.852	2159.193	2995.604	3907.753	343.424	2024.461	2963.900	4005.892	71.375	243.869	153.553	227.360	326.031	937.742	460.528	294.187	
lrv099_catala_exp2_c.mat	"a"	89675.473	89749.100	11.197	13.881	20.889	10.867	1.733	8.926	-2.684	-7.008	0.331	9.464	2.271	26.179	1.460	33.268	43.391	47.231	48.636	0.000	19.211	6.601	0.749	19.204	-7.234	-9.650	12.610	5.852	0.007	26.445	28.861	202.374	203.930	203.209	203.782	219.893	1860.040	3081.124	4140.752	509.100	1753.722	3214.981	4179.570	223.436	124.936	283.658	388.373	247.641	443.921	927.964	379.107	
lrv099_catala_exp2_c.mat	"i"	93937.100	93997.100	0	0	0	0	0	0	0	0	0	0	0	0	1.951	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	199.200	199.619	198.284	199.350	659.505	2283.000	3104.908	3906.558	387.904	1905.389	2904.673	3922.707	282.146	200.113	179.619	287.996	258.435	1521.033	746.529	505.120	
lrv099_catala_exp2_c.mat	"a"	94027.100	94097.100	19.306	5.437	-3.948	-14.021	-12.480	-6.087	13.869	9.385	33.328	31.787	25.394	27.810	1.497	40.567	49.280	52.436	52.457	0.000	20.201	9.609	5.450	9.987	-2.517	-2.248	10.592	4.159	10.214	22.719	22.449	198.467	197.376	198.401	199.919	700.697	1939.228	2956.249	4027.510	541.132	1842.005	2936.303	4092.378	379.527	165.811	189.204	262.775	186.057	396.476	473.556	226.555	
lrv099_catala_exp2_c.mat	"i"	97789.100	97839.100	0	0	0	0	0	0	0	0	0	0	0	0	2.241	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	201.294	201.806	201.561	203.620	667.264	2361.820	2961.970	3917.492	387.913	2613.477	3470.742	3992.356	242.455	247.257	217.295	180.567	329.189	358.873	1326.314	441.740	
lrv099_catala_exp2_c.mat	"a"	97889.100	97949.100	0	0	0	0	0	0	0	0	0	0	0	24.447	1.357	34.130	42.010	44.910	44.861	0.000	0	0	0	0	0	0	0	0	0	0	0	198.926	197.592	198.384	199.350	734.193	1821.660	2963.884	3962.127	595.693	1734.362	2976.594	4018.944	331.126	180.977	251.494	166.820	199.878	378.486	659.911	239.866	
lrv099_catala_exp2_c.mat	"i"	102903.100	102943.100	0	0	0	0	0	0	0	0	0	0	0	0	2.312	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	201.486	200.780	201.869	203.620	211.690	727.928	3006.976	3976.385	314.786	2239.575	3004.495	4010.482	53.047	323.872	116.807	207.436	273.963	804.393	436.475	210.372	
lrv099_catala_exp2_c.mat	"a"	102993.100	103063.100	0	0	0	0	0	0	0	0	0	0	0	23.794	0.764	28.154	37.115	41.182	42.376	0.370	0	0	0	0	0	0	0	0	0	0	0	189.276	187.659	189.518	189.316	772.680	1786.663	2999.230	3984.480	704.401	1657.360	2873.057	4025.239	166.084	256.288	231.081	218.290	123.174	342.900	499.507	364.733	
lrv099_catala_exp2_d.mat	"i"	2325.085	2360.000	0	0	0	0	0	0	0	0	0	0	0	0	1.324	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	198.895	198.754	198.564	199.819	807.435	2254.662	2972.030	3944.289	382.212	1781.873	3014.283	4058.929	348.475	387.473	172.216	218.809	359.305	1268.591	355.219	303.300	
lrv099_catala_exp2_d.mat	"a"	2410.000	2476.604	0	0	0	0	0	0	0	0	0	0	0	23.926	0.760	30.879	39.209	43.680	44.843	0.142	0	0	0	0	0	0	0	0	0	0	0	189.634	187.695	189.513	190.203	777.970	1901.591	3121.541	4260.783	674.646	1848.273	3197.365	4483.984	133.519	61.764	145.920	615.127	114.482	257.819	452.179	752.272	
lrv099_catala_exp2_d.mat	"i"	12249.191	12283.879	0	0	0	0	0	0	0	0	0	0	0	0	2.797	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	207.524	206.917	207.424	206.855	747.411	2217.386	2939.526	3820.777	333.160	2092.241	2859.249	4026.996	319.159	213.665	211.460	253.999	268.042	1400.799	678.304	510.642	
lrv099_catala_exp2_d.mat	"a"	12319.558	12381.000	20.436	1.417	-11.686	-19.267	-18.322	-11.966	19.019	13.103	39.703	38.758	32.402	25.192	1.938	28.030	37.247	41.010	42.831	0.000	21.238	5.059	2.695	5.660	-5.324	-7.032	16.178	2.364	15.577	26.562	28.269	201.024	199.349	200.603	201.866	692.523	1834.745	2947.149	4041.819	578.987	1740.899	2871.320	4101.965	267.618	228.632	323.968	218.596	169.844	388.234	598.226	214.755	
lrv099_catala_exp2_d.mat	"i"	17827.000	17867.000	0	0	0	0	0	0	0	0	0	0	0	0	1.980	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	203.001	203.691	202.523	203.058	217.351	782.291	3039.096	3959.923	337.556	2214.863	3047.887	3976.542	68.662	398.899	123.174	185.203	266.994	676.146	461.429	314.566	
lrv099_catala_exp2_d.mat	"a"	17917.000	17967.000	0	0	0	0	0	0	0	0	0	0	0	23.878	1.571	31.345	39.471	42.848	43.534	0.000	0	0	0	0	0	0	0	0	0	0	0	214.215	213.267	211.896	213.903	240.286	861.863	3070.447	4058.579	588.610	1403.342	2985.783	4068.873	271.375	195.674	128.943	236.192	325.601	785.540	352.728	296.989	
lrv099_catala_exp2_d.mat	"i"	22129.000	22189.000	0	0	0	0	0	0	0	0	0	0	0	0	2.451	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	206.332	205.698	205.730	204.810	217.553	695.278	3042.448	3944.546	349.319	2083.019	3149.078	4035.748	47.938	243.914	174.163	196.334	310.511	1744.169	943.080	334.079	
